Data da opinião,Nota,Título,Conteúdo
ago. de 2022,5,Hotel espetacular,"Hotel com excelente localização. Café da manhã muito bom. Os quartos com grande espaço e sempre muito limpos. Quando retornar à Campo Grande irei hospedar no mesmo hotel, pois foi um dos melhores hotéis que já me hospedei."
ago. de 2022,5,HOTEL ESPETACULAR!!!!!,"Já me hospedei em 2 ocasiões no Hotel Deville CGR, e posso afirmar, que em ambas, a experiência foi prazeirosa e incrível.  Todas as equipes do hotel Deville são super preparados, cordiais e prestos no atendimento, não somente ao hóspede como também aos visitantes.  O Deville CGR superou todas as minhas expectativas, em todos os quesitos:  - acomodações e quartos limpos e sempre arrumados;  - Roupa de cama e banho nota 10.  - um bom wifi (aceitável, mas, conselho melhorar);  - Restaurante aconchegante;  - café de manhã, almoço, jantar e serviço de quarto maravilhosos e imperdíveis;  - academía muito boa;  - Vallet Parking excelente e rápido;  - atenção ao cliente nota mil.    E para não escrever um livro sobre o Deville 😆, concluo, recomendando aos interessados que se hospedem sem temores, pois, o Deville CGR é excepcional!    Recomendo e voltaremos mais vezes!    Parabéns a toda a equipe do Deville Prime CGR."
ago. de 2022,5,Super Recomendo,"Sempre é bom voltar ao Deville Campo Grande, atendimento perfeito, quartos lindos e limpos, café maravilhoso, comida e bar ótimo, recomendo seja para lazer ou trabalho , muito bem localizado. Logo retornarei."
ago. de 2022,5,Final de semana,"Funcionários muito educados e atenciosos, o quarto muito bem higienizado, o ponto alto com certeza é o café da manhã excelente. Hotel bem localizado. Serviço de quarto muito bom. Enfim recomendo o hotel."
ago. de 2022,5,Excelente hospedagem!,"Parabenizo e recomendo sua hospedagem no Hotel Deville Prime.  Equipe treinada, capacitada e extremamente cordiais. Toda a infraestrutura de primeira. Limpeza, conforto e prestação de serviço em alto nível."
ago. de 2022,5,Excelente!,"Impecável em tudo. Acomodação muito boa, cama, travesseiro, cobertores, muito conforto em tudo, banheiro limpo, chuveiro muito bom, serviço de quarto muito bom, a comida do café e do restaurante é excelente."
ago. de 2022,5,Me Sinto melhor que estar em Casa,"Pessoal, sinceramente o Hotel Deville é um dos melhores hotéis que já tive a oportunidade de me hospedar. Eu viajo muito a trabalho e não abro mão de me hospedar no Deville, sempre procuro saber se a cidade que vou tem a rede Deville. É tudo ótimo nesse hotel, acomodações, serviços de quarto, as pessoas que trabalham lá são cordiais, educadas, o café da manhã é fantástico, sem nenhuma dúvida super recomendo o Hotel Deville. Se puderem conhecer, tenho certeza que não vão se arrepender."
ago. de 2022,5,Ótimo hotel em Campo Grande,"Hotel com ótima localização, próximo a um dos parques de Campo Grande. Boa academia, bom restaurante, quarto e banheiro espaçoso. Salvo engano, tem isolamento acústico. O café da manhã também é muito bom. Excelente atendimento."
ago. de 2022,5,Excelente acomodação e serviços prestado,"Excelente acomodação, serviço de qualidade, com cafê da manhã para todos tipos de gosto, equipe sempre pronta e disposta a elaborar o que for solicitado.  Fiquei 2 dia, viajei a trabalho, não tive tempo de aproveitar muita coisa, mas todos os serviçoes prestação foram super qualificados"
ago. de 2022,4,Continua servindo bem seus hóspedes,"Apesar do serviço de arrumação dos quartos ter deixado a desejar e no café da manhã deixar de ser entregue pedido feito à ""estação de ovos"", o Deville continua sendo uma boa opção de hospedagem e, de forma geral, entrega o que promete."
ago. de 2022,5,Nota 10,"Excelente, é só manter o padrão que estará perfeito.  Tudo funcionando muito bem, quartos perfeitos.  Atendimento nota 10, em todas as áreas.  Perfeito.  Tufo de bom.  Sem falhas.  Recomendado para todos os Neusa contatos."
ago. de 2022,5,Excelente,"Hotel excelente! Quarto espaçoso, cama aconchegante, chuveiro perfeito... Ótimas opções de café da manhã e janta. Funcionários simpáticos e prestativos. O hotel fica bem localizado. Super indico vale muito a pena."
ago. de 2022,5,Melhor hotel de Campo Grande,"Hotel excelente! Muito satisfeita com serviço, acomodação, academia, alimentação . Muito silencioso! Cama super confortável. Super recomendo. Melhor hotel de Campo Grande. Projeto maravilhoso, muito bom gosto."
ago. de 2022,5,Agradecido,"Na minha opinião o atendimento de Bar tem que ser aberto ate mais tarde, para mais aproveitamento do local...Porque o tempo e Tao corrido por isso quase não aproveitamos o espaço que e oferecido pelo hotel.Mas mesmo assim minha satisfação pelo HOTEL a nota e dez."
ago. de 2022,5,FOI MARAVILHOSO,"fiz uma viagem de negócios e a escolha do hotel foi certeira, muito importante. estou muito satisfeita com a estadia, nada a reclamar só tenho a elogiar, serviços prestados com competência, eficiência."
ago. de 2022,5,Excelente Hopedagem em Campo Grande,"Excelente Hotel localizado proximo ao shopping, com otimos apartamentos, inclusive a cama de padrão superior, otimo café da manha, excelente limpeza nos quartos e com atendimento cordial dos funcionários sempre dispostos a atender a sa solicitação."
ago. de 2022,1,Inflexibilidade,"Cheguei no sábado 6/8/22 cedo,com saída no dia seguinte bem cedo.Enquanto aguardava check in,tomei o c da manhã com o pedido q não fosse cobrado,pois no dia seguinte não tomaria o café.Não houve jeito"
ago. de 2022,5,Entrega o prometido,"Serviços adequados para quem busca qualidade na estadia. Quartos satisfatórios quanto ao acabamento, cama confortável, roupa de cama de excelente qualidade. Sanitário devidamente higienizado. Temperatura do chuveiro ao nosso critério Serviços de TV com amplo conteúdo. Frigobar abastecido com boa variedade de produtos de qualidade."
ago. de 2022,5,Muito boa,"Tive uma experiência muito boa, o hotel é maravilhoso, café da manhã com muitas variedades de comida. A limpeza do quarto e do hotel impecáveis. A é 24 horas, tem bons equipamentos, e climatizada e com TV."
ago. de 2022,5,Excelente,"Tudo perfeito. Hotel de alto padrão, com atendimento impecável. O café da manhã é um dos melhores comparando com os hotéis que já me hospedei, mesmo em férias, dentro e fora do pais. Com certeza vale a experiência."
ago. de 2022,5,"Surpreendente, acima da expectativa.","Hotel muito aconchegante, limpo e agradável. Fomos muito bem recepcionados. Café da manhã maravilhoso. Muito bem localizado também. Possui garagem com manobristas, academia, sauna e piscina. Ótima climatização."
ago. de 2022,5,Alta qualidade,"Bom atendimento, boa infraestrutura e excelente café da manhã. Uma das melhores opções de hospedagem em Campo Grande-MS. Hotel bem localizado, próximo ao shopping, os quartos são grandes e confortáveis."
jul. de 2022,5,Melhor hotel de Campo Grande!,"Tudo perfeito. Ótima recepção, funcionários atenciosos, café da manhã estupendo. Os quartos são novos, espaçosos e confortáveis. Banheiro limpo. O único porém seria a cobrança de diária de estacionamento, já que a maioria dos outros hotéis não cobram pelo estacionamento."
jul. de 2022,5,Tranquila,"Boa e agradável como as demais que já fiz no hotel, ótima estrutura e atendimento, desde a chegada no check inn até a saída no check out. Elogio especial para os manobristas, atendentes da recepção, garçons que nos atendem no restaurante e room service, além daqueles que trabalham no café da manhã que é muito completo e diferenciado, com muitas opções para todos os tipos de necessidades dos hóspedes"
jul. de 2022,5,Excelente,"Excelente estrutura e atendimento, bem localizado. Quarto e banheiro bem limpos.  Café da manhã maravilhoso, com muita variedade. Colaboradores muito atenciosos. Se voltar à cidade ficaria lá novamente."
jul. de 2022,5,"Conforto, higiene e alto padrão.","Ótimo hotel! Desde o atendimento até os detalhes nos quartos, incluindo o restaurante e o café da manhã! Excelente opção na cidade! Certamente vale à pena! òtima localização também, ficando próximo a tudo!"
jul. de 2022,5,Excelente,"O hotel tem boa localização, numa região nobre de Campo Grande. Possui excelente serviço, ótimas instalações (super novinho, bom chuveiro) café da manhã fantástico e bom restaurante. Possui estacionamento com manobrista."
jul. de 2022,3,Boa,"Ponto de atenção apenas pela TV que parou de funcionar e o chuveiro que não esquentou bem, almoço bem caro no hotel, estacionamento bom, não foi dos piores a hospedagem foi boa, bons funcionários, sem mais."
jul. de 2022,5,"Quando vou reservar hotel , Esposa já dá aquele palpite ( Quero ir para Deville ) .","Sempre na melhor forma de recepção , tratam-nos pelos nomes , gentis e educados. Sistema de garagem n/ Estacionamento nota 10 - Restaurante e Café da manhã nota 11 ( 10 eh pouco ) Apartamentos super organizados e limpos . Vale sempre um Deville em nossas Viagens ."
jul. de 2022,5,Hotel nota dez.,"Excelentes acomodações tanto pela decoração como pela limpeza e praticidade. Ótimo café da manhã.Equipe muito atenciosa e prestativa. Lobby do hotel bem espaçoso, bonito e aconchegante.  Boa localização."
jul. de 2022,5,Excelente,"Hotel padrão 5 estrelas, lindo e com ótima estrutura (cama confortável, banheiro grande, chuveiro forte, roupa de cama de qualidade ) e café da manhã. Café conta inclusive com opções feitas na hora conforme sua solicitação."
jul. de 2022,5,Perfeito dês da recepção até café da manhã,"Hospedagem perfeita , funcionários muitos receptivos, ambiente agradável , ótimo café da manhã pessoal bonitas com sorrisos em todo momento bem localizado , estacionamento sem custo , viajo todo mês sou de SP só fico aí com vcs"
jul. de 2022,5,Ótima experiência,"Excelente hotel! Ambiente elegante e agradável. Ótima acomodação; cama confortável, tudo muito limpo. O café da manhã é incrível! Parabenizo toda a equipe de colaboradores, eles foram super solícitos em todo tempo em que fiquei hospedada."
jul. de 2022,5,Excelência evidente!,Da chegada a saída tudo foi excelente! Surpreendente a educação e presteza da equipe de recepção! Impecáveis! O melhor café da manhã de todos! Quarto com vista para o parque.... show de bola!!! Parabéns! Recomendo muito!!!
jul. de 2022,5,Excelente,"Hospedagem de muito boa qualidade, na verdade, excelente. Desde a recepção, atendimento na porta, encaminhamento, orientações para o quarto, internet, alimentação, enfim, uma nota máxima com certeza, Agradeço ao CONASEMS por ter nos proporcionado hospedagem de tão boa qualdiade."
jul. de 2022,5,Excelente opção,"Hotel com conforto, limpo e seguro, Localizado próximo ao parque e com perto de vias de fácil acesso para qualquer ponto da cidade. Há boa variedade no café da manhã. Equipe prestativa. Quarto bom e bem cuidado."
jul. de 2022,5,Experiência positiva,"Manter esse padrão de atendimento, pessoal da limpeza do quarto muito bem treinados. Pessoal que serve os pedidos nos quartos sempre bem atenciosos. Serviços no atendimento do café da manhã sempre atentos as solicitações. Pessoal do atendimento no bar muito atenciosos. de forma geral não há do que reclamar nesta estadia."
jul. de 2022,5,Excelente,"Recomendaria este hotel para aqueles que forem à Campo Grande, pelo hospitalidade , qualidade no atendimento e recepção dos funcionários. Excelente acomodação , excelente café da manha e excelente localização."
jul. de 2022,5,PERFEITA.,"PERFEITA!!! Desde a recepção ( atendentes simpáticos, educados e bem ágeis), passando pela acomodação ( limpeza impecável). Barulho ZERO. Alimentação ( USUFRUIMOS SOMENTE DO CAFÉ DA MANHA), EXCELENTE, muita variedade. Com certeza voltaremos."
jul. de 2022,1,Cancelamento de reserva após confirmação,"🔥🔥CUIDADO!!!🔥🔥🔥Chequei ao hotel de campo grande na data de hoje, com a  reserva confirmada as 13:00 via  telefone.( reserva essa para 2 quartos) feita pelo Booking)  Voei de São Paulo para cá á noite e ao chegar, não tinha quarto, cederam minhas 2 reservas para uma convenção.  Estou com 2 crianças e  fiquei sem local para me acomodar, pois a cidade está lotado.  Um grande absurdo!!Irresponsabilidade!!  Falta de respeito. Ao falar com a  supervisão tambem por telefone , ela negou ter falado  comigo durante a tarde de hoje!!!  Surreal!!"
jul. de 2022,5,Hospedagem perfeita,"Rapidez no checkin e checkout. Ambiente aconchegante, Hotel bonito e moderno. Ótimo café da manhã (variado e de excelente qualidade). Quarto limpo e silencioso. Roupa de cama de qualidade com dois travesseiros para cada pessoa. Amenidades de uqalidade."
jul. de 2022,5,Excelente,"Excelente estadia.  Hotel limpo, organizado. Cama super confortável.  Comida e atendimento maravilhoso.  Fui a trabalho, mas se tiver a oportunidade de voltar mesmo que oara lazer, escolheria esse mesmo hotel.  Super indico!"
jul. de 2022,5,Fui passar meu aniversario em Campo Grande,"Execelente !! Ótimo atendimento por parte dos funcionários; limpeza perfeita. Café da manhã excelente. Restaurante muito bom. Somente fiz uma sugestão ao restaurante: pedi um macarrão com carne e somente tinha com camarão no cardápio. Dai ate brinquei com o garçom, “ gente não estamos na praia, estamos no MS, como q um lugar q é referência em carnes não tem uma massa com a mesma. Criança gosta de macarrão e nem todas comem camarão. Então eles fizerem para nos um macarrão com filé delicioso e até mesmo o garçom disse acho q esse merece ir para o Cardápio, falei p ele tbm  Concordo !!"
jul. de 2022,5,ótima acomodação,"ótima acomodação, muita gentileza da equipe.  os quartos limpos e bem equipados  serviço de quarto rápido e bem servido.  roupa de cama aconchegante e café da manhã de primeira.  recomendo de olhos fechados."
jul. de 2022,5,Excelente! Não percam o restaurante,"Hotel excelente, novo e muito confortável. Equipe com excelente atendimento. Ponto alto foi o restaurante que além de ter uma comida maravilhosa, ainda tem o atendimento primoroso do maître Aldo e sua equipe. Café da manhã perfeito! O melhor que já experimentamos"
jul. de 2022,5,Excelente Hotel !!!!,"muito limpo e organizado, ótimo atendimento e café da mana maravilhoso !  super recomendo principalmente pelo conforto do quarto e limpeza e estrutura do banheiro que são impecáveis, espero retornar logo."
jul. de 2022,5,Excelente,"Sempre uma ótima experiência  a hospedagem no Deville. Apartamentos confortáveis, atendimento excente e um café da manhã magnífico. Sempre uma ótima experiência ficar no Deville Prime Campo Grande. Recomendo."
jul. de 2022,5,Tudo otimo,Tudo excelente como sempre.  Seria interessante o hotel aceitar cachorros maiores. Muitas vezes deixamos de nos hospedar lá por essa razão. Nosso cachorro está acostumado a viajar e se comporta super bem. Não é uma questão de tamanho!
jul. de 2022,5,Recomendo.,"O Hotel Deville Prime Campo Grande atendeu de forma excepcional todas as minhas expectativas e necessidades, desde o processo de reserva, o check in, as acomodações, o serviço de manobrista, a alimentação (excelente café da manhã incluído), o serviço de quarto, as instalações, a localização e o check out."
jul. de 2022,5,Casamento,"Me arrumei, cabelo e make e fizemos meu ensaio (fotos e vídeos) antes do casamento, e voltamos para passar a noite  O hotel é lindo, limpo, cheiroso  Atendimento impecável  O café da manhã é ma-ra-vi-lho-so !!!"
