Data da opinião,Nota,Título,Conteúdo
3 de dez.,5,Hotel de excelência! Ao nível dos melhores hotéis do mundo.,Excepcional! Hotel de excelência. Cordialidade e preparo dos funcionária fazem o hóspede sentir-se único! Tudo pensado ao mínimo detalhe. A recém inaugurada piscina é muito boa com uma temperatura de água que faz relaxar. O café da manhã é único!
2 de dez.,5,Melhor hotel da vida,"Ainda não tinha vivido uma experiência de tanto luxo e cuidado. Não é só lindo, como todo o serviço é sensacional. Desde a chegada até o check out fomos tratados com muito carinho. A comida do restaurante do hotel é DEMAIS com menção especial ao Luca, sommelier que sabe tudo dos vinhos gaúchos e estrangeiros nos explicando tudo em inglês. Outra pessoa especial do hotel é o Roberto, muito simpático e fez questão de nos ajudar com as fotos. Simplesmente memorável."
2 de dez.,5,Equipe nota mil,"O que mais me agradou foi o atendimento e a atenção dispensada de toda a equipe. Desde a chegada pela ótima recepção que tivemos, espumante pra brindar a chegada e no quarto um mimo delicioso, me surpreendeu ainda mais foi um cartão em  Meu nome personalizado me dando os parabéns pelo aniversário. Perfeitamente perfeito 💚"
1 de dez.,5,Digno de contos de Fada,"Mesmo escolhendo o quarto mais simples, você terá o tratamento especial, na chegada um espumante de boas vindas e para a minha filha foi entregue um mascote um coelhinho lindo, ela amou, no quarto além de uma carta fofa você tem diversos mimos como chocolates, doces e espumante, toda a parte de lençol s folhas de estrema qualidade, café da manhã digno da realeza, além de lindo e tudo muito gostoso, toda a equipe atenciosa e simpática o tempo todo, vice realmente se sentirá especial, também tem a opção de tomar o café no quarto e ele chega num lindo carrinho com toda a variedade, todos os dias um chá com doces de boa noite, a área da piscina possui roupão, toalhas e sandália caso precise, a sensação é que eles pensão em tudo nos mínimos detalhes para que a sua experiência seja especial, o que acredito que tenha como melhorar e a área do spa simples comparada ao serviço diferenciado que possui, talvez fechando com uma marca possa tornar o ambiente mais diferenciado para que seja uma experiência alto padrão, o que acho que atualmente não possui, outra dica até deixo, fechei o jantar na reserva que possui um preço diferenciado, você pode escolher no menu normal do restaurante, super bem servido e de estrema qualidade e super especial com. Vista para árvore de natal, só digo vão ter essa experiência é mágica."
1 de dez.,5,Sem palavras para descrever o quão incrível é o Hotel Colline de France.,"Parecia que estava hospedada no Palácio de Versalhes. Tudo perfeito!! Atendimento diferenciado, café da manhã delicioso, tudo perfeito! Não vi defeitos em absolutamente nada e, olha que já percorri o mundo e nunca vi nada igual. O Colline tem detalhes, cuidados e atendimento único!!! A piscina fascinante… se você quer uma experiência admirável, deslumbrante recomendo o Hotel. Volto com certeza!!?"
nov. de 2022,5,Inesquecível!,"Hotel maravilhoso, equipe gentil, atenciosa, muito profissional. Tudo feito com carinho, proporcionando uma experiência inesquecível. Comida deliciosa, a cama mais macia que já experimentei em um hotel. Tudo perfeito!"
nov. de 2022,5,Colline France,"Sem palavras! Cheguei a me emocionar quando cheguei no hotel. É incrível, tudo!!! A estrutura e o atendimento é impecável.  Me senti uma rainha, muito bem tratada. Eles realmente se importam com você e querem que vc se sinta bem o tempo todo. Parabéns, acredito que esse atendimento é único!"
nov. de 2022,5,Experiência incrível!,"Ambiente muito bem decorado e confortável, simplesmente um luxo. Roupas de cama, toalhas e roupão de banho de alta qualidade além de perfumados. Café da manhã e jantar deliciosos, pratos bem apresentados e saborosos. Atendimento impecável de todos os funcionários. Mais que uma estadia, é uma experiência incrível."
nov. de 2022,5,Tranquilidade com requinte,"A melhor e mais gentil equipe de atendimento hoteleiro que tive a oportunidade de conviver, o café da manhã é mais do que perfeito, o hotel é lindo e de muito bom gosto, elegante e com ambiente agradável e tranquilo. É verdadeiramente um oásis, perfeito!"
nov. de 2022,5,Experiência Tematica,"O Hotel e uma experiência temática marcante. Trás embarcado serviços que acompanham você a todo tempo em todo lugar com atenção e carinho de toda a equipe. Todos os seus sentidos são alcançados, de alguma forma. Desde o brilho das luzes refletidas pelos lustres neoclássicos, passando pelo som do piano, a confortável piscina térmica que nossa filha de 3 anos adorou, o paladar das bebidas carinhosamente trazidas a você, um café da manhã ou jantar de pratos delicadamente preparados. Sabores únicos. Não poderia deixar de comentar do conforto da cama, e dos mimos que nos esperavam no quarto."
nov. de 2022,5,Melhor Hotel da região,"Melhor experiência de atendimento que já tive na vida!  Tudo muito perfeito e bem pensado para te fazer se sentir acolhido e em casa…  Nunca comi um café da manhã tão bom, e o restaurante do hotel também é muito bom!  Queremos voltar em breve para conhecer a piscina!"
nov. de 2022,5,Experiência ótima,Todos os funcionários extremamente prestativos e educados.  Hotel lindo e limpeza impecável.  Café da manhã com variedade e qualidade.  Serviço de quarto ágil e personalizado.  Tivemos uma ótima experiência em família.  Vale muito a hospedagem.
nov. de 2022,5,Simplesmente fantástico,"Não só pelo conforto, estética e requintes impecáveis. A maior excelência está no atendimento que nem os hotéis 6 estrelas mundo a fora tem. Foi sem dúvida a melhor estadia que minha esposa e eu já tivemos em uma hospedagem. O Café da manhã e restaurante com menus incríveis.  Pretendemos voltar em breve."
nov. de 2022,5,Melhor Hotel da vida,Melhor atendimento da história nunca vi uma recepção dessa vc se sente uma Rainha  Tudo é maravilhoso simplesmente apaixonada 🥰  Parece que vc esta em outro país o cheiro do ambiente é simplesmente divino
nov. de 2022,5,"Experiência no hotel Colline de France que ficará marcado pra sempre! De longe, o melhor hotel que já hospedei! Grata ❤️",Experiência maravilhosa e única! Equipe sempre a disposição e super gentis. Café da manhã completo e até incluso para intolerantes e sem desperdício! A cama extremamente confortável e todo o serviço do quarto excelente!
nov. de 2022,5,EXPERIÊNCIA QUE VALE MUITO!!,"Estive com meus filhos, todos adultos, hospedada no Hotel Coline de France e quero registrar a excelência nos serviços, no atendimento, na estrutura e na gastronomia. Me senti uma rainha hehehe e, para além disso, sentimo-nos em casa. Nunca fui tão mimada em um hotel. Todos os funcionários são maravilhosos. O hotel é lindo. As suítes são maravilhosas e todos os espaços bem cuidados. Ah! Valeu cada centavo. NÃO DEIXE DE IR, SE PUDER!!!"
nov. de 2022,5,Perfeição em hotelaria. Sofisticado com toque humana. Equipe inigualável. Hotel para guardar na memória por muito tempo,"Hotel que prima pela qualidade em todos os seus serviços. Merecedor de todos os elogios que lemos a seu respeito. Difícil achar um defeito, já que, para eles a nossa satisfação é primordial. Realmente é um diferencial no Brasil. Voltarei mais vezes com certeza."
nov. de 2022,5,Extensão da sua casa,"Um hotel lindíssimo, limpíssimo e com atendimento impecável. E para completar, uma cozinha primorosa.  Na chegada você é recebido com sorrisos cheios de calor humano e mimos de dar água na boca no quarto. É tratado pelo nome e em três dias acha que você está na extensão da sua casa.  Provem o pato confitado no jantar."
nov. de 2022,5,Melhor opção em Gramado!,"Hotel delicioso, super recomendo. Aconchegante, e serviço impecável. A equipe muito atenciosa, sobretudo com meu filho se 2 anos. Além disso, cada detalhe é pensado. Ah, e a gastronomia também, adoramos o café da manhã e o pato confit no jantar. Voltaremos :)"
nov. de 2022,5,Bom demais,"Lindo, comida boa, ótima recepção, fui com minha bebê de 2 anos e não tive problemas por não ter área kids.  Pois a cidade de gramado é cheia de roteiros para isso.  Impecável e Diferenciado  A cozinha deles é boa❤️"
nov. de 2022,5,Lugar mágico!!!!,Sem palavras pra descrever a experiência no Hotel. Me senti minada o tempo todo.  A equipe é sensacional. A comida incrível…  Super merecido o prêmio de melhor Hotel do Mundo.  Lugar mágico!  Obrigada equipe Colline
nov. de 2022,5,Satisfação,"Excelente hospedagem e atendimento!!! Pensam nos mínimos detalhes para o bem-estar!  E no final, ainda te entregam o kit viagem, com águas e deliciosos madeleines!!  Satisfação garantida!!  Estão de PARABÉNS!!  E ainda inaugurarão a belíssima piscina!  Voltaremos!!"
nov. de 2022,5,Um dos melhores hotéis que já fiquei hospedada !! Hotel incrível,"A decoração desse hotel é linda, o cafe da manhã incrível e acompanhado de um belo solo de piano todos os dias, os atendentes do hotel são PERFEITOS, surreal, são extremamente solícitos, um  dos melhores hotéis que já me hospedei sem dúvidas !!!"
nov. de 2022,5,Excepcional,"Experiência maravilhosa, hotel com instalações, decoração. limpeza e atendimento todos nota dez, os funcionários muito bem atenciosos, local muito limpo e organizado, café maravilhoso, recomendo o hotel sempre. Com certeza voltarei."
nov. de 2022,5,Magnífico,"Hotel impecável, com detalhes da arquitetura simplesmente incríveis! Café da manhã sensacional, quarto super confortável e por fim, que equipe! Atendimento extremamente educado e cordial! Não se arrependerá quem se hospedar nesse hotel!"
nov. de 2022,5,Perfeita experiência!!!!,"Perfeito! Cordialidade, atendimento, rapidez, qualidade da comida, da cama! Toda experiência foi incrível! Com certeza absoluta voltaremos!  Desde o momento que chegamos, até o momento de ir embora o atendimento é impecável, servem champagne gratuitamente a todo momento. Realmente perfeito!"
nov. de 2022,5,Excelente atendimento,"Com certeza uma das melhores recepções que já vivenciei, atendimento impecável do começo ao fim da estadia, em momento algum fomos destratados ou algo do tipo.  O ambiente do colline é excepcionalmente lindo é bonito, com locais agradáveis e lindos.  Recomendoooo"
nov. de 2022,5,O hotel mais lindo que já visitei!,"Simplesmente MARAVILHOSO!  Além de lindo, charmoso e com ar provençal, o serviço é impecável, a equipe muito educada, cuidadosa e sempre muito solícitos…  Fomos recepcionados com espumante e no quarto nos deixaram vários doces de boas vindas!  Café da manhã bem completo e delicioso, com uma pré seleção feita pelo hotel e um cardápio a parte para pedir o que quiser…  Na saída ainda nos deram água e doces para acompanhar na viagem de volta!    Não vejo a hora de voltar!  Até agora o melhor hotel que já conheci!!"
nov. de 2022,5,Hotel fantástico!,"Um hotel incrível, uma experiência sensacional. Equipe maravilhosa. Os quartos são impecáveis, comida. Café da manhã espetacular. Faltam adjetivos para descrever esse hotel. Com certeza a melhor escolha em Gramado."
nov. de 2022,5,Perfeito,"Acomodação e atendimento impecáveis!  Nos sentimos muito bem recebidos.  O café da manhã é sensacional, assim como o jantar no bistrô do hotel. Éramos um grupo grande, cada pessoa pediu um prato e todos estavam maravilhosos!  Foi um estadia perfeita."
nov. de 2022,5,Excelente,"Sem dúvidas o melhor hotel, você se sente cuidado com todo o carinho por toda a equipe do hotel, acomodações perfeitas, e o restaurante também é excelente, melhor experiência em hotéis. Voltarei com certeza."
nov. de 2022,5,Excedeu as expectativas!,Simplesmente maravilhoso! O ponto alto do hotel é sem dúvida os funcionários extremamente atenciosos e amistosos. Nos sentimos mimados do início ao fim da hospedagem. Voltarei com certeza. Restaurante excelente também.
nov. de 2022,5,Inigualável! A experiência no Hotel Colline de France é sempre fantástica . Estrutura e equipe formidáveis.,Hotel fantástico! Não existe nada parecido. Cuidado extremo com os hóspedes. Café da manhã espetacular. Mais que completo. Acomodações glamurosas e com ótima tecnologia. Acesso a todos os aplicativos sem restrições. Atenção da equipe aos detalhes. Minha esposa por exemplo é intolerante a lactose. Só falamos uma vez. Em todas as refeições a equipe já preparava um cardápio especial para ela.
nov. de 2022,5,Aniversário de casamento,"Hotel espetacular,atendimento ,funcionários extremamente cuidadosos com os clientes ,quartos impecável , tudo muito bem acima do normal ,café da manhã , jantar ,localização perfeita cordialidade também me surpreendeu"
nov. de 2022,5,Perfeição tem nome!!! Colline de France,"Tudo na maior perfeição  Hotel sensacional  Luxo extremo em todos os detalhes. Os funcionários são extremamente bem treinados. Café a la carte, mimos no quarto, toalhas e roupas de cama impecáveis. Decoração de dar inveja. Em resumo, perfeito.  Com certeza um dos hotéis mais luxuosos e glamourosos do mundo."
nov. de 2022,5,Melhor experiência,A experiência é incrível. Toda equipe do hotel é prestativa e muito educada. O café da manhã; o chá no final da tarde com os docinhos; ouvir o pianista regado a espumante e docinhos; o cuidado ao avisar a previsão do tempo do dia seguinte… Cada detalhe tornou a nossa experiência maravilhosa! Recomendo a todos! Vale se presentear com essa vivência.
nov. de 2022,5,Experiência,"Atendimento detalhista e individualizado  Entregam mais do que o proposto. Sempre com um sorriso no rosto. Possui também uma comida com uma bela apresentação , o que nos faz “comer com os olhos” e claro, deliciosa ."
nov. de 2022,5,Satisfação,"A melhor experiência que já vive se tratando em hospedagem e jornada ao cliente. Parabéns a toda a equipe sempre sendo cordial em todos os momentos, o Colline De France não é apenas uma estadia vai muito além!"
nov. de 2022,5,Incrível,"Perfeito!!!!! Experiência incrível!!!! Atendimento, sofisticação, um novo conceito de elegância.  Desde a recepção, até o momento da saída, todos foram detalhistas e atenciosos. Esperamos retornar mais vezes!"
nov. de 2022,5,Um sonho,"O hotel mais incrível q estive, atendimento 100% personalizado, luxuoso, intimista…atendimento impecável! Nunca vi nada igual…indico de olhos fechados! Quero voltar mil vezes, o café da manhã é um espetáculo"
nov. de 2022,5,Melhor hotel do Brasil,Hotel espetacular! Equipe nota mil e refeição extraordinária. Te tratam não como hóspedes e sim como celebridades. Eles encantam do início ao fim. Já estou com saudades. Voltarei com certeza. Amei d+.
nov. de 2022,5,Melhor hotel que já fui na minha vida!,"Recepção e atendimento no geral com extrema educação e muito atenciosos, beleza exuberante do hotel, café da manhã refinado, acomodações que oferecem luxo e conforto... certos dias da semana um pianista fica na recepção tocando músicas para os hóspedes que podem se acomodar perto da lareira e degustar um bom espumante... se tiver a chance certamente retornarei!!! Parabéns à equipe do Colline de France."
nov. de 2022,5,Um sonho!,"Normalmente sou bem chata com avaliações de hospedagens, mas o Colline é IMPECÁVEL!!!! O que nos chamou mais atenção foi o formato de atendimento personalizado, que é feito de forma super cordial, porém, ao mesmo tempo espontâneo, deixando os hóspedes super a vontade. E o que é o café da manhã? Uma experiência multissensorial, única e deliciosa! Só temos elogios! check in, boas vindas, boa noite, quarto, banheiro, bistrô, atendimento... tudo maravilhosamente impecável! E quero deixar um obrigada especial ao Luca e a Ana, por fazerem desse ""conto de fadas"" ainda mais especial. ❤️"
nov. de 2022,5,Espetacular! Não tem como descrever a experiência maravilhosa e tão aconchegante que tivemos.,"Vocês estão de parabéns!  Sabem fazer a diferença em cada detalhe, seja no atendimento espetacular, seja na recepção de todos os funcionários, seja no café da manhã, seja nos mimos e carinhos de todos."
nov. de 2022,5,Um carinho mais aue especial,"Uma surpresa muito agradavel. Hotel excelente em tudo, mas o grande diferencial esta na grande, preparada e motivada equipe de colaboradores do hotel. Sempre a disposiçao, pronto para atender em tudo. Sem limites e regras pequenas como normalmente acontece em outros estabelecimentos. Se voce que algo, logo vem alguem lhe oferendo.  Uma imersão no carinho da equipe toda."
nov. de 2022,5,Super confortável e atendimento perfeito!,"Acabamos de sair de lá. A experiência foi realmente magnífica. Além da estrutura ser linda em cada detalhe o atendimento é impecável.  Tivemos espumante e doces de boas vindas, chá a noite no quarto e ainda kit boa viagem na saída!  Esperamos retornar em breve!"
nov. de 2022,5,Surreal,"Melhor experiência que já tivemos. Extremamente cordiais, solícitos, além de entregar um serviço incrível. Cuidado nos mínimos detalhes com os hóspedes.  Muito mais que um hotel uma EXPERIÊNCIA INCRÍVEL!!"
nov. de 2022,5,Encantador é uma palavra próxima.,"Não tenho palavras para descrever a delícia que foi nossa estadia no Colline. Cheguei a começar a anotar o nome de todos os funcionários que nos atenderam, mas foram tantos e tão atenciosos e carinhosos que seria injusto deixar alguém de fora.  Simplesmente a melhor equipe hoteleira que já conheci. Tudo é perfeito no hotel, parece um filme romântico na França. Desde o café da manhã ao jantar, experimente todas a experiências do hotel, espetaculares. Chazinho quentinho e espumante oferecidos a todo momento, delicados lanchinhos franceses deixados no quarto… A arquitetura e design, tudo merece um registro, que prontamente é atendido por algum funcionário que sabe os melhores ângulos de uma linda foto. Voltaremos em todos os nossos aniversários, apaixonante. Parabéns."
nov. de 2022,5,Melhor hotel de todos!,Agradecimento ao Roberto Godoy e toda equipe do Colline de France. Vocês realmente tornaram o nosso final de semana ÚNICO e ÉPICO! Gratidão por tanto carinho e amor em tudo que vocês proporcionam para nós. Vocês tornam o hotel uma extensão da nossa casa! Obrigada!
nov. de 2022,5,"Excelente atendimento! A equipe deste hotel é surpreendente, indescritível a experiência em todos quesitos, logo volto.","Atendimento excelente!  Melhor recepção que já tive na vida,  Ambiente requintado, acomodação perfeita, melhor café da manhã que existe, jantar ótimo, a noite aproveitamos o jardim com lareira externa simplesmente não dá vontade de sair do hotel, uma experiência indescritível e inesquecível."
nov. de 2022,5,Funcionários extremamente simpáticos!,"Funcionários são extremamente simpáticos! Excelente atendimento. Nos sentimos como se estivéssemos em casa. Cozinha excepcional! Os pratos são uma delícia! O ambiente é perfeito, decoração exclusiva. Com certeza vamos voltar."
nov. de 2022,5,Hotel excelente e perfeito.,"É o melhor hotel que eu já me hospedei. Tudo nele é perfeito a começar pelos funcionários que atendem com excelência, bom humor e carisma; os quartos são muito confortáveis; a limpeza do hotel é impecável; o café da manhã é com bastante diversidade de alimentos e tudo é bem saboroso; a cama e os travesseiros são macios na medida certa e cheirosos e a localização é muito boa também. Enfim, eu e toda minha família adoramos os dias que nos hospedamos no hotel e retornaremos no ano que vem se Deus quiser. Parabéns a todos do hotel Colline de France e obrigada pelo atendimento de todos vocês do hotel."
nov. de 2022,5,"Excelente hotel, perfeito, já queremos voltar.","Ótimo hotel, excelência em atendimento. Acomodações muito bem decoradas, conforto e aconchego que buscamos para nosso final de semana. Equipe muito bem preparada para atender as nossas necessidades, perfeição em todos os requisitos."
nov. de 2022,5,Experiência inesquecível!!,"Hotel simplesmente impecável. Não há sequer uma crítica que possa ser feita. Funcionários queridíssimos, serviço sensacional. O café da manhã é um espetáculo a parte, o melhor da minha vida! Sem surpresas do fechamento da conta, o que dá um conforto. Vale cada valor pago! Instalações perfeitas!"
nov. de 2022,5,Perfeito,"Atendimento incrível, todos simpáticos, prestativos e educados. Quarto limpo, cheiroso, cama gostosa travesseiros de todos os tipos algum vc há de amar e as aguas nao sao cobradas, tambem eles sempre deixam mimos no quarto. Café da manhã sensacional, lindo, gostoso, muitas opções e qualidade. Super recomendo"
nov. de 2022,5,Uma experiência incrível! Fantástico em tudo! Perfeito!,"O Hotel é lindo, charmoso, um atendimento incrível, um café da manhã fantástico. A equipe não mede esforços para que a gente se sinta muito especial. Acolhimento, luxo, bom gosto e um atendimento impecável! Não foi apenas uma estadia, foi uma experiência inenarrável!"
nov. de 2022,5,"Experiência Única, formidável e perfeita em Gramado.","O Colline de France é uma experiência única, engana-se quem pensa que é “apenas” um super hotel confortável é bonito…  Sim, o Colline é super confortável e belíssimo mas é muito além… Desde o primeiro contato, ao realizar a reserva, a atenção é completa, extremamente educados… alguns dias antes da sua estadia eles entram em contato, perguntam nossas preferências, nossas restrições, nossos desejos…  Ao chegar, somos impactados com a beleza e elegância do hotel ao mesmo tempo que nossa chegada e festejada com um brinde de espumante…  Os quartos são sensacionais, desde o mais simples, o que nós ficamos, lindo e muito confortáveis….  O café da manhã… esqueçam quaisquer parâmetros de café da manhã… é de outro mundo, delicado, delicioso, sensacional… nada é mais ou menos, é tudo perfeito.  A atenção e cuidado dos funcionários não existe, eles são muito atenciosos e educados.  Enfim, não há como descrever, apenas sentir e se deslumbrar passando pela experiência de se hospedar no Colline De France, nós voltaremos, recomendadíssimo!"
nov. de 2022,5,Esse hotel é um SONHO!,"Perfeito! Esse hotel e toda a sua equipe dispensam comentários! Fomos durante nossa lua de mel e parecia que estávamos vivendo dentro de um sonho. As instalações, a decoração pensada nos mínimos detalhes, o jardim, o atendimento (sem igual!!!), a cordialidade e simpatia, os mimos fornecidos (chás, chocolates de boas vindas, café da tarde, espumantes, águas do frigobar liberadas, amenidades L’occitane de ótima qualidade, sacolinha de “boa viagem” de despedida com águas e biscoitos do hotel, etc…), a qualidade dos serviços e de tudo que era servido, o café da manhã (absolutamente delicioso)… tudo EXCEPCIONAL! Melhor hotel que já estivemos! A equipe te atende de maneira tão aconchegante e calorosa que parecem estar, de fato, felizes com a sua presença ali no hotel. Sempre que contamos dessa viagem e desse hotel as pessoas perguntam se o Colline de France é isso tudo mesmo… e respondemos que é isso tudo e muito mais! Um hotel ENCANTADOR!"
out. de 2022,5,Expectativas excedidas,"Experiência maravilhosa, o melhor atendimento que tive em toda minha vida em hotel pelo mundo. Parabéns ao colaborador Luca que foi maravilhoso e que excedeu todas as expectativas de atendimento e satisfação de clientes. Sou grato pela experiência vivida nesta hospedagem"
out. de 2022,5,"Hotel Perfeito, um sonho realizado com sucesso!","Local encantador. Atendimento perfeito, arquitetura perfeita, quarto perfeito. Eles são RIDICULARMENTE perfei5tos. Foi a melhor experiência que ja tivemos em uma viagem. Chegamos a chorar na saída, vcs acreditam? imagine um lugar que foi pensado desde um aroma agradável no hall até um café da manhã com um instrumental dev piano ou sax tocando pra vc...  Não pensem duas vezes em ficar neste local.  Este é o melhor hotel do mundooooo..."
out. de 2022,5,Minha inesquecível experiência no Colline de France para nossas Bodas de Porcelana,"Charme, conforto, beleza, elegância, romantismo e atendimento impecável, diferenciado e personalizado. Fui com meu esposo comemorar nossos 20 anos de casamento e fiquei encantada! O café da manhã me emocionou e ficará guardado na minha memória para sempre. Um dia ao som do piano e outro dia ao som do sax. O momento Bonsoir tbm é inesquecível! Saio encantada e grata a Deus pela experiência de ter vivido momentos únicos e inesquecíveis. Fui uma princesa e me senti hóspede do Palácio de Versailles por 2 dias. Obg, equipe Colline de France ♥️"
out. de 2022,5,Maria Gevana e Gilvana Lorca,"Para comemorar meus 18 anos nos hospedamos no hotel Colline onde fomos super bem recebidas, atendimento e acomodação mais que maravilhosos, que continuem assim, encantando a todos, até breve Colline! ❤️"
out. de 2022,5,Viagem romântica,"Tudo maravilhoso!  Além do hotel ser lindo, o atendimento, comida e instalação sal perfeitos.  O cuido com que a equipe tem com os hóspedes, não tem igual, chá de boa noite, preparação do quarto para dormir.  Com certeza o hotel ganhou nosso coração."
out. de 2022,5,Lua de mel Nathalia e Felipe,"Adoramos o local, o atendimento, recepção no quarto, café da manhã, chá de boa noite, serviço de quarto…  O melhor de tudo foi a qualidade dos funcionários 300% atentos a nos atender da melhor maneira possível."
out. de 2022,5,"Sensacional,surreal, maravilhosa um sonho, obrigada Hotel Colline de France🥰","Hotel top, tudo muito limpo e funcionários muito educados e o café da manhã sensacional, amei tudo o Hotel Colline de France está de parabéns 🥰 Da próxima vez que eu for a Gramado eu faço questão de me hospedar com vocês, continua assim, com esse atendimento maravilhoso 😘"
out. de 2022,5,"Lugar excepcional, colaboradores que fazem a diferença.","Experiência única!! Pronto atendimento, muita beleza na acomodação e nas dependências do hotel, prestabilidade dos colaboradores, alimentação desde o café da manhã até o jantar impecável, excelente, e farta.  Receptividade de todos, do vigia ao gerente"
out. de 2022,5,O melhor hotel do mundo com certeza ❤️,"Esse hotel é simplesmente perfeito, impecável! Não tem outro igual 🥰  A experiência que eles te proporcionam é incrível, desde a chegada até sua saída ele pensam nos mínimos detalhes pra gerar uma experiência perfeita! Com certeza o melhor hotel do mundo, tudo perfeito!!!"
out. de 2022,5,Encantamento !,"Hotel puro charme , Decoracao impecável . Mas todo encanto da estadia inesquecível , são as pessoas que trabalham no hotel , todos são incansáveis em atender com excelência. Desde. Recepcionista , manobristas , garçons , todos são solícitos e cuidados com nosso bem estar . Estamos encantados , fomos “mimados” em todos os momentos . Experiência única !"
out. de 2022,5,Magnífico,"Atenção dos funcionários é impressionante, o cheiro proprio inconfundível, as comidas sem palavras tudo excelente e voltarei com com outros amigos.  Sempre estará em nossas memórias pois foi o local escolhido com muito carinho para as fotos do nosso casamento."
out. de 2022,5,Melhor hotel do mundo!,"Não há um ponto sequer a reclamar. O Hotel é fantástico não apenas por sua estrutura e acomodações, mas principal e especialmente pelo cordial, educado, atencioso e impecável atendimento de toda a equipe! Durante toda nossa estada, nos sentimos verdadeiramente abraçados em cada detalhe. Parabéns a toda a equipe! Esperamos voltar em breve!"
out. de 2022,5,Excelência em atendimento,"Simplesmente apaixonante a vivência no hotel Colline de France, tudo impecável. Funcionários extremamente educados e solicitos, tornando inesquecível nossa estadia. Voltaremos em breve para esse lugar incrível!"
