Data da opinião,Nota,Título,Conteúdo
out. de 2022,5,"O melhor hotel de Cuiabá, com toda certeza! Recomendo o Deville pra todos meus colegas de trabalho!","O melhor hotel de Cuiabá, com toda certeza! Recomendo o Deville pra todos meus colegas de trabalho e todos sempre ficam muito satisfeitos! Os funcionários extremamente eficientes, educados, simpáticos e atenciosos!"
out. de 2022,5,Ótimo,"Super recomendo - desde a chegada no hotel, estadia, café da manhã. Tudo perfeito não tenho o que reclamar - estava na cidade por motivo médicos da minha filha e o atendimento foi impecável. Volto logo e a passeio."
set. de 2022,5,Melhor opção de hospedagem em Cuiabá!,"O hotel Deville é em minha opinião a melhor opção de hospedagem em Cuiabá. Café da manhã estava ótimo, as opções do cardápio no serviço de quarto atendem a todos os gostos e o atendimento foi excelente. A localização é muito boa. Serviço de quarto e limpeza também não deixaram nada a desejar!"
set. de 2022,5,Hotel de Qualidade,"Eu já estive no Deville Prime Cuiabá algumas vezes e posso notar o cuidado no atendimento e à atenção aos detalhes dos funcionários.  São todos muito amáveis.  A alimentação, em especial o café da manhã, é de qualidade e com itens frescos sempre.  Eu recomendo a rede Deville por onde ela estiver."
set. de 2022,5,Experiência ótima! Equipe sensacional!,Durante o tempo que fiquei no Deville Cuiabá fui muito bem atendida por toda equipe. Tanto o espaço do evento quanto os espaços de lazer são ótimos. Espero ter a oportunidade de me hospedar novamente.
set. de 2022,4,AVALIAÇÃO.,"Hotel com boas acomodações, localização, alimentação e limpeza.  Necessário um melhor treinamento da equipe de serviços, principalmente na recepção e restaurante.  No restante o hotel atende as expectativas propostas."
set. de 2022,5,Perfeito,"Agradável, confortável, alimentos com ótima qualidade e segurança, piscinas e academias com boa estrutura,quartos aconchegantes, os colaboradores prestam um bom atendimento. Ótima localização. Recomendo."
set. de 2022,5,Melhor hotel de Cuiabá,"Recomendo o Deville em qualquer estado que você encontre, pois a qualidade no serviço é sempre a mesma,  Conforto nas acomodações, com quartos amplos e sempre limpinhos.  Qualidade nas suas refeições, sempre muito bem servidas e saborosas."
set. de 2022,5,Ótimo Hotel,"Atendimento nota 10. Eu Recomendo e voltarei, com certeza.    O café da manhã é saboroso e variado, além de ter frutas sempre frescas    O Deville Prime fica em uma ótima localização e o Ar condicionado funciona muito bem, o que é extremamente importante quando se trata de Cuiabá."
ago. de 2022,5,Excelência e bem estar.,"Não tenho o que reclamar, fui muito bem atendido desde a chegada até a hora de entrar para o quarto.  Equipe 100% capacitada e muito prestativos, acomodações muito bem organizado e confortável.  Café da manhã com muita variedade, o jantar que experimentei muito bem preparado e saboroso.  Estão todos de parabéns!"
ago. de 2022,5,Excelente hospedagem,O hotel apresenta excelente custo benefício . O diferencial é o atendimento . Com certeza irei me hospedar novamente quando retornar a Cuiabá. Destaque para o restaurante do hotel . Também para a limpeza e higiene geral do Hotel .
ago. de 2022,5,Excelente,"Excelente, em todos os níveis. Recepção, limpeza, organização, alimentação, em todos os níveis. Funcionários muito simpáticos. Um ambiente familia, todas as solicitações foram atendidas de forma rápida e com presteza."
ago. de 2022,5,Ótimo atendimento e boa localização,O hotel tem um ótimo atendimento e boa localização.Cafe da manhã com muitas opções pra todos os gostos.  Os quartos são espaçosos com chuveiro muito bom. A localização fica próximo aos melhores barzinhos da cidade .
ago. de 2022,5,"Agradável para estadias , recomendo","Lugar muito agradável, com bom atendimento, com área para descansar e divertir com a família,, muito bonito e aconchegante , lugar para uso diário,, lugar para reunir a família, reunir com os amigos para colocar as conversas em dia .."
jul. de 2022,5,Excelente opção!,"Excelente infraestrutura e ia rendimento excelente de todas as equipes! A localização é perfeita, no centro de Cuiabá, facilita muito! Um único ponto de sugestão é os manobristas, muito trabalho e poucas pessoas. Demoram para atender. ."
jul. de 2022,5,Hotel muito confortável e café da manhã excelente,"Hotel muito confortável (cama, travesseiro e ducha) e café da manhã excelente (muitas opções e muito boa qualidade). O preço varia muito, então nem sempre o beneficio custo é muito bom. Funcionários prestativos."
jul. de 2022,5,Excelente atendimento,"Muito bem atendido desde a recepção até o check out, check in fui rapidamente atendido, excelente café da manhã e check out rapidamente atendido mesmo com grande fluxo de pessoas. O quarto muito bom ."
jul. de 2022,5,Atendimento top,"Atendimento excelente.. o quarto muito arejado.. refeições deliciosas. LUGAR AGRADAVEL.. APENAS deveriam melhoras os corredores que dão acesso ao quarto, são abafados e quentes. Profissionais capacitados em deixar os hospides tranquilos no hotel. Gostei 👍"
jul. de 2022,5,Hotel ótimo e atendimento maravilhoso!!,"Fizemos um evento no hotel e adoramos o atendimento e dedicação de toda equipe! Todos nos atenderam com maior carinho, sempre nos ajudando a encontrar a melhor solução e nos passando uma segurança de que tudo iria dar certo. O hotel é excelente, comida maravilhosa, quartos lindos, só temos a agradecer mesmo a toda a parceira de todos no hotel, nos ajudaram da melhor forma possível e não tenho palavras pra agradecer! Parabéns ao hotel por tudo e pelo time de colaboradores que são incríveis!"
jul. de 2022,5,Melhor experiencia com hotel em cuiaba,Exelente muito bem atendido seviço bem prestado pessoas educadas e com vontade de te atender e solucionar suas duvidas uma otima instalacao de piscina bem atendido sempre desde a chegada ate a saida uma otima experiencia recomendo o lugar.
jul. de 2022,5,excelente localizacao e servicos,excelente hotel tanto nos serviços quanto aos colaboradores e serviços rápidos facil de chegar e se movimentar na cidade cafe muito organizado e opções boas e sim equipe treinada para atender tanto na recepção quanto equipe de manobristas sempre bem humorados e rapidos
jul. de 2022,4,Ótima escolha,"Excelente opção de hospedagem. Quartos com cama muito confortável, limpos e chuveiro excelente. Funcionários educados e muito prestativos. Localização central. O café da manhã e bem completo, com enorme variedade."
jul. de 2022,5,VOLTAREI,"na recepção, no chek in nao fui informada que o hotel possui a area de lazer, psicina e academia, informaçao essa importantissima que só soube ja na minha saida. ouvi cama arrastando por mais de uma vez, foi breve minha estadia porém aproveitosa,"
jul. de 2022,4,Ótimo Custo Benefício,Hotel confortável com camas muito boas e um bom café da manhã com bastante variedades. Quarto bem decorado e super limpo. Boa ducha com bastante vazão de água. Ótima localização no centro da cidade. Atendentes super atenciosos e sempre prontos para ajudar.
jul. de 2022,5,Otimo,"Ótima estrutura física, além de atendimento excelente e um maravilhoso café da manhã. Única observação é em relação a água da piscina ser muito fria, mas nada que atrapalhe a avaliação do hotel. Vale muito a pena"
jul. de 2022,5,Excelente,"Atendimento excelente com ótimos profissionais prontos a tender qualquer pessoa, além disso os quatro a limpeza tudo impecável,café da manhã com muitas variedades diversas opções, as camas trazem uma ótima noite de sono"
jul. de 2022,4,Boa opção em cuiaba,"Quem tiver sono leve, prefira quartos andares superiores e não virados para pista principal. Quartos limpos, cama confortável, bom café da manhã. Boa localização. Só senti falta de piscina um pouco aquecida, odeio água gelada."
jul. de 2022,5,boa recomendação,"hotel muito bom, quarto espaçoso e limpo, com preço bem ok. Fiquei bastante surpreso positivamente com o hotel, principalmente com a estrutura do quarto. Café da manhã bom também, com bastante opção. Recomendo"
jul. de 2022,5,"Ambiente agradável, organizado.","Ótima organização, ambiente agradável com bom atendimento.ugar conceituado e frequentado por pessoas influentes, como jogadores de futebol. Para quem está de passagem, muito boa localização sendo próximo da praça popular."
jul. de 2022,5,Hotel muito bom recomendo,"Hotel muito bom, bonito e moderno, quartos e banheiros impecáveis!  Jantar foi agradável e os pratos disponíveis no buffet estavam muito saborosos  Cafe da manha muito bom e o atendimento do geral excelente!!!"
jul. de 2022,5,Excelente Hospedagem,"Ótima experiência em minha hospedagem, atendimento perfeito, ambiente limpo aconchegante, restaurante ótimo. Recepção acolhedora com profissionais altamente qualificados e com boa educação. Almoço/janta e café da manhã com grande variedade."
jul. de 2022,1,Experiência com a cozinha ruim.,"Comi uma parmegiana no restaurante que ja faz dois dias que estou passando mal, passei mal a noite toda assim que cheguei ao quarto. No outro dia quando fui relatar na recepção o gerente do hotel não se encontrava e nem a nutricionista responsável. Ficou claro que não tem controle de qualidade dos alimentos preparados em conversa com o Chef."
jul. de 2022,5,Excelente hotel,"Viajei a negócios e desde a recepção aos serviços de quarto o hotel não deixa a desejar, excelente! Super indico! Se pudesse melhorar algo, seria apenas um aquecedor na piscina! No mais tudo certo e espero voltar em breve!"
jul. de 2022,3,Pernoite escala de voo !,"Gosto muito do Hotel , mas dessa vez logo bem cedo estava muito barulho devido a reformas ou reparos ! Mas entendo o motivo ! Creio que será difícil conciliar com a necessidade de todos. Em uma outra oportunidade em Cuiabá ficarei novamente !"
jun. de 2022,5,Satisfação e conforto,"Cordialidade, educação no excelente atendimento.  Conforto nas instalações  Espaços amplos  Cafe da manhã com excelentes opções, destaque para máquina de café e variadas opções de pães.  Sugestão de melhoria em opções de lanches rápidos no bar !"
jun. de 2022,4,Adorei a estadia,"Muito bom, excelente localização, apartamento muito confortável e café da manhã sensacional.  Em relação a essa pesquisa, o campo avaliação pode ter menos exigência de caracteres, pois nos limita e impossibilita a falar as vezes coisas que nem queremos. Como agora por exemplo.  Obrigado"
jun. de 2022,5,Excelente,"Nada a reclamar só elogios. Ótima localização, quarto amplo e cama bem aconchegante. Comida gostosa tanto no café da manhã quanto no restaurante. Atendimento com excelência do corporativo. Super recomendo! 🥰"
jun. de 2022,1,Falta de compromisso com o cliente e valores e cobranças abusivas.,"Não enviam Nota fiscal. Assim como cobranças abusivas de serviços, incluindo os itens consumido no frigobar. Falta de funcionário e seguridade de seus bens, assim como serviço caro de manobristas e garagem. Resumindo, nao pretendo retornar a este hotel."
jun. de 2022,1,Péssimo,"Hotel sem compromisso com reservas. Ficamos 4 pessoas mal acomomodadas em um quarto duplo, pela falta de acomodações no hotel, mesmo após confirmação do booking. Nos foi oferecido a mudança de hotel, mas nossa turma de pescaria estava ficando neste hotel, pela ‘qualidade’ oferecida… nenhuma chance de retornar ao mesmo. Péssimo!"
jun. de 2022,5,Execelente,"Cama ótima, hotel maravilhoso, boa infraestrutura. Restaurante é lento e não tem muitas opções vegetarianas. Checkin um pouco demorado para nós que estávamos em um grupo grande. Recomendo a estadia neste hotel."
jun. de 2022,5,Maravilhosa superou as espectativas,"Muito excelente, bom atendimento ótimos profissionais dando todo suporte necessário em todo o tempo em que estávamos no recinto. Experiência maravilhosa em todo tempo, espero voltar lá mais vezes assim que possível"
jun. de 2022,5,Muito confortável e bem localizado,"Estadia perfeita da chegada com cordialidade dos manobristas até o quarto aconchegante, limpo e completo. Café da manhã e tomo serviço excelentes. Fico neste hotel a 3 todos os meses e não mudo. Recomendo para negócios e lazer tbm"
jun. de 2022,5,Férias em família,"Hotel nota 10.  Funcionários prestativos, educados.  Quartos silenciosos, confortáveis, piscina grande, ótimo colchão, chuveiro excelente. Café da manhã farto e saboroso. Excelente localização.  O hotel nos ofereceu um upgrade por ser nossa primeira estadia na rede. Recomendo!!!!"
jun. de 2022,5,Reunião de empresa,Tudo ótimo ótimo atendimento tudo bem dormi bem graças a Deus tive uma ótima alimentação chuveiro ótimo pra tomar banho travesseiro ótimo cama ótima eu recomendo um ótimo atendimento tudo perfeito top
jun. de 2022,5,Avaliação Evento Syngenta,"Foi uma estadia ótima e sem problemas. Agradecimento em especial ao time do restaurante e recepção que nos atendeu prontamente em tudo que precisamos...  Dos quartos apenas cuidado com a manutenção nos chuveiros e outros. Fora isso, tudo perfeito!"
jun. de 2022,4,Hospedagem,"Hospedagem é muito boa, atendimento, limpeza, café da manhã, cheiro muito bom, precisa apenas dar uma melhorada na Internet, conexão ruim, cai direto e fraca velocidade, único ponto de observação que faço."
jun. de 2022,5,reunião lideres do agronegocio,Atendimento dentro do esperado e com a qualidade que já é marca da rede De Ville. qualidade e limpeza doas acomodações... café da manhã com variedades e qualidade muito boas... receptividade de boa qualidade...
jun. de 2022,4,Ótima opção de hotel em Cuiabá.,"Atendimento primoroso, café da manhã recheado de opções e variedades. Acomodação muito boa, cama e travesseiros excelentes. Em resumo, tive uma ótima estadia. Recomendo! Sempre que voltar a Cuiabá ficarei no mesmo hotel."
jun. de 2022,5,Nice Hotel,"Muito bom! Confortável, serviço e cafe da manha muito bons!  Recebemos upgrade de quarto e gostamos muito! Pedimos edredon e nos trouxeram prontamente, pois fazia frio em Cuiabá naquele final de semana!"
jun. de 2022,4,Ótima experiência,"Bem localizado, com um café da manhã muito bem servido e almoço com pratos saborosos. Quarto confortável, limpo e ar funcionando muito bem. Atendeu as nossas expectativas. Possivelmente nos hospedaremos aqui novamente quando retornarmos a bela Cuiabá."
jun. de 2022,3,"Esperava mais deste hotel, pois fiz a reserva por fotos","Esperava mais deste hotel, pois fiz a reserva por fotos, Hotel muito cheio, refeição muito cara para o padrão servido, e demora muito para servir  Pessoal do atendimento são ótimos, atenciosos e sempre prontos a atender."
mai. de 2022,5,Muito bom,"Hotel excelente, bem localizado, boas acomodações, quarto confortável, chuveiro ótimo. Atendimento muito bom, Check-in e Check-Out rápido. O café da manhã é muito bom, mas estava bastante cheio no horário das 08 hs"
mai. de 2022,5,Excelente,"O hotel é maravilhoso. Estive hospedada durante um evento empresarial e os colaboradores foram sempre muito atenciosos e solícitos. Quarto muito confortável, serviço impecável. O café da manhã é delicioso e bastante variado."
mai. de 2022,5,Um HOTEL que recomendo a todos!!!!,"Desde a chegada, no atendimento, hall de entrada, bar, restaurante, apartamento, itens do apartamento, cama, internet, café da manhã, educação dos funcionários, limpeza geral do hotel, fiquei muito satisfeito!!!!"
mai. de 2022,4,Maravilhoso!,"única coisa que me fez falta foi um roupão no quarto! :D mas o quarto é ótimo, internet funciona bem, café da manhã é uma delícia, cama super confortável, espaço de eventos muito aconchegante e com boa infraestrutura."
mai. de 2022,5,Experiência Maravilhosa,"Ótima, indico e voltarei outras vezes, ambiente receptivo; funcionários simpáticos, café da manhã de qualidade, quartos limpos, os salões do auditório tem um tamanho ideal para reuniões de negócios."
mai. de 2022,5,Ótimo hotel,"Equipe muito boa, localização excelente, restaurante e atendimento maravilhoso.  Espaços amplos, bem ventilados. Todos que atendem, desde a limpeza, a recepção, o restaurante, enfim, todos muito atenciosos."
mai. de 2022,4,Muito bom . Mas poderia ser melhor . A academia falta manutenção. A piscina cheiro de esgoto que é impossível de aguent,Atendimento alimentação tudo excelente muito bom mesmo. Uma pena a piscina impossível de aguentar o cheiro de esgoto e a água parece um ICE BERG. Falta aquecimento . A academia falta manutenção. Quase não consegui usar os aparelhos. O resto tudo muuuuito bom é top.
mai. de 2022,5,Excelente,Excelente atendimento. Quartos confortáveis e limpos. Alimentação de ótima qualidade.  Recomendo para outras pessoas o hotel Deville Prime e também para reuniões corporativas.  Na ocasião estava com familia e todos ficaram satisfeitos.
mai. de 2022,4,A negócios,"Gostei muito só não dei excelente por motivos já explicado anteriormente deixei o carregador do iPhone no interior do veículo onde reclamei na recepção antes, mas não foi solucionado o ocorrido sem mais obrigado."
mai. de 2022,5,Muito bom para descansar.,"Estada curta, para descansar mesmo. Quarto limpo, comida deliciosa, o chuveiro é fantástico (tem muita pressão). Funcionários da recepção bem atenciosos. Quando estive la faltou um sala para fazer uma reunião mas estavam com evento. Poderia ter academia 24 hrs."
mai. de 2022,5,"Confortável, limpo, cheiroso","O hotel é muito bom, pessoal atencioso e pronto para atender, perto de bons restaurantes, farmácia, o quartos são grandes, não tem mal cheiro, chuveiro maravilhoso, roupas de camas limpas. Um diferencial: tábua de passar roupa no quarto (só pedir o ferro) e secador de cabelos grande!!"
mai. de 2022,4,Gostei,"Gostei!  Como dica.. o hotel poderia dar uma pouco mais atenção aos alimentos servidos, pensando em clientes com restrição alimentar. Hoje é uma realidade e cada dia mais pessoas descobrem algum tipo de restrição."
mai. de 2022,5,Atendimento e qualidade!!!,"Sempre que vou a Cuiabá, me hospedo no hotel, gosto muito do serviço, do atendimento, realmente recomendo o Deville Prime. A equipe é muito atenciosa, ótima localização e o café da manhã é maravilhoso.  Se vc tiver um tempo pode curtir a piscina que é muito boa também."
mai. de 2022,4,Excelente,"O hotel é excelente, só não dei 5 pq esqueceram de colocar as pétalas na cama como eu havia solicitado. Mas tirando isso a estrutura do hotel é incrível, e um ótimo atendimento, o café da manhã também é muito bom, muitas opções."
abr. de 2022,4,"agradavel,","Hospedagem muito boa, recepção muito acolhedora e quarto muito limpo e agradavel, so tenho uma reclamação ou critica construtiva, se ja pago pela hospedagem porque cobrar um valor tao alto de estacionamento?"
abr. de 2022,5,"Novo, no centro e muito agradável","Não usei academia e concierge (então minha avaliação não é baseada nisso)  Fica no Centro de Cuiabá, perto de tudo  Excelente atendimento, almoço e café  Quarto amplo, cama boa, banheiro espaçoso com chuveiro bom"
abr. de 2022,5,Visita muito boa!!,"Uma visita muito boa, um lugar aconchegante e bem familiar, um café da manhã bem saudável e acomodações de 1ª Classe!! uma vista da Av. Isaac Póvoas muito boa, e fácil locomoção e acesso rápido as lojas e restaurantes."
abr. de 2022,5,Satisfeito,"Minha segunda casa no Brasil, gosto muito. Sempre que vou à Cuiabá/MT, seja a trabalho ou lazer, é o hotel que gosto de me hospedar e recomendo. Equipe preparada, quartos bem cuidados, e a piscina é o lugar que mais gosto quando lá estou."
abr. de 2022,3,Estrutura fisica impecavel - restaurante - precisamos evoluir.,"Estrutura impecável - quarto e área comum.  Atendimento da recepção - perfeito - simpatia e cortesia impecaveis.  Restaurante com atraso imenso na entrega de pedidos. Pedi um misto quente as 9h - chegou as 12h depois de muito insistir.  Atendimento restaurante - sugiro uma evolução no atendimento do pessoal... educação, simpatia e cortesia combinam muito com a rede Deville... esta unidade, em especial, precisa evoluir com esse ponto com a equipe do restaurante."
abr. de 2022,5,Excelente,"Limpeza, higiene, agilidade e bom atendimento e café com diversidade e qualidade dos produtos ótimos.  Informações precisas e confiáveis.  Excelente localização, atendimento personalizado com qualidade."
abr. de 2022,2,Trabalho,"Se não esquecerem nada no quarto e tentarem a experiência de recuperar seu pertence a hospedagem é muito boa.  Boa acomodação, boa alimentação, dinâmica dos ambientes e academia ok!  Ambientes limpos."
abr. de 2022,5,Impossível deixar de gostar do Deville,"Uma das melhores camas e travesseiros que já dormi em viagens(que são muitas), café excelente e produtos de higiene perfeitos. Equipe nota 10, café excelente e boa localização. Reformas constantes para melhorias."
abr. de 2022,5,A negócios,"Excelente atendimento dos funcionários, comida,limpeza. Muito feliz de contar com o hotel para eventos do trabalho. O que incomodou foi o.barulho ao lado da sala de reunião nos dias do evento. Que foram constantes."
abr. de 2022,5,Descanço,"Ótimo atendimento da parte dos funcionários, um ótimo acesso para chegar ao hotel, comida muito bem balanceada nas variedades. Somente os valores das bebidas no Bar que foram um pouco acima dos valores."
abr. de 2022,5,Excelente.,"Excelente!  Porém o valor da diária pra família é um pouco salgado, acho que deveria ter um preço melhor pra família e também pra cliente que tem uma frequência anual constante. Eu mesmo procuro sempre pelo hotel em minhas viagens que faço com minha família."
abr. de 2022,5,Noite de Núpcias e Convidados do meu Casamento,Superou todas as minhas expectativas!!  Ameiii..e super recomendo!!!  Atendimento nota mil..  Café da manhã maravilhoso..  Eu e todos os convidados do meu casamento amaram o hotel e a experiência de se hospedar nele..  Café da manhã super elogiado..
mar. de 2022,5,Excelente,"Minha dica seria: ter uma forma de não ser abordada por pedintes na chegada do hotel, e eles estão tão espertos que parece ser um colaborador do hotel, mas fomos gentilmente atendidos pelo colaborador,"
mar. de 2022,5,Hotel Deville,"ótimo hotel, atendimento muito bem feito, colaboradores que realmente fazem um trabalho com qualidade e responsabilidade, quarto arejado e muito bem limpo, custo beneficio muito bom, localização ideal para aproveitar a cidade."
mar. de 2022,5,Nada a acrescentar,"Excelente localização, limpeza, café da manhã farto com diversas variedades.  Funcionários atenciosos, prestativos.  Quarto confortável, cama macia, banheiro dispõem de tudo que necessita.  Recomendo o hotel."
