Data da opinião,Nota,Título,Conteúdo
mai. de 2022,5,Excelente,Excelente hotel com ótima localização e o atendimento muito bacana da recepção. Gostaria de parabenizar o Matheus por ser prestativo e me auxiliado. Excelente café da manhã e um apartamento aconchegante. Recomendo a se hospedarem com a família de vocês. Estão de parabéns
mai. de 2022,4,Crítica construtiva,"Excelente atendimento , destacando a cordialidade principalmente do gerente que nos atendeu na manhã de 06/05 ( não anotei o nome) , também os srs. Rayan e Léo (08/05/22) delicioso café da manhã porém não deveriam cobrar 10% já que se trata de selfie service"
mai. de 2022,3,Filtro do ar-condicionado IMUNDO!,"No geral é um bom hotel, ainda, porém estão precisando de dar atenção a limpeza e manutenção.  Lâmpadas nos quartos e banheiros queimadas, metais do banheiros soltos e o pior, filtro do ar condicionado IMUNDO!!!  Problema este ja reportado anteriormente e ainda nada feito."
abr. de 2022,5,Sobre o Hotel,"Excelente atendimento desde o check in até o check out. Os recepcionistas Claudemilton Melo e Matheus Belmiro, que cuidaram das minhas reservas, são extremamente atenciosos, proativos e pacientes.  O quarto do hotel é muito confortável, limpo e bem arejado. A cama é ótima também, colchão de primeira linha (nem dá vontade de sair da cama rs).  Quanto as refeições, são bem saborosas e b servidas. A estrutura do restaurante do hotel é excelente, possui um espaço bem amplo e arejado.  Não tenho nada a reclamar de nenhum funcionário, todos me atenderam super bem e com muita simpatia."
mar. de 2022,5,Atendimento Fantástico,"A minha experiência começou terrivelmente mal, embora o staff e o time de recepção tenham sido extremamente atenciosos e gentis, os travesseiros eram muito duros e altos, desconfortáveis ao ponto de inviabilizarem que eu conseguisse dormir, passei a noite em claro.  Solicitei à recepção uma alternativa, mas me informaram que eram os modelos padrão do hotel, porém, qual não foi a minha surpresa quando recebi uma ligação do Matheus, do time de Recepção, perguntando se eu teria alguma preferência de marca e modelo.  No dia seguinte, quando fui consultá-los para antecipar meu check out, pois não conseguiria passar mais uma noite naquelas condições, qual não foi a minha surpresa quando me ofereceram 2 opções de travesseiro que haviam comprado especialmente para mim.  Encantado com o atendimento, mantendo o padrão Quality de qualidade!"
mar. de 2022,3,Foi decepcionante. Nas fotos o quarto parecia ser muito superior ao que de fato é.,"Atendimento no balcão razoável. Deixaram faltar várias informações reelvantes do hotel. Mesmo sendo a primeira vez, agiram pressupondo que eu sabia do básico.    Suite superior é bem abaixo do esperado. O melhor quarto parecia ser o pior.    Restaurante com opções limitantes.  Não há pratos, talheres e qualquer coisa nesse sentido na cozinha da suite superior.    Suite superior não dá acesso direto a recepção; tem que sair do elevador e se deslocar de um bloco para outro;    Você é obrigado a ir até o restaurante para pegar os utensílios de cozinha, se quiser usar. (Ter uma cozinha no quarto que você escolhe pressupõe que vc irá utilizar a cozinha), mas mesmo assim vc precisa toda vez ficar indo atrás.    Pedi os utensílios logo no primeiro dia (pois não fui avisado que eu tinha de pegar no restaurante) e a recepção me disse que eu tinha de ter pego no restaurante e que não sabiam se o mesmo poderia deixar no meu quarto porque estavam muito ocupados. Não concordo com uma resposta desse tipo."
fev. de 2022,5,Atendimento Personalizado,"Quero pontuar sobre o hotel que é muito agradável e em especial ao setor de recepção, agradecer ao funcionário Vitor Saraiva que durante a minha estadia estava sempre disposto a tirar quaisquer dúvidas que eu tinha, sem falar que o mesmo me fez eu sentir em casa como a forma que ele me tratava. Estão todos de parabéns!"
fev. de 2022,5,Viagem a negócios,"Super indico hotel para quem vai a trabalho em Brasília, atendimento super diferenciado principalmente pelo Recepcionista Vitor Saraiva que tem todo diferencial e mostra preocupação com os hospedes.  Café da manhã cortesia, variado e muito delicioso. Apenas uma dica para melhorar é na questão de arrumação e horário do café da manhã."
fev. de 2022,2,Decadente,"Hotel velho e decadente. Percebe-se a economia já na penumbra dos corredores. Lâmpadas faltando, mobília velha sem manutenção.    Pró: o restaurante nos atendeu muito bem mesmo fora de hora, além de um excelente café da manhã.    Contra: o atendimento na recepção precisa melhorar muito. O hotel possui transfer gratuito para o aeroporto a partir das 7 da manhã. Eu precisava estar 7:40 no checkin. Tinha 3 malas grandes, bem visíveis para o atendente. Expliquei ao recepcionista e ele me garantiu que o ""transfer"" me entregaria em tempo no aeroporto. Acontece que o Transfer nada mais é do que um Uber que o hotel chama para o hóspede. Logicamente, chegou um Gol e o motorista se negou a carregar nossas malas (até pq não caberia). Resultado, precisei chamar um outro carro por conta, cheguei em cima da hora e quase perdi o vôo.    Próxima oportunidade evitarei esse hotel."
jan. de 2022,5,Funcionarios muito atenciosos.,Hotel com café da manhã variado e muito delicioso.  Mas o que mais chama atenção é a cordialidade da recepção. Todos muitos atenciosos e gentis.  Em especial Vitor Saraiva que tem um atendimento difenciado.  Super recomendo.
jan. de 2022,5,Hotel maravilhoso,"Melhor hotel de Brasília, café da manhã variado, camas e quartos amplos perfeito para atender minhas necessidades.  Atendimento de excelência em especial ao recepcionista Vitor Saraiva que realmente se preocupa com nosso bem estar e sempre bem solicito.  Ótima localização próxima ao supermercado e shopping.  Super-recomendo o hotel e o serviço diferencial do hotel é o transporte cortesia para o aeroporto e park shopping"
jan. de 2022,5,Ótimo atendimento de Recepção,"Ótimo pessoal de Recepção: gentis e atensiosos. O room service é rápido e eficiente e alimentação servida é muito boa, bem como os funcionário da área que também são bem atenciososos. Se você tiver a sorte de ser atendido pelo funcionário Vitor Saraiva, da Recepção, verá um jovem dinâmico e sempre alegre, sorridente e que lhe fará sentir-se em casa. Além disso, o hotel tem boa academia. É a segunda vez que me hospedo e pretendo retornar."
jan. de 2022,5,Hospedagem em Brasília,"Ficamos hospedados apenas 1 noite pois pegamos um voo internacional no dia seguinte. O Hotel disponibilizou um Uber gratuito que sai de hora em hora para o aeroporto e ainda deixou que nosso carro ficasse no estacionamento interno deles durante o período que estávamos fora (cobraram uma diária de R$ 15,00). Os quartos são muito bons e amplos (ficamos em uma suíte com sofá cama) e o hotel fica muito perto do aeroporto e de um shopping muito bom em Brasília."
dez. de 2021,1,Mal atendimento e Empatia,Recepcionista não tem empatia e não se colocam no lugar dos clientes. Passei constrangimento e nunca indicarei um hotel onde os clientes não são prioridades.Tanto protocolos que esquecem que pessoas tem sentimentos e passam por situações inesperadas. Funcionários sabem somente seguir protocolo e esquecem que pessoas não são robôs.
nov. de 2021,5,"excelente estrutura, quartos, café da manhã e garagem grátis.","O hotel é excelente, ótimo atendimento, em especial da atendente LAILA, sempre muito atenciosa. Tudo que é pedido é prontamente atendido. área externa muito verde e boa. Estacionamento gratuito, o que é ótimo e fundamental na escolha. Hotel dar transfer para o Shopping em frente. Quartos amplos e excelente acabamento e rouparia. Café da manhã muito bom também. (porém, parecia não estar tão bom quanto antes da pandemia, só precisa voltar a ser 100% como antes). Melhor estadia em Brasília, sempre!"
nov. de 2021,1,"Não ignore esta avaliação. Se tiver oportunidade, hospede-se em outro lugar! Ou tente a sorte e seja você o próximo a testemunha","O hotel dispõe de uma infraestrutura incrível, mas peca miseravelmente em serviços básicos e fundamentais para uma estada minimamente digna.  Alegando medidas sanitárias, a arrumação dos quartos é realizada em dias alternados. Todavia, o problema é o hóspede descobrir essa particularidade da pior forma possível, ao retornar ao hotel, após um dia corrido de trabalho e se deparar com o quarto exatamente igual como o deixara.  Mas, o pior, e na minha concepção, inadmissível, foi o não recolhimento das roupas deixadas para serem lavadas e passadas. Mesmo obedecendo os critérios do próprio hotel, no qual as roupas devem ser mantidas no interior do quarto, em lugar visível e com o roll devidamente preenchido. Por fim, reportar a recepção, para que seja realizada a coleta e o serviço possa então ser executado. No meu caso em particular, solicitei o serviço expresso, dada a urgência do serviço. Não somente a coleta não foi realizada, como o recepcionista demonstrou completo desprezo e falta de empatia pelo ocorrido. Para evitar de ter de me apresentar ao trabalho trajado inadequadamente, fui forçado a comprar roupas no Park Shopping (ao lado do hotel). Para variar, não tive acesso a governança para reportar o ocorrido e tentar pleitear uma solução razoável.  Um enorme desperdício, uma estrutura imponente, porém administrada de forma medíocre."
out. de 2021,5,ATENDIMENTO,"deixo aqui meu agradecimento para to equipe de atendimento e recepção. fui muito bem tratado por todos. gostaria de deixar apenas uma sugestão. A piscina poderia ser aquecida, e ter um espaço para fazer Home office."
out. de 2021,5,Excelência,"Excelente atendimento do check-in ao check-out. Excelente café da manhã com frutas, sucos, pães, bolos, etc. Ambiente limpo e organizado. Profissionais competentes. Restaurante dentro do hotel que serve deliciosas opções de comida para almoço e/ou jantar. Próximo a shopping e estação de metrô. Ótima localização."
out. de 2021,5,Muita simpatia,"Todos, sem exceção, muito simpáticos e agradáveis, desde o check in, da arrumação, reposição do frigobar, no restaurante e no check out.  Quarto bem dimensionado, colhão, travesseiros e edredon de ótima qualidade."
out. de 2021,4,Confortável e Custo benefício,"Foi uma hospedagem de pernoite, antes de viajar para Lua de mel, o apartamento que ficamos é com vista para o mar, muito confortável, simples mas bem conservado. O valor pelos serviços prestados é super justo. Único ponto de melhoria que eu sugiro é trocar o sofá por um mais atual e a roupa de cama com algo mais moderno, todo em branco, talvez. Para dar um ar mais sofisticado."
out. de 2021,5,Parada rápida,Parei apenas para dormir uma noite no hotel pois meu próximo voo era no dia seguinte. Gostei bastante do quarto e do serviço prestado pelos funcionários. Todos muito atenciosos e educados. Se precisar no futuro com certeza me hospedarei novamente neste hotel. Recomendo
out. de 2021,5,Excelente no global,"Excelente localização , conforto nas acomodações , atendimento exemplar , ótimo café da manhã , condições atrativas para pacote de período longos de diárias , estacionamento amplo , ou seja , não encontrei ponto negativo !"
out. de 2021,3,Profissionalismo,"Precisam melhorar a limpeza diária e troca de toalhas, abastecer o shampoo, melhorar o acesso à internet e ter estacionamento incluso.  Acomodação (camas) é muito boa e confortável.  Café da manhã ótimo."
out. de 2021,5,Tudo ótimo,"Não tenho nenhum ponto a reclamar.. desde a chegada com atendimento rápido até a saída. Destaque para o Rooftop do Quality q é o auge da hospedagem. Sem esquecer do café da manhã, quarto todo novo! Sensacional.."
out. de 2021,1,Demora no atendimento,"Entrei no quarto não havia internet. Liguei na recepção e disseram que alguém da manutenção para consertar. Fiquei 2h aguardando um retorno. E nada. Enfim, perdi uma reunião de trabalho on-line e ainda precisei mudar de quarto as 22:30"
out. de 2021,5,ATENDIMENTO EXCELENTE,"Boa Tarde.  Agradeço toda a atenção e recepção de todos funcionários.  Estadia ótima e todo tipo de atendimento foi muito satisfatório.  Limpeza, alimentação e pessoas maravilhosas.  Grata por todo atendimento."
out. de 2021,4,Hotel top,"Muito bom, boas acomodações, equipe treinada e qualificada.. A única coisa que peca o Hotel é no sistema de estacionamento rotativo, deixando a desejar por exemplo em um dia de chuva depois de um passeio e no retorno não encontrar vaga para estacionar."
out. de 2021,5,Estadia,"Limpeza excelente! Funcionários amistosos! Tratamento vip! Comida e café da manhã ótimos! Excelente localização ! Higiene perfeita! Cama, quarto e tvs ótimos! Aconchegante! Piscina ótima! Mezanino legal"
out. de 2021,5,Excelente,"Ótima recepção  Ótimo atendimento  Ótima localização  Ótimo café, excelente restaurante  Quarto bom ótima vista mas poderia estar mais conservado, equipe de limpeza excelente. Voltei a me hospedar novamente"
out. de 2021,2,Meu controle sumiu,"O Hotel tem uma estrutura bacana, estava em uma viagem a trabalho no período 17 de Janeiro a 6 de Fevereiro, minha esposa e minha filha bebê chegaram dia 20/01 dormimos a primeira noite no apartamento em que eu estava e no dia seguinte após o café da manha o hotel me deu um upgrade cortesia para o suítes, no primeiro apto em que me acomodaram não tinha internet, então tive que trocar de quarto mais uma vez. No mesmo dia dei falta de um controle azul do xbox e entrei em contato com a recepção e me certifiquei de que ainda não tivesse sido alocado nenhum outro hospede em nenhum dos dois quartos e que passei, e ambos estavam vazios, mas o controle não foi encontrado, eu mostrei um vídeo meu utilizando o controle no quarto do hotel para alguns dos funcionários.  Eu sei que os item pessoais são de responsabilidade dos hospedes, mas o que me chateou foi a falta de empenho e do hotel para tentar resolver o meu problema, pois uma vez que não houve novos hospedes nos quartos em que passei, certamente o controle estava em um deles e a falta de comunicação, pois eu tive que ficar em cima pra ter qualquer tipo de resposta do hotel, e não veio positiva.    O Hotel teve varias oportunidades de averiguar o que aconteceu, pois estive por mais duas vezes hospedado lá a trabalho de 8 a 23 de Fevereiro e 12 a 18 Março."
ago. de 2021,4,Hotel bom,"Hotel com avaliação positiva.  Lugar tranquilo, serviço de quarto bom, restaurante bom com preços justos.  ( O café da manhã tem que ser melhorado )  Pessoal bem treinado e educado.  O hotel disponibiliza Uber no check out para quem vai para o aeroporto.  O que é um diferencial de cortesia."
ago. de 2021,5,Quero voltar,"Fui para o hotel devido a um evento que aconteceria lá. Ter optado por ficar lá foi a melhor escolha que fiz. Funcionários muito prestativos, dependências super arrumadas e limpas, quarto grande com sacada, com ferro e tábua de passar, frigobar super abastecido. Mesa e cadeira excelentes para trabalhar. Café da manhã com excelentes opções de doces, salgados, frutas etc. Se voltasse a passeio ficaria lá novamente. Tem shopping perto."
jul. de 2021,4,Melhor custo x benefício,"Um bom hotel, melhor custo x benéfico até agora de todas as hospedagens em Brasília, onde faço embarque aéreo apenas para viagens a trabalho.  Tem estacionamento  Cada da manhã simples mas honesto (tem cafeteira) onde você não fica refém do café coado"
jul. de 2021,4,Ótimo custo x benefício,"Hotel hotel próximo ao aeroporto e próximo a um Supermercado Extra. Em frente ao Leroy Merlin. De fácil acesso e com estacionamento incluído.  Quartos normais, mas possuem feito bar abastecidos, onde você não precisa passar na lojinha para comprar água e não passar sede a noite."
jul. de 2021,5,Atendimento e recepção encantadores,"Sou hóspede deste hotel há mais de 4 anos. Aqui o atendimento é encantador e diferenciado. Tive há dois anos um pequeno problema o resolveram da melhor forma possível ou seja a equipe é totalmente competente e voltada a resolução de conflitos, que é o que mais existe quando se trata de relacionamento com pessoas, atendimento a clientes. A Colaboradora Leda me ligou, me encantou com o seu retorno e toda vez que reservo ela já me contata, agradece a escolha e sempre sou muitíssimo bem atendida. O Victor também sempre me atende muitíssimo bem! E o mais importante: qualquer situação que tiver será resolvida por eles. Parabéns! Treinamento e capacitação do time desse hotel é diferenciado! Em março de 2021 fiquei hospedada em um hotel do outro lado da avenida apenas pq atrás dele tem um box de crossfit. Que arrependimento… o hotel tem uma estrutura boa também, mas o atendimento? Péssimo. Recepcionistas despreparados e que tratam os hóspedes com descortesia. Fiquei perplexa e claro, voltei correndo pro hotel que ao chegar sou recebida com um sorriso verdadeiro, com um atendimento encantador. Tive apenas 1 vez problema nesse hotel em 4 anos hospedada e depois eles fizeram de tudo pra me fidelizar e conseguiram. Resumo: o hotel pode ficar longe dos clientes que vou atender, mas é sempre lá que fico, é satisfação e qualidade na prestação do serviço garantidos!!!!"
jul. de 2021,5,HOTEL LINDO!!!!!,"Ótima opção para quem precisar se hospedar em Brasília, café da manhã muito bom, equipe atenciosa, tem um jardim lindo, apartamentos espaçosos, super recomendo, preços acessíveis com qualidade de um hotel de luxo, sempre que eu estiver em Brasília, o QUALITY será minha opção."
jul. de 2021,1,Insalubre!,"Banheiro muito sujo. VEJA FOTOS.  Uma pena a plataforma não permitir vídeos, pois filmei larvas caminhando pelo chão do banheiro.  Solicitei nova limpeza no banheiro e a camareira teve a coragem de dizer que o “preto” que eu estava vendo era silicone de cor preta utilizado no acabamento.  Travesseiros de péssima qualidade.  Atendentes da recepção pouco educadas.  Gerente da recepção extremamente sem paciência e irônica, com total falta de preparo para solucionar situações adversas."
jul. de 2021,5,ÓTIMA OPÇÃO,"Sempre gostei de ficar nos hotéis da rede por causa do Quality de Curitiba, o Quality de Brasília é muito bom, perto do aeroporto e do shopping. Um bom café da manha e a equipe atenciosa. O único ponto que sugiro para o hotel e orientar os demais hospedes a não levar caixa de som para a piscina, minha esposa estava descansando na piscina e infelizmente foi obrigada a sair porque tinha outros hospedes com caixinha de som com alto volume."
jun. de 2021,1,Mal atendimento e mal frequentado.,"O hotel é justo com relação ao preço, porém conseguiram estragar a nossa noite especial dos dias dos namorados. Na promoção com o jantar incluído, conseguiram nos deixar esperando quase duas horas pelo nosso prato nos matando de fome e estragando o nosso dia especial. Sem falar na piscina sem aquecimento (extremamente gelada) e por deixar os hóspedes fazerem guerra de caixa de som. Não recomendo!"
abr. de 2021,4,Muito comodod,"Próximo ao aeroporto e de frente ao shopping, com ctza é um dos melhores lugares pra se hospedar nas proximidades de quem precisa pernoitar ou aguardar um voo, fora do plano piloto, obviamente. Tem serviço de traslado apenas pela manhã."
fev. de 2021,5,Acomodações Excelentes,"O quarto é simplesmente ótimo, a decoração do ambiente, a temperatura interna, mesmo sem o ar condicionado ligado, a piscina é linda e a academia possui aparelhagem suficiente pra você manter o treino mesmo de férias! Foi maravilhosa a estadia."
jan. de 2021,3,Hotel básico,"O quarto é bom, nada de especial em relação aos outros hotéis. É limpo e confortável. Mas se vc quer um hotel para relaxar eu recomendaria outro. A piscina fica na área de moradores, é pequena e não é aquecida. Tem somente uma. Então se a intenção é uma viagem para relaxar e aproveitar a estrutura, não indicaria. Se procura um hotel a trabalho, é um bom hotel, confortável e o café da manhã é bom."
dez. de 2020,5,Melhor experiência,"Um dos melhores hotéis por onde já passei. Pessoas atenciosas. Tudo muito bem acessível, serviço de quarto, aos recepcionista sempre atenciosos comigo. Sem falar que tudo estava próximo para mim. Parabéns a equipe Quality."
dez. de 2020,5,Hotel incrível,"Custo benefício muito bom, atendimento diferenciado, café da manhã com toda segurança contra o Covid, quartos muito limpos e vista para o jardim incrível!!!  Super recomendo, estacionamento, internet, café da manhã cortesia e localização muito estratégica para quem vai a trabalho, pois fica próximo ao aeroporto!!!"
dez. de 2020,5,HOTEL MARAVILHOSO,"Super recomendo o hotel, pois tem todos os serviços que um hotel de luxo pode oferecer, atendimento maravilhoso, quartos limpos e amplos, café da manhã delicioso, além dos serviços sitados, oferecem transporte para aeroporto!!!!!"
dez. de 2020,5,Apaixodana por esse hotel,"Localização muito boa, atendimento maravilhoso, o hotel tem pisicina, sauna e quadra de squach, vista para o jardim lindo, oferencem transporte para o aeroporto caso precisem, super recomendo!!!  Café da manhã incrivél."
dez. de 2020,5,Excelente,"Funcionários atenciosos, quarto espaçoso, localização privilegiada. Gostamos demais e voltaríamos com certeza. A recepção trabalha muito bem e todos os funcionários são educados. A cama é bem confortável"
ago. de 2020,5,Ótimo hotel,"Excelente atendimento, quartos muito bons com ótimas camas. Limpeza nota 10. Localizado no Guará próximo ao shopping e comercio da região. Fica longe do centro de Brasilia. Café da manhã muito bom. Estava servindo os pedidos a mesa devido ao isolamento. Recomendo."
jul. de 2020,5,Atendimento nota 10,"Nossa passagem foi rápida por Brasília, depois de uma viagem longa e com várias paradas em outros hotéis.  No Quality fomos muito bem recebidos pelo recepcionista Gilvan, super atencioso, educado e muito prestativo.  A localização do hotel é boa, em frente ao shopping."
jun. de 2020,5,Ótimo atendimento e cuidados em tempo de pandemia.,"Tudo muito organizado e preparado para a segurança dos hospedes. Atenção à todos os detalhes. Boas acomodações.    O restaurante esta ativo, as refeições podem ser servidas no quarto e reforço, tudo esterilizado e embalado.    Também precisei de uma sala para reuniões que não estavam nos planos iniciais, e a gerente Leda, que desde a chegada nos recebeu muito bem, imediatamente disponibilizou."
mar. de 2020,5,ötimo,Hotel muito bom com um custo benefício excelente. Hotel extremamente limpo. Muito bem localizado. Café da manhã muito bom . Funcionários excelentes. Ótimo hotel para viagens de trabalho ou para turismo.
mar. de 2020,5,Meu preferido de Brasília,"Sempre que venho a Brasília, fico neste Hotel, sempre fui bem atendido, quartos confortáveis, café da manhã com variedades. O Jantar camarão na moranga estava espetacular. Atendentes prestativos e educados."
mar. de 2020,3,Poderia ter sido melhor,"Foi a segunda vez que me hospedei com minha familia no Hotel, a primeira vez foi há 1 anos e meio e deu tudo certo, dessa vez, fiquei surpresa.  Banheiro com sinais de mofo no teto e nos ladrilhos, , a cabeceira da cama com manchinhas brancas de mofo também, wi fi não funcionou nenhum dia dos 3 que estivemos lá, a Tv quase nenhum canal entrava principalmente desenho para meus filhos, não tinha edredon, só um lençol, sentimos frio.  Porem, os atendentes muito cordiais, e prestativos, bom café da manhã, cama confortavel, mas é preciso fazer alguns reparos, hotel pareceu largado."
fev. de 2020,1,Invasão noturna no quarto!,"Estive hospedado no Quality Suites Brasilia, na sexta-feira, 21/02/2020. No meio da noite entraram em meu quarto pois a recepção equivocadamente deu a chave do meu quarto para outro hóspede. Pasme! De imediato liguei para recepção para satisfações, recebi um ""desculpe"".. tempos depois, acontece novamente! Desci e falei com a equipe da recepção, que de início relutou a aceitar o erro. O rapaz ainda tentava identificar o que tinha acontecido, mas a funcionária que o acompanhava, uma senhora, parecia alheia a situação. Tive de chamar a polícia...um erro primário, de uma incompetência surreal! Após o contato com a polícia, o recepcionista se apressou em sugerir o estorno da diária, dizendo que era o mínimo que poderia ser feito, e me informou que o gerente geral iria entrar em contato em seguida para retratação, visto que naquele horário não havia gerente, tampouco no dia seguinte, pois eu sairia cedo.. Nada até agora. Deve estar pulando o carnaval. Esperava outra atitude dessa organização. Lamentável. Nunca mais rede Atlantica. O pior é que no site deles, não há canal de comunicação com o cliente, exceto para reservas.."
fev. de 2020,1,Horrível,"Atendentes da recepção desrespeitosos, me disseram que eu havia danificado algo que foi do hóspede anterior, e na frente de outras pessoas. Serviço de quarto só melhorou depois de muita reclamação (hj a Rita Maria faz um bom trabalho). Café da manhã muito gordo. Pouco se preocupam em ajudar, estou há 14 dias hospedado e precisaria de mais 7 dias, mas eles não se importaram nem um pouco em fazer a mesma tarifa para eu permanecer. Ou seja, querem realmente que eu vá embora, mas ok, vou para um hotel bem melhor."
