Data da opinião,Nota,Título,Conteúdo
dez. de 2022,5,Hotel Exclusive Gramado,"Hotel/Resort maravilhoso! Eu e minha esposa tivemos uma experiência sensacional, não dava vontade de ir embora. Desde o atendimento até o conforto. E gostaria de destacar também o atendimento do recepcionista Lucas Carlos, desde o início nos atendeu da melhor forma possível e ainda nos preparou uma surpresa com um bolo delicioso. Estão de parabéns!!"
dez. de 2022,4,Bom hotel,"A estrutura do hotel é muito boa, com destaque para as jacuzzis e piscina. O quarto ficou um pouco apertado para nós ( casal e um adolescente), mas nada que comprometesse a estadia. O bar do lounge também vale a pena. Café da manhã saboroso e diversificado. O ponto alto é o atendimento dos funcionários, sempre disponíveis e atenciosos, com destaque especial para o Lucas, Carlos e Kaleu. Talvez pela expectativa criada, a ceia de Natal deixou um pouco a desejar. Apesar da diversidade de pratos ( todos muito saborosos) a programação foi feita para um jantar rápido, sem se prolongar. Como queríamos aproveitar a noite, quando fomos comer a sobremesa, algumas já não estavam mais disponíveis no buffet. Além disso a música terminou antes da meia noite. Nada que comprometesse a noite, mas poderia melhorar para os próximos."
dez. de 2022,4,Ceia de Natal deixando a desejar.,"Fomos passar a noite de Natal no hotel, no restaurante Opiano.  Começando pelo valor da ceia: R$ 650,00 por adulto e metade para crianças. O que vc esperaria? O melhor de tudo. Mas não foi bem assim.  Sobre o hotel: acomodação ok; bar ok; piscina e serviço de piscina muito bons.  Sobre o jantar de Natal: eu, meu marido e filho fomos colocados em duas mesas redondinhas juntadas (enjambrado) no anexo ao restaurante (sendo que pagamos o jantar início de dezembro). O buffet nota 7. Nada de espetacular (pelo preço deveriam ter servido a francesa). A bebida nota 8. O som ao vivo nota 6 (alto demais e terminou as 23h). Sobremesas sem graça e não tinha todas as variedades para todos. Antes da meia noite, mais de 70% dos hóspedes já tinham se recolhido; talvez pela falta de atrações oferecidas pelo hotel. Comeram, beberam e foram dormir.  Decepção total com a ceia de Natal."
dez. de 2022,5,Hotel sensacional,Hotel maravilhoso!  Segundo ano que visito o Exclusive e esse ano foi mto especial.  Agradeço ao atendimento da Bruna Galera que sempre foi mto atenciosa aos nossos pedidos.  Café da manhã com várias opções que agradam qualquer um.
dez. de 2022,5,Experiência Exclusive,"A experiência de hospedar no hotel Exclusive é maravilhosa. Alimentação sensacional, ambientes aconchegantes, estrutura incrível e atendimento impecável. Localização ótima e de fácil acesso na cidade e pontos turísticos."
dez. de 2022,5,Excelente atendimento,"O hotel é lindo , tudo novo e muito organizado, o atendimento do pessoal é excelente , faço referência especial a Bruna e ao kaleu que foram especialmente atenciosos as acomodações são fantásticos e o pessoal da recepção tbem ."
dez. de 2022,5,Exclusive maravilhoso,"Excelente hospedagem. Ótimo atendimento, funcionários super cortezes. Muito limpo e organizado. Vale cada centavo pago. Atendimento de primeira, piscina e áreas comuns excelentes. O restaurante Opiano é excelente, café da manhã maravilhoso. Só tenho elogios.  Super recomendo!!!"
dez. de 2022,5,Viagem a Gramado,Hotel maravilhoso. Vale muito a pena conhecer. Tudo impecável. Os funcionários Lucas e Douglas super atenciosos. As áreas de lazer fantástica. Daka de jogos perfeita. O café da manhã com muitas variedades.
dez. de 2022,5,Super cuidadosos,"Atendimento nota 1000, meu bebê é aplv então tenho que me policiar em todos os momentos da minha alimentação, o maitre Alfredo foi super compreensivo e solicito com a minha necessidade e todos os funcionários da cozinha! Além disso o atendimento via WhatsApp da equipe da recepção é super prático e funcional, fomos atendidos pelo Douglas e pela Lindsay por lá e foi excelente!  Pretendemos voltar em uma próxima oportunidade!"
dez. de 2022,5,Boa opção em Gramado,"Atendimento muito bom. Hotel muito novo e com várias opções de entretenimento. Hidro, sauna, piscina. Café da manhã bem completo. Área de lazer infantil. Os quartos são confortáveis e tudo muito limpo e organizado. O atendimento na recepção e excelente"
dez. de 2022,5,Recomendaremos,"Estadia e atendimento maravilhosos. Os meninos da recepção (Douglas, Lucas e Kaleu), nos atenderam muito bem. O café da manhã, no Opiano (anexo ao hotel) foi simplesmente fantástico. O atendimento rápido e gentil do Gabriel e da Bruna complementaram cada café da manhã. Com certeza indicaremos o hotel!"
dez. de 2022,5,Excelente hotel,"Excelente hotel, café da manhã top, acomodações confortáveis!  O hotel fica a alguns km do centro, pertinho. Piscina top, pessoal atencioso e educado. Limpeza top, quartos lindos. Muito bom para família e viagem a passeio..  Recomendamos"
dez. de 2022,5,Hospedagem perfeita,"Tudo perfeito. O garçom Bruno e a camareira Geovana foram muito prestativos e gentis no atendimento. A hospedagem está maravilhosa. Café da manhã espetacular, quarto confortável, e dependências do hotel excelentes. Queremos voltar sempre aqui!"
dez. de 2022,4,Piscina muito quente no verão,"Pontos fortes: muito conforto e várias opções de lazer dentro do hotel;  Pontos fracos: fomos em dezembro (verão) e a água das piscinas e jacuzzi estavam com a temperatura muito alta.  Restaurante do hotel não entrega, em qualidade de comida, o preço que cobra."
dez. de 2022,5,Passei 6 dias no hotel e achei a experiência fantástica!,"Quarto com boa limpeza e espaçoso, restaurante com boa comida, variedade de opções no cafe da manhã, localização do hotel é ótima e atendimento excelente. Todos os funcionários do hotel são bem atenciosos."
dez. de 2022,5,Férias em Gramado,"Espetacular! Tudo perfeito! Muito satisfeito com o atendimento dos Srs Lucas, Diuglas, Carlos, Lindsei, Kaleu, Bruna e Gabriel. A recepção de todos. Foi a melhor hotel que frequentamos. Show, show, show"
dez. de 2022,5,O melhor café da manhã que já tivemos!,"O melhor café da manhã que já tivemos, uma grande variedade e tudo muito quentinho e gostoso. Além d atendimento de Gabriel e Bruna terem sido extremamente atenciosos conosco. Super recomendo a estadia"
dez. de 2022,4,Excelente estadia em Gramado,"Tudo novinho, bem localizado, funcionários muito gentis, café da manhã delicioso, mesmo muito cheio o serviço é eficiente.  O único ponto que deveria melhorar é a limpeza da piscinas e jacuzzis, o espaço é ótimo, mas não tive coragem de entrar depois de observar a limpeza."
dez. de 2022,5,Proprietario,"Serviço muito bom, excelente hotel, atendentes super atenciosos, ressaltando o atendimento do Carlos da recepção, que sempre esteve pronto e solicito para solucionar e atender alguma demanda. Meu elogio vai em especial para o Carlos da recepção. Muito educado e atencioso.  Como sugestão para o restaurante piano, acho que poderia ter mais sugestões no cardápio."
dez. de 2022,5,Férias em Gramado,"Fomos muito bem recepcionados no hotel Exclusive Gramado, o serviço do hotel é muito bom, além da excelência no atendimento aos clientes. Minha esposa passou mal durante a estadia e a equipe do hotel deu todo o suporte necessário incluindo assistência médica por cobertura do hotel."
dez. de 2022,5,Surreal,"Destacar o atendimento de toda a equipe do exclusive, e da camareira Clarisse!  Hotel com muito aconchego, uma ótima noite de sono, jacuzzi aquecida, piscina incrível…  Sem dúvida uma das maiores experiências que já tivemos na vida até hoje!"
dez. de 2022,5,HOTEL EXCLUSIVE GRAMADO NOTA 100% EM TUDO,"Os colaboradores 100% em bom atendimento e simpatia.  Ambiente 100% maravilhoso.  Quartos perfeitos.  Café da manhã, magnífico.  Piscina, jacuzzi, sauna, spa, tudo top.  Bem localizado, perto de tudo.  Pertinho do centro de Gramado, pertinho do centro de Canela."
dez. de 2022,5,Ótimo hotel,"Hotel excelente!! Estrutura maravilhosa, área de piscina perfeita. Ótimo atendimento de todos, principalmente do Lucas e do Douglas! Café da manhã com variedades. Serviço de quarto muito bom!  Localização boa.  Com certeza vou retornar."
dez. de 2022,5,Simplesmente incrível,"Em um mês que a estádia podia ser caótica por conta do Natal Luz encontramos no Exclusive um ambiente harmonioso, organizado, com um atendimento impecável! Quero agradecer o Lucas e Douglas pelo pronto atendimento, simpatia e cordialidade. Encantada con tudo é com todos, melhor hotel da vida, experiência de exclusividade! Passei meu aniversário e fui recebida com muito afeto e tive a surpresa de ganhar um bolinho com cartão no quarto! Pessoal vão sem receio é simplesmente incrível!!!    Marianne Garcia  16/12/22"
dez. de 2022,5,Serviço de quarto,"Ótimo serviço de quarto realizado pela Clarice, desde a limpeza do quarto, organização do quarto ao atendimento e simpatia. Quando necessários seus trabalhos está prontamente e disposta a atender as solicitações.  Cuida dos mínimos detalhes na hora da organização do quarto."
dez. de 2022,5,Gramado e Canela Natal Luz,"O Hotel é espetacular! Todas as solicitações atendidas com prontidão, café da manhã extraordinário e os colaboradores muito bem treinados e empáticos. Fomos muito bem recebidos pelo Álvaro e pela Lindsay, com orientações valiosas sobre o hotel e respostas a todas as perguntas sobre os passeios. O restaurante do lobby do hotel tem um atendimento diferenciado também, o Endrew e a Irina são ótimos."
dez. de 2022,5,Avaliação sobre o serviço de quarto,"Ótimo serviço da profissional, tanto na limpeza quanto ao atendimento aos hóspedes do hotel. Prestativa, atenciosa visando sempre atender da melhor forma possível o cliente.  Quanto a arrumação do quarto ficou impecável."
dez. de 2022,5,Hotel maravilhoso!,"Adorei a hospitalidade, funcionários muito atenciosos e educados! Com certeza voltarei, a infraestrutura do hotel é maravilhosa! Ressaltar os funcionários lucas e Clarice! Realmente vale a pena, a localização é boa, café da manhã maravilhoso!"
dez. de 2022,5,Excelente,"Uma experiência muito boa. Estrutura completa, atendimento de muita qualidade, atenciosos, simpáticos e prestativos.  Quartos muito organizados, academia muito boa, piscina sempre aquecida na temperatura ideal.  Sem contar o café da manhã, ótimo"
dez. de 2022,5,Avaliação Hotel,"Hotel ótimo, limpo, atendimento excelente, café da manhã bem serviço, funcionários bem prestativos  Localização excelente perto de algumas das atrações principais da cidade, mesmo as um pouco mais distantes como o centro ainda dá para ir andando  Recomendo"
dez. de 2022,5,Hotel incrível,"Excelente hotel para ficar em Gramado. Tudo foi perfeito! Atendimento nota mil. A piscina aquecida é ótima para o fim do dia, pós passeios. O café da manhã serve pedidos e buffet. O quarto é enorme e muito novo."
dez. de 2022,5,Conhecer Papai Noel com neto,"Hotel muito bom, roupas de cama e banho muito boas e confortaveis. Limpeza também muito satisfatória.  Equipe de recepção, sem exceção, nos atendeu dando suporte para o hotel e dando dicas de restaurantes e locais de passeio.  Equipe da piscina bem agradável e o local da piscina muito bom, com um limpeza impecável.  Indicarei e se precisar voltar, com certeza virei para o hotel.  Finalizando, o último atendimento do Douglas foi muito bom e atencioso.  Abs e Feliz Natal para todos!  Valeria, Luiz Carlos e Caio"
dez. de 2022,5,Melhor hotel de gramado,"Hotel novo, super limpinho, cheirosoooo... Os quartos maravilhosos, cama confortável .Limpeza excelente  Que café da manhã é esseeee... Gente, é surreal de gostoso. Pratos executivos tbm são maravilhosos.  O hotel como um todo é perfeito.  Recepção do Marone e Bruna no café é maravilhoso.  Todos os colaboradores do hotel são super atenciosos.  Amamos, e voltarei a me hospedar aqui novamente ."
dez. de 2022,5,Atendimento,"Amei o atendimento desde o pessoal da recepção , na piscina com a Leilane e o Leonardo. Pessoas maravilhosas com atendimento espetacular singular.  Momentos únicos que nunca irei esquecer. Concerteza irei indicar a todos amigos e parentes ..."
dez. de 2022,5,Excelente Receptividade,"Hotel Excelente, receptividade nota 1000.  Gostaria de parabenizar o atendimento da Leilane, Bruna e Leonardo do Bar da Piscina, o Douglas da Recepcao super simpáticos, extremamente profissionais e de uma simplicidade e carisma que nos encanta"
dez. de 2022,5,Avaliação,"Excelente atendimento, todos do hotel foram super atenciosos, ficamos impressionados. Ótima estrutura, deu para aproveitar muito os ambientes e atividades do hotel. Agradeço à equipe, em especial à camareira Clarisse do segundo andar A, que foi muito atenciosa"
dez. de 2022,5,"Experiência sem defeito. No atendimento, café da manhã, infraestrutura, quartos, localização.","Experiência sem defeito. No atendimento, café da manhã, infraestrutura, quartos, localização.  Além, é claro, de todo o charme e beleza de Gramado, que nos encantou à primeira vista.  Então, recomendo muito este lugar e esta hospedagem!!"
dez. de 2022,5,Hotel confortável!,"Ótimas instalações, recepcionistas muito atenciosos, sempre perguntando se precisamos de algo. Café da manhã muito gostoso, com muitas opções. Piscina e jacuzzi muito boas com água aquecida. Usamos em uma tarde chuvosa e foi muito legal!"
dez. de 2022,5,Experiência perfeita!!!,"Essa é a minha sexta vez em gramado e definitivamente foi o melhor hotel em que me hospedei.  Quarto amplo, confortável, limpo e tudo novinho.  Funcionários educados e atenciosos.  Café da manhã farto e delicioso.  Todos muitos solícitos. Senti-me em casa!"
dez. de 2022,5,Excelente,"O hotel é excelente, com acomodações muito confortáveis, café da manhã maravilhoso, piscina térmica ótima. Os funcionários são extremamente atenciosos, educados e prestativos, especialmente a camareira Clarice e os garçons Endrew e Moroni, que nos atenderam todos os dias. Foi uma estadia nota mil!"
dez. de 2022,5,Natal Luz lindo!,"Adoramos o hotel, todos muito gentis e cordiais! Espaços excelentes, piscina maravilhosa, restaurante delicioso… com certeza voltaremos. Localização ótima, entre Gramado e Canela! Douglas obrigada pela finalização no check-out."
dez. de 2022,5,Natal Luz em Gramado,"O hotel é excelente, quarto, café da manhã, piscina... tudo muito confortável, gostoso e limpo. Atendentes atenciosos, tivemos mais contato com o Lucas na recepção e o Tiago Xavier no café da manhã, que se destacaram nos quesitos cordialidade e atendimento.  Super indicamos o hotel"
dez. de 2022,4,Atendimento Excelente!,"Todo o ambiente novo, bem cuidado e com um atendimento de primeira.  Café da manhã excelente com destaque ao atendimento da equipe, em especial a Bruna Thomas e ao Moroni que nos atenderam com  muito cuidado e atenção em toda a nossa estadia.  Voltarei mais vezes com toda a certeza!  Altamente recomendado!"
dez. de 2022,5,Cozinha alimentação,"Muito satisfeito  O pessoal do atendimento do setor de alimentação  Prestam um excelente serviço aos hóspedes.  São educados, prestativos, observadores e proativos.  Com certeza eu e minha família vamos voltar ao exclusive hotel.    Atendimento:  - Endrew  - Moroni"
dez. de 2022,5,Melhor atendimento em gramado,"Excelente, comida boa, atendimento excelente! Garçom Moroni muito educado e prestativo!  Comida saborosa, muito bem apresentado! Muito bem servido! Variedade no cardápio de entradas, prato principal e sobremesa!"
dez. de 2022,5,Restaurante Opiano.,"Atendimento fantástico, excelente profissional (Moroni) prato principal perfeito e sobremesa despensa comentários, para quem gosta de drink tb super indico.  Ambiente muito aconchegante, fácil acesso e excelente localização."
dez. de 2022,5,Café da manhã Exclusive Hotel,"Hotel moderno no clima da Serra. Adoramos o atendimento e instalações super confortáveis . O restaurante do hotel é excelente os garçons Morone e Endrew nos atenderam com pedidos extras da cozinha. O cardápio do café é bem diversificados de pães, doces, sucos, frutas, pratos quentes.  Estrutura excelente para famílias."
dez. de 2022,5,Bruna Thomas,"Educada, gentil, atenciosa foi maravilhoso ser atendida por ela, Bruna foi solicita desde o início, preocupou-se com o nosso café interagiu conosco e nos proporcionou um momento bem agradável nosso café foi sensacional."
dez. de 2022,5,Excelência,"Sentimos que todos os colaboradores estão empenhamos a prestar um serviço de excelência, continuem melhorando e evoluindo cada vez mais que certo que estarão entre os primeiros logo logo. Tivemos uma bem pequena observação pra melhorar, algumas áreas de lazer são mediante agendamento, em um caso fomos meio que “expulsos” da jacuzzi por conta do horário acabado porém haviam outras disponíveis. Agradecemos muito por todo o cuidado e esperamos voltar."
dez. de 2022,5,Hotel nota 10,"Atendimento nota 10 desde recepção ao serviço de quarto, hotel novo e limpo, super recomendo. Estávamos em família com 4 pessoas num quarto super amplo. Sofá cama confortável- o que é difícil achar. Bem central tanto para gramado como para canela, muitas opções de excelentes restaurantes."
dez. de 2022,5,Espetacular,"Hotel novo...tudo muito limpo, quarto confortável. Equipe do hotel muito atenciosa...desde a recepção até o pessoal da limpeza, todos muito educados . Solicitamos o late check out até as 13:00 e nos surpreenderam com check out até as 14:00.  café da manhã maravilhoso. Tudo impecável...recomendo."
dez. de 2022,5,Excelente,Pessoal do Hotel muito cordial a receptividade e o atendimento muito bom. O pós venda feita pelo Douglas preocupado com nossa hospedagem fez contato sobre o que poderia ser melhorado. Umas das solicitações foi a melhoria da cama extra. Parabéns
dez. de 2022,5,Ótimo atendimento,"Hotel excelente , o quarto muito confortável com dois ambientes, o que deixa a hospedagem bem mais aconchegante para um descanso perfeito. A infraestrutura é uma das melhores que já vi, tudo muito organizado. O é atendimento maravilhoso, café da manhã incrível e sem falar nos colaboradores, que são muito atenciosos. Em especial Vitor e Morôni que foram muito prestativos e simpáticos."
dez. de 2022,5,Exclusive Gramado,"Hotel perfeito, café excelente, atendimento impecável. Melhor hotel que fique em Gramado. Piscina aquecida,parte kids muita organizada, excelente local para ir com a família ou casal. Localização perto dos principais museus. Vale muito a pena."
nov. de 2022,5,Niver de Casamento,"Gostamos muito do Exclusive, a partir da recepção com a atendente Jalusa, muito simpática e atenciosamente amei. Quartos amplos e modernos, ótima vista. Café da manhã delicioso. Funcionários atenciosos😍"
nov. de 2022,5,Estadia perfeita,"Uma excelente opção de hospedagem. Tudo muito organizado, limpo, toda a equipe muito atenciosa. O café da manhã esteve perfeito em todos os dias que passei até o momento. A localização também é excelente, ao lado de duas locadoras de veículos, com restaurantes e pizzaria próximos, supermercados e bem perto do Centro de Gramado. Eu usei Uber/99 durante toda a estadia e achei uma opção excelente porque a localização do hotel facilita o acesso a tudo.  A área kids também é muito boa. Viajo com filho pequeno, então a área kids é sempre prioridade nas minhas viagens. Tem área para bebês e para crianças um pouco maiores.  Volto extremamente satisfeito. Estão de parabéns."
nov. de 2022,5,Experiência inesquecível,"Hotel maravilhoso, um dos melhores em que já nos hospedamos. Escolhemos, à princípio, pela foto do quarto, pois era dividido em dois ambientes, um com cama de casal e outro com sofá cama, bem espaçoso. Nossa estadia foi perfeita, zero defeitos, a começar pela arquitetura e decoração, quarto confortável e chuveiro perfeito, a equipe extremamente educada e atenciosa, o café da manhã melhor do que qualquer café colonial da região, espaço kids, piscina e jacuzzi aquecidas, academia, aproveitamos demais nossa estadia. Sentiremos saudades desses dias incríveis em Gramado, em especial pelo acolhimento que recebemos no Hotel Exclusive!"
nov. de 2022,5,Passeio para o período Natal Luz,"Tivemos uma excelente estadia no hotel, tudo atendeu conforme expectativa, do serviço de quarto as refeições e entretenimento oferecidos. Funcionários super atentos e cordiais. O recepcionista Cláudio sempre muito cortes e atencioso aos detalhes e contribuindo para que nossos dias na cidade fossem proveitosos assim como em tudo referente ao hotel.    Recomendo e voltarei com minha família."
nov. de 2022,5,Maravilhoso!,"Foi muito boa, todos são muito educados e prestativos, ambiente é top! volto ano quem pro Gramado Summit de 2023 e vou ficar de novo no hotel    O melhor atendimento foi a noite e na madrugada com os rapazes que foram extremamente atenciosos e proativos principalmente o Claudio que ajudou e se prontificou ajudar quando mais precisava,"
nov. de 2022,5,Hotel Exclusive Gramado!!!,"Boa localização, estrutura Impecável, Excelente atendimento, em especial ao restaurante, ressaltando o atendimento dos garçons Vitor e o Morôni que pra nós foram muito atenciosos e cordiais. Recomendo demais!!!"
nov. de 2022,5,Limpeza de quarto,"Excelente atendimento e comprometimento!  Funcionário Clarice, do Exclusive Gramado, nos deu uma atenção diferenciada, com um bom humor e dedicação!!  Parabenizo o hotel pela estrutura e carinho para com os hóspedes!"
nov. de 2022,5,Experiência Hotel Exclusive Gramado,Hotel excelente em toda sua infraestrutura.  Ponto a melhorar: Deveria ter mais horários de transfer inclusive com horários mais estendidos a noite.  Arrumadeira Clarice muito solicita e fez um excelente trabalho de arrumação do quarto.
nov. de 2022,5,Exclusividade no Exclusive,"Exclusive é um hotel totalmente intimista com uma equipe super prestativa, inclusive no café da manhã fomos bem atendidos por dois dos colaboradores do restaurante, o Moroni e o Vitor. Excelente atendimento!"
nov. de 2022,5,Excelente,"A experiência no hotel foi ótima! Café da manhã excepcional, funcionários e todos do hotel muito educados e prestativos, instalações e localização excelentes! Extremamente próximo do centro, e opções de lazer no próprio hotel com piscina e jacuzzi."
nov. de 2022,5,Bela estadia no Exclusive gramado,"Eu e minha namorada passamos uma semana em gramado e gostamos muito do hotel. Tudo muito bonito, limpo e organizado. Um atendimento de alta qualidade e comidas muito boas e variadas. Todos muito atenciosos, principalmente o Vitor e o Moroni, que ficavam no restaurante. Com certeza indicaremos aos nossos amigos e conhecidos, e nós temos vontade de voltar também."
nov. de 2022,5,Simplesmente Acolhedora e Reconfortante! Nota10!,"Simplesmente espetacular, fomos acolhidos como uma família. Temos uma filha que tem alergia APLV que restringe muitos cuidados com a alimentação e desde o primeiro contato toda equipe se disponibilizou um adequar cardápios e até acompanhamento de nutricionista do grupo e pessoal de cozinha informado. Foi de uma atenção e acompanhamento únicos, que não encontramos nada igual em Gramado! muito obrigado a Danilo, Nízia, Leticia, Carlos, Vitor e todos os outros da Equipe e Cozinha e Restaurante em Geral que sempre ficaram atentos e a disposição durante todas as refeições e além disso o hotel tem quartos, piscina, sauna, brinquedoteca, sala de jogos e muitos outros espaço de qualidade inquestionável em conforto e arquitetura. Perfeito!"
nov. de 2022,5,Excelente Hotel,"Excelente hotel, café da manhã delicioso, acomodações confortáveis, brinquedoteca para crianças com diversidade de brinquedos, piscina aquecida e coberta. Gostamos muito. Recomendo este hotel para todos."
nov. de 2022,5,Inesquecível,"Perfeito…  Experiência sem igual! Bem localizado, quarto grande e muito bem decorado.  Funcionários excelentes e café da manhã inexplicável, muitas opções, tem pratos a lá Carte que são divinos.  Ficamos muito satisfeitos… não dá vontade de ir embora"
nov. de 2022,5,Avaliação,"Excelente hotel, café da manhã bom, ótimo espaço da piscina, excelente serviço de atendimento em todos os quesitos  Melhor garçonThiago devia ser promovido!!!!  Vitor muito simpático ótimo atendimento!  Ônibus ótimo!! Curso de drinks muito legal!!  Estão de parabéns!!!!"
nov. de 2022,5,Hotel surpreendente,"Gostei muito da estadia, na verdade, ainda estou aqui, mas desde a recepção eles mostram-se bem preparados, o café da manhã é muito bem serviço, um buffet completíssimo: pães variados, frios de monte, diversas frutas, caldos, enfim tem até champagne.  Os quartos bem organizados e limpos. O serviço de manobrista bastante ágil. Piscina, salões, academia, sauna.  Minha dica é vir para conhecer como é ele por dentro."
nov. de 2022,5,"Hotel perfeito em tudo, quarto, café da manhã e atendimento maravilhoso. Já estou com saudade. Quero voltar um dia","Hotel maravilhoso. Tudo muito bem organizado.O atendimento dos funcionários é excelente. São muito simpáticos e hospitaleiros. A piscina e hidromassagem são maravilhosos e lindos. O quarto é perfeito. O café da manhã é um banquete, muitas opções e muita coisa gostosa. Amei cada dia que fiquei lá. Super aconchegante. Fora os brindes que ganhamos. Quero muito voltar um dia. Já estou com saudade do hotel. Amei tudo. Parabéns a todos"
nov. de 2022,2,Decepção,"Cama extremamente desconfortável e frutas do café da manhã com apresentação inaceitável. Acho um desrespeito com um cliente que paga R$800 por uma diária.  Estacionamento terceirizado e abusivo, ou seja, um hotel de apenas uma vez. Não recomendo."
nov. de 2022,5,Um hotel de Excelência !,"Fiquei hospedada com a minha família por 05 dias nesse hotel maravilhoso!    Todos os serviços do hotel são de plena excelência, sem contar com a simpatia de todos os funcionários. Destaco o atendimento na recepção do Carlos Menezes e da Jazi .    Tenho que deixar destaque a área de lazer do hotel com piscinas aquecidas, Jacuzzis e o atendimento personalizado da funcionária Leliane.    Parabéns por cada detalhe pensado nos hóspedes ."
nov. de 2022,5,"O hotel oferece uma estrutura muito boa, piscina, jacuzzi, tudo com horário marcado para, ainda como prevenção ao Covid.","O atendimento por todos os funcionários é maravilhoso, muito atenciosos e prestativos, especialmente na recepção, Álvaro, e o rapaz que transporta as malas e estacionamento, Marcos. Com certeza voltarei."
nov. de 2022,5,Café da manhã,Café da manhã melhor de gramado  Restaurante Opiano top atendimento do Vitor e morani sensacional  Hotel exclusive muito bom qualidade boa  Excelente estrutura e atendimento tudo novo  Piscina jacuzzi sauna tops
nov. de 2022,5,Café da manhã sensacional,"Café da manhã muito bom, atendimento espetacular, os atendentes Vitor e Maroni, muitos simpáticos e sempre preocupados com o nosso bem estar.  Recomendo de olhos fechados, vale muito a pena a experiência"
nov. de 2022,5,Férias granado,"Estadia muito boa , equipe do hotel sempre bem atenciosa, quarto bem limpo e com estrutura excelente. Recepcionista lucas sempre prestativo quando solicitado. Piscina bem aconchegante e com temperatura ideal"
nov. de 2022,5,Excelente opção!,"Sempre ficamos no Exclusive, desde quando abriu, é uma ótima opção para famílias, casais com ou sem crianças.    A estrutura do hotel é excelente. Com áreas de lazer, restaurante, brinquedoteca, parquinho, spa, piscina e academia.    O café da manhã é incrível, você tem um buffet farto e ainda pode fazer pedidos, tem um sanduíche maravilhoso, tipo misto quente mas não é rs delicioso que estou pensando em como fazer em casa para poder matar a saudades.    Enfim, atendimento maravilhoso por parte de todos os funcionários, no café da manhã sempre preocupados se estávamos precisando de alguma coisa e se nosso dia estava bom.    Cama boa, quarto espaçoso com prateleiras pra colocar mala, frigobar, tomada perto da cama, tv nos dois ambientes, um com sofá cama e outro com cama de casal, chuveiro com uma ducha muito boa também."
