Data da opinião,Nota,Título,Conteúdo
16 de dez.,5,Lua de mel e aniversário,"Olá, Boa Tarde tudo bem?  Dentro do ônibus indo pro aeroporto fiquei alguns minutos pensando no que escrever que pudesse avaliar o invaliavel....    Eu nunca em toda a minha vida, passei um aniversário tão marcante quanto deste ano no dia 13.  E nem nos meus melhores sonhos, poderia ter uma estadia tão única na minha lua de mel, quanto tive no Fioreze Primo.    Em São Paulo estamos em um cenário de mudança no atendimento no geral, e quando cheguei aqui, parecia que o que estávamos nos aperfeiçoando em SP vcs já sabiam a anos e tirando de letra!  Eu me senti em um hotel 5 estrelas, quanto ENCANTAMENTO tivemos com vcs!  Que espetáculo de equipe, que espetáculo de hotel, que espetáculo de comida...  Não sei bem, como se avalia um hotel 5 estrelas, mas acho que para cada um vale a nota pelo seu ponto de vista, e os meus pontos para 5 estrelas ⭐ vai desde a educação incomparável, a hospitalidade, a gentileza, as surpresas, os mimos, o carinho, a atenção, as abordagens, o sorriso no rosto, e a devoção com que trabalham. Juro, não tem igual!  Queria que vcs, exatamente vcs, estivessem em todo o mundo, só para que todas as minhas viagens fossem com este tratamento!    Gostaria é claro de enaltecer o trabalho de quem fez morada no meu coração, pq sempre tem aqueles marcantes:  -Começando com a cozinheira ( não sei o nome dela pq cometi o erro de não perguntar ) mas que espetáculo de atendimento, comprometimento e amor, além das mãos de fada para cozinhar!  Minha torta preferida é a de morango 🍓, um dia acabou e eu perguntei se tinha mais, e o Igor, outro ser fantástico sempre com uma simpatia e doçura pra atender, foi até ela perguntar e ela veio até mim dizer que tinha acabado, mas que faria outra e que eu comeria, pq ela faria uma especialmente pra mim, e ela fez...... isso foi encantador e inesperado, me senti mega especial.  - recepção: o Felipe é um caso a parte, gente o atendimento deste meninoo é fabuloso, nunca vi um atendimento melhor que esse na vida! A entrega dele é total no que faz, que espetáculo de funcionário, eu e meu marido ficamos admirados e procurávamos ele na recepção só pra ver e ouvir e denovo e denovo esse menino atender pq é contagiante, inacreditável, ele dá uma aula!  - A Carool, ahhhhhhh a Carol, já bem vi de longe sem saber que ela era é a gerente do Hotel. Única, rápida, ótima falando sobre qualquer coisa mas absolutamente fenomenal ouvindo. Ela capta a sua mensagem sem o menor esforço, empática, linda, educada, generosa, carinhosa, pro ativa, profissional impecável, para solucionar problemas, discreta, leve, eficaz! É notório o resultado do Fioreze Primo, vindo pelo cuidado dela!  - Sobre o atendimento sem nem termos chegado no hotel ainda, dedico a Lituânia, que mulher Brasil, que sotaque gostoso por telefone que já nos leva pra gramado, que hospitalidade sem nem termos chegado, que graciosidade no cuidado, palavras, tom de voz tuuuudo.....  Ela é quase que um teletransporte para o destino das suas férias sem sair do lugar!  E tem um mocinho moreno, do cabelo escuro um doce, mega prestativo, com um olhar de paz que nos fez muito bem em toda a estadia tbm, e como a cozinheira, cometi o erro de não gravar o nome  Bommm, todos foram incríveis juro!  Eu estou divulgando, indicando e já deixando claro que SEMPRE voltarei!    Vcs fazem a diferença no ramo de Hotelaria sem dúvida alguma!"
12 de dez.,5,Hotel maravilhoso em todos os seus serviços,"Tive uma experiência incrível nesse hotel, super recomendo os serviços, cada funcionário do Hotel tem um jeito especial de tratar os hóspedes de forma personalizada, em especial o Felipe que nos deu uma atenção diferenciada do início ao fim da nossa permanência no local, tudo isso tornou nossos dias por lá ainda mais incríveis e aconchegantes, nos sentimos acolhidos do início ao fim.  Gratidão por estes dias maravilhosos nessa cidade tão rica do que não se pode comprar… do que se pode comprar também rsrs, mas a lembrança que fica dos momentos vividos é o que de mais valor podemos levar para casa. Vale ainda ressaltar o café da manhã desse hotel, é um verdadeiro café colonial e delicioso.. almoço e jantar surreal hummm..  Fica pertinho do Centro, se quiser dá pra ir caminhando ou pegar um carro, média 1,2 km, o hotel fica na rua principal de Gramado ❤️"
11 de dez.,5,SUPER Recomendo,"Tive o prazer de me hospedar do Fioreze Primo, instalações novas, muitíssimo bem limpo e organizado, atendimento maravilhoso por todos, e sempre a disposição, Carol uma show na recepção, bem como os demais colegas. Café da manhã maravilhoso uma delícia, cozinha lompa e oganixada ( eu vi... de curisosa) o sorriso no rosto e um bom dia alegre! Que atendimento! Amei o mimo da palha italiana! Já quero voltar! Parabéns."
7 de dez.,4,Muito boa opção.,"Hotel bem localizado, na avenida principal da cidade, cerca de 1km do centro. Os quartos são de tamanho ok. Funcionários solícitos. Destaque pro café da manhã, de muita fartura e qualidade. Ficamos 6 noites e no último dia, um funcionário se apresentou em nossa mesa de café e se ofereceu pra anotar um pedido de opções feitas na hora."
6 de dez.,5,Melhor hospedagem de Gramado!,"A equipe é muito atenciosa e prestativa, de educação e simpatia sem igual. O hotel é bem localizado, apenas a alguns minutos de caminhada do centro de Gramado. O café da manhã é fartamente servido, e as demais refeições no restaurante (a parte) também são maravilhosas. A limpeza e arrumação do quarto também é digna de menção. Resumindo: vale muito a pena a estadia no Fioreze Primo, em nossas próximas visitas a Gramado será um prazer nos hospedar lá novamente!"
5 de dez.,5,"Mais que um hotel, um recanto maravilhoso","Hotel sensacional.  Ótima localização próximo de tudo.  Atendimento magnífico, com funcionários super educados e prestativos  Ótima infraestrutura, com seus apartamentos impecáveis.  Café da manhã maravilhoso, um verdadeiro café colonial  Nota dez em tudo."
4 de dez.,5,Encantada.,"Tudo perfeito nesse Hotel! Um destaque Especial para toda equipe que recepciona todos com um lindo sorriso no rosto! O café da manhã Maravilhoso, farto, organizado e tudo fresquinho. A limpeza e organização nota 10!"
4 de dez.,5,Excelente atendimento,"Excelente experiência! Ótimo trabalho! O hotel conta com uma boa estrutura para a hospedagem, além de uma excelente localização na cidade. Recomendo a estadia no Hotel Fioreze Primo. Esperamos voltar muito em breve."
1 de dez.,5,Melhor experiência de gramado.,"Ótimo hotel. Restaurante maravilhoso, café da manhã excelente, e sem falar na localização do hotel. Muito bom.  Atendimento maravilhoso, todos muito Gentis e atenciosos .super recomendo e quando voltar com certeza contatarei para uma nova experiência!"
nov. de 2022,4,Dias felizes,"Quero deixar aqui meus sinceros agradecimentos ao hotel Fioreze Primo, que tornou nossos dias aqui mt especiais! O único ponto negativo pra nós foi a acústica do hotel, ouvimos os barulhos da família hospedado acima de nosso quarto! No mais só elogios, e destaco a camareira Helena, que cuida com mt esmero da limpeza do quarto, além de sua simpatia! Simpatia e competência é uma característica de todos que nos atenderam aqui! Parabéns a todos!!"
nov. de 2022,5,Excelente opção de hospedagem em Gramado,"Atendimento excelente, equipe educada e prestativa , quando voltarmos à Gramado com certeza será nossa opção de hospedagem pois fomos muito bem atendidos.  E o destaque para o chocolate quente que serve na recepção do hotel, simplesmente maravilhoso."
nov. de 2022,5,Viagem de férias,"A nossa estadia no hotel Fioreze Primo, foi simplesmente perfeita. Maravilhosa! Eu e minha esposa ficamos muito felizes com todo carinho e cuidado que tiveram com a gente. Meus parabéns. Equipe nota 1000… 🙏🏼🙏🏼🙏🏼"
nov. de 2022,5,PERFEITO!!!!!!,"Atendimento impecável. Todos os dias os ursinhos da minha filha eram embalados de um jeito diferente (com uma mantinha que ela levou), as toalhas eram trocadas diariamente, limpeza absurdamente impecável tbm. Os funcionários deram brinquedos (que eram do hotel) pra minha filha (de 1 aninho) brincar no quarto, achei o máximo! O café da manhã tinha um cheesecake diferente a cada dia, a nata que eles preparavam parecia um cream cheese. O ovo mexido foi um dos melhores que já comi… sei lá o que fazem pro ovo mexido ficar diferente mas só sei que era top! Irei em fevereiro novamente e só não vou ficar lá pq o preço pra data que irei está fora do meu orçamento. Mas eu AMEI! Ahhhhh e o secador de cabelo dos banheiros é super potente, não é igual aqueles meia boca que geralmente vemos em hotel."
nov. de 2022,5,Acolhedor!,"Hotel aconchegante, limpo, funcionários sempre prontos a ajudar,próximo as principais atrações, e com um toque especial um cafezinho e chocolate quente...disponível na recepção , ótimo café da manhã"
nov. de 2022,5,Atendimento excepcional de todos os funcionários desde a entrada até a saída sempre atenciosos e muito educados conosco.,"No hotel Fioreze Primo fomos muito bem recebidos pelos funcionários, todos bem educados e super atenciosos, especialmente, Claudia, Cauã, Guilherme, Léo, Tere e todos os demais funcionários. O café da manhã é bem farto com bastante variedades de bolos, cuca, pastelzinho, frutas, frios, queijos e muitas outras coisas, tudo super delicioso feitos pela querida cozinheira Tere, que além das suas mãos de fada é muito carinhosa com todos os hóspedes."
nov. de 2022,5,Férias inesquecíveis!,"A limpeza do local é ótima. Funcionários nota 1000. Todos educados, prestativos e fazem além do que precisam pra ver os hóspedes bem servidos. Acomodações maravilhosas com toalhas macias, cama ótima!"
nov. de 2022,5,Passeio ao Natal luz,"Amei o hotel, ótimo atendimento, hotelaria 100 %, funcionários gentis e educados, excelente localização. O restaurante é maravilhoso.vou voltar na Páscoa. Porque a Páscoa também é linda. A cidade já é um encanto, nas em datas comemorativas é mais ainda."
nov. de 2022,5,Melhor hotel da região,"Ficamos hospedados 5 dias no Fiorezze Primo, hotel com boa localização ( na Borges de Medeiros), café da manhã impecável, o quarto sempre limpo e cheiroso pela Helena ( maravilhosa) , o melhor chocolate quente de Gramado ( e olhe que provei vários) é o da recepção do hotel, eles disponibilizam água e uma mini copa para caso precisem fazer algo para crianças, os funcionários sempre muito atenciosos, e simpáticos, o melhor custo benefício, pois fica próximo do centro (10 minutos andando) e não tem o valor tão elevado, como não fomos de carro, valeu super a pena.  Quando voltarmos ficaremos lá novamente 😃"
nov. de 2022,5,Hotel excelente.,"Otima localizaçao e funcionarios muito prestativos e educados.Fui muito bem atendida . Cafe da manha delicioso e com muita variedade.  Todos os dias na recepçao havia chocolante quente delicioso para nos aquecer, pois pegamos uma semana com muito frio, cafe, agua saborizada e bolachinhas muito gostosa e que eram uma tentaçao. Quarto muito aconchegante e confortavel."
nov. de 2022,5,Perfeição,"Boa localização. Local aconchegante e muito limpo. Excelente café da manhã, mesmo em horários flexíveis em função dos passeios realizados. Extremamente organizados. Agua, café , chocolate quente e guloseimas servidos à vontade na recepção.. Dão ótimas dicas sobre passeios e informações sobre a cidade. Mas o ponto alto é a equipe, atenciosos , gentis e muito prestativos. Atendimento impecável. Com certeza a estadia neste hotel deixou um gostinho de ""quero mais"". Mal chegamos de viagem e já queremos voltar.."
nov. de 2022,5,Bom custo benefício,"Hotel a 600 metros da Rua Coberta. Excelente custo benefício, prestadores super atenciosos, ótimo café da manhã e buffet de sopas servido (pago a parte) à noite.  Mas é um hotel só para dormir. Não tem academia, nem piscina e nenhuma atividade recreativa."
nov. de 2022,5,Hotel Sensacional,"Hotel perfeito, muito novo e limpo. Funcionários sensacionais Helena, Cláudia, Lituânia não me lembro do nome de todos mas sem exceção fantásticos, nos sentimos em casa. Café da manhã sensacional voltaremos com certeza . O nosso muito obrigado a todos funcionários e até breve."
nov. de 2022,5,Visita a passeio,Sensacional o Atendimento detida a equipe. Prestativos e Atenciosos . Ajudando nos passeios e explicações. Recomendo e indico essa unidade que fiquei A unidade Primo. Onde pretendo retornar ano que vem.
nov. de 2022,5,Hotel atendimento Vip,"Excelente hotel, bem localizado, próximo do centro, confortavel, atendimento excepcional. A equipe é de uma simpatia incrível. Café da manhã fantástico, tudo muito limpo. Recomendo e com certeza na próxima ida a Gramado ficarei lá. Adoramos."
nov. de 2022,5,Sensacional experiência!! Recomendo!!,"O atendimento inicial para reserva, o atendimento no hotel, no restaurante do hotel é espetacular!! Todos muito atenciosos, solícitos, muito gentis com meu filho, fazendo de tudo para uma estadia muito tranquila e confortável! Meu filho pediu maçã para mim perto da recepção, a noite, a recepcionista ouviu e foi buscar na cozinha, eu nem precisei pedir a ela. Sempre atentos as necessidades dos clientes. Foi meu aniversário, preparam com muito carinho um bolinho com vela e cantaram parabéns. A comida do restaurante é muito boa e um ponto positivo é que as vezes chegamos cansados e mudamos a programação, preferimos ficar lá em vez de sair a noite, pq oferece a opção de jantar. O chocolate quente, chá e café como mimo, ajudam a aquecer. O chuveiro e camas muito bons também. Apenas algumas observações, que não atrapalham a experiência da estadia como um todo, mas é importante mencionar. O quarto é compacto, portanto, malas grandes atrapalham e em Gramado fazemos compras, então não tem muito espaço no quarto. Outro ponto é que na recepção poderiam ja orientar sobre o ar também funcionar como aquecedor, pois chegamos e estava bem frio e o quarto bem gelado. Então perguntei e eles me orientaram. Mas minha mae e tia por exemplo, que não costumam perguntar nada, até que eu subisse, pq estava com meu filho na parte debaixo, ficaram com frio lá no quarto porque acharam que era assim mesmo. De modo geral superrrr recomendo!!! O atendimento e localização fizeram todaaaaa a diferença!!!! Parabens a toda a equipe, todos, sem exceção muito gentis e solícitos!!! Essa é a terceira vez que vou a Gramado e já fiquei em resort como o Serrano, que tem uma mega estrutura, mas sinceramente, em atendimento e experiência, esse hotel superou!"
nov. de 2022,5,Maravilhoso,"Amei tudo, muito bom o atendido ,pessoal da recepção maravilhoso o café perfeito pretendo voltar a localização perto de tudo o Felipe é 10 e consegui fazer com que ele seja um torcedor do meu Gipão o Club Sportivo Sergipe de Aracaju"
nov. de 2022,5,Voltaria com certeza!,"Da chegada a saída me senti especial. Cada pessoa deste hotel trabalha realmente feliz e para te fazer feliz. Quarto, roupa de cama e banho, limpeza, café da manha, gentileza .... eu fui encantada! Foi muito perfeito... Uma palavra especial ao staff que simplesmente foi o melhor de todos e de todas as minha viagens! Parabéns!!!!!"
nov. de 2022,5,Hotel irretocável,"Hotel realmente excelente, pessoal competente e gentil, acolhida atenciosa. A cama é confortável, travesseiros de alta qualidade, assim como toda a roupa de cama e banho. Quarto silencioso, perfeito para descansar após um dia de passeios na serra. Café da manhã impecável."
nov. de 2022,5,Impecável!,"O hotel tem uma excelente estrutura, é muito bem localizado e tem funcionários extremamente corteses. O café da manhã também é ótimo. Ficamos em um quarto para quatro pessoas, que mais parecia um apartamento. Impecável! Tivemos uma excelente experiência."
nov. de 2022,5,Melhor custo-benefício de Gramado-RS,"Excelência em atendimento, uma aula de como se tratar um clinete. A melhor opção em Gramado-RS com ótimo custo-benefício. No extremo da avenida principal Borges de Medeiros, mas fácil de chegar (a pé mesmo) na agitação, com segurança e muitas opções no caminho."
nov. de 2022,5,Hotel maravilhoso e acolhedor!,"Hotel bem localizado, com estacionamento próprio. Funcionários muitos gentis e educados. Café da manhã farto e variado com opções de tapiocas, crepitava e omeletes feitos na hora. Limpeza dos quartos excelente. Ah! Além disso oferece como cortesia aos seus hóspedes um chocolate quente delicioso! Super recomendo!"
nov. de 2022,5,Adoramos,"Hotel aconchegante, com um atendimento especial.  Ficamos muito felizes em passar esses dias no Fiorenzi.  Perto da região central mas sem o barulho do caos de onde fica tudo lotado nessa época.  Café da manhã saboroso.  Tudo muito limpo e organizado"
nov. de 2022,5,incrível descoberta.,"Excelente atendimento, dependências confortáveis e bem limpas. Ótima localização, café da manhã delicioso, um lugar calmo mas perto de tudo. Recomendamos muito bem o lugar e desejamos que todos tenham como nós, uma ótima experiência."
nov. de 2022,5,Um excelente cantinho na serra gaúcha,"Hotel aconchegante e muito agradável! A localização é ótima, com poucos minutos de caminhada é possível chegar aos comércios do centro de Gramado. O ponto alto sem dúvida nenhuma é a simpatia e gentileza de todos os funcionários! O café da manhã também é maravilhoso, com muita variedade de frutas, pães e bolos!"
nov. de 2022,5,Simplesmente sensacional,"Todos estão de parabéns pelo atendimento, pessoal da recepção maravilha, limpeza, quartos limpos e aconchegantes, localização do hotel, café da manhã maravilhoso, camareira Helena que carinho com os hóspedes."
out. de 2022,5,Hospedagem e equipe nota 10,"Gostei muito da hospedagem. A equipe sempre atenciosa e simpática, destaque para Helena da arrumação dos quartos e a Cláudia da recepção.  O Hotel fica na avenida onde há a maioria dos comércios de Gramado, porém a algumas quadras da bagunça, coisa de 10minutos de caminhada da rua coberta/igreja. Esse tempo pode ser diminuído com o uso da bicicleta que é fornecida gratuitamente pelo hotel.  Os quartos não são grandes, mas acomoda muito bem um casal, mesmo porque não fui pra Gramado para ficar no quarto. O Banho é excelente, um dos melhores chuveiros de hotel que usei.  Café da manhã é farto, porém quem fica vários dias acaba se torna repetitivo. Esse seria meu único ponto de melhoria, mas nada que desabone o hotel."
out. de 2022,5,Atendimento excepcional,"Fiquei hospedada durante 6 neste hotel, simplesmente excelente, os funcionários são extremamente atenciosos e cordiais, os quartos super limpos, café da manhã com muita variedade, localização ótima também, da pra ir tranquilamente a pé para o centro.    Muito bom, recomendo!"
out. de 2022,5,Incrível,"Muito bom, todos educados, atenciosos e fizeram de tudo pra ajudar na melhor experiência possível em Gramado.  Pretendo retornar, e com certeza ficarei hospedado novamente.  Obrigado e parabéns à toda equipe!"
out. de 2022,5,Hotel excelente,"Fiquei hospedada com minha família 5 dias nesse hotel e amamos a experiência. Quartos super limpos, ar condicionado silencioso, café da manhã muito bem servido, localização ótima (dá pra ir a pé para o centro). Mas o ponto alto sem dúvida é o atendimento dos funcionários... todos muito cordiais, atenciosos e dispostos a ajuda. Excelente!!"
out. de 2022,5,Atendimento e repecção,"O atendimento e a recepção dos colaboradores é impecável! Todos são bem cordiais e atenciosos. O local é acolhedor, limpo e bem estruturado. Ficando próximo ao centro da cidade, local onde se encontra as ruas e muitos dos principais avenidas e edifícios decorados, a localização do hotel favorece até o deslocamento a pé."
out. de 2022,5,Hotel Fioreze Primo,"Excelente localização e atendimento muito acolhedor. Café da manhã com cardápio variado. Disponível uso de bicicletas para passear por Gramado. Disponível na recepção chocolate quente, água aromatizada e biscoitos doces. Recomendo"
out. de 2022,5,Excelente semana no Fioreze Primo!!!!,"Tivemos uma experiência excelente com o Hotel, ótima estrutura e a direção do Hotel está de parabéns, pois os funcionários são extremamente educados, prestativos e fazem de tudo para acolher os hóspedes, certamente este é o grande diferencial!!!"
out. de 2022,5,Excelência em hospedagem e atendimento,"Estamos extremamente gratas a toda equipe do Hotel Fioreze Primo por tornar tão especial a nossa estadia em Gramado. As instalações nos atenderam muito bem, funcionários atenciosos e um café da manhã de fazer inveja em muito 5 estrelas por aí. Gostaríamos tb de expressar nosso carinho por duas colaboradoras em especial: a Claudia que além de muito solícita, teve a delicadeza em nos ajudar com um roteiro de passeios e a camareira Helena, por deixar sempre tudo tão limpinho e confortável. Já estamos com saudades."
out. de 2022,5,Excelente opção para família bem próxima ao centro de Gramado!,"Hotel a uma distância bem curta a pé do centro, com um serviço de qualidade e acomodação muito confortável! Recomendo! Especialmente a suíte família, com banheira hidromassagem e mais 2 banheiros com chuveiro, que comportou muito bem um casal com 2 filhos."
out. de 2022,5,Ótima Estadia,"Atendimento incrível os funcionários sao muito educados e divertidos, café farto com mesa cheia de gostosuras, quarto aconchegante hotel agradável com lareira na recepção e um ótimo chocolate quente.  Adoramos tudo."
out. de 2022,5,Excelente atendimento,"O atendimento do hotel é excelente, da recepção com a Claudia e toda a equipe a arrumação dos quartos com a Helena, uma atenção, um cuidado e muita simpatia. Parabéns a toda a equipe, vocês são especiais.  Obs. Cama boa, chuveiro excelente, limpeza nota 10, e café da manhã bom também."
out. de 2022,5,Excelente experiência,"O hotel é muito bem localizado, muito perto do centro de Gramado! O serviço é maravilhoso e fomos muito bem tratados! O quarto era excelente, moderno é muito aconchegante! Todos os dias tinha um café-da-manhã maravilhoso e muito completo! Adoramos a experiência!"
out. de 2022,5,Equipe espetacular,"Os funcionários deste hotel são muito educados e prestativos, me senti muito bem atendido e não me faltou nada. O quarto tem mesa para trabalho e internet boa, precisei trabalhar durante minha estadia e tive a estrutura que precisava."
out. de 2022,5,Lua de mel,"Lugar muito especial! Café da manhã impecável e todos MUITO atenciosos!  Desde o momento que chegamos até o último dia, fomos recebidos de uma forma única.  Voltaremos com certeza! Amamos!!!  Agradecidos com o carinho de todos!"
out. de 2022,5,Viagem para Gramado - RS,"Estadia maravilhosa, quartos bem aconchegante, limpinho, equipe e atendimento super educados e atenciosos!  Café da manhã delicioso com muita variedade!  Ótima localização próximo ao centro da Av. Borges de Medeiros.  Excelente Hotel!"
out. de 2022,5,Tudo ótimo,"Gostamos da localização do hotel, ótimo café da manhã e boa cordialidade com os funcionários!  Ótimo custo e benefício!  Limpeza do hotel mt boa também!  Quarto um pouco pequeno mais atendeu a necessidade!"
out. de 2022,5,Realmente ficamos surpreendidos. Superou todas as nossas expectativas.,"Nossa estadia foi espetacular.  Nunca fomos tão bem tratados em um hotel.  Os funcionários são extremamente gentis e sempre dispostos a ajudar. Por várias vezes vi os recepcionistas se colocando a disposição dos hóspedes para qualquer necessidade.  O café da manhã, impecável.  O chocolate quente (sempre a disposição na recepção e GRATIS) , simplesmente dos Deuses. Maravilhoso.  Além disso, como saímos bem de madrugada na nossa última noite, solicitei o café da manhã as 05 da manhã, e prontamente foi preparado para nós, sem nenhum custo."
