Data da opinião,Nota,Título,Conteúdo
jun. de 2022,5,Ótimo local e atendimento,"Ambiente tranquilo e atendimento impecável. O quarto é amplo, com cortina blackout e cama confortável. O banheiro possui torneira com água quente e chuveiro muito bom. Além disso, o café da manhã estava uma delícia."
jun. de 2022,4,Bom hotel,"Passei 2 dias a trabalho, hotel básico, simples, atende as demandas para uma hospedagem rápida. Comida boa porém sem muita variedade. Bom espaço outdoor na cobertura porém precisa tomar cuidado com o piso. Boa academia tb."
mai. de 2022,1,Péssimo atendimento da equipe!,"O hotel se recusou a me emprestar o microondas para esquentar um almoço.  Disseram que a cozinha não autorizou o uso e não deu nenhuma explicação plausível.    Vim a trabalho e estou em home office o dia todo no quarto.  Nunca tinha me deparado com uma situação tão grotesca e sem lógica em questões de atendimento ao cliente.    Sem dúvida, não retornarei."
mar. de 2022,5,Confortável e silencioso,Passei dois dias bem tranquilos no hotel. O café da manhã é bem servido e a academia muito boa. Quarto ficava no quarto andar e toda a estadia foi bem tranquila. Único ponto negativo é que a internet do hotel não funcionava bem no quarto.
out. de 2021,1,Decepção!!!!,"Péssima! O banheiro não estava limpo, havia marcas de chinela suja no piso. O chuveiro molhava o box inteiro, de canto a canto (mulher que não quiser lavar o cabelo é obrigada a molhar, pq não há outra solução). Precisei usar uma tomada próximo à cama e além de poeira, tinha um monte de cabelos escondidos atrás dos criados mudos. Sinal que não foi higienizado. Foi solicitado papel higiênico no quarto e não levaram. Tem noção disso? Sinceramente, eu até gostava de me hospedar nos hotéis da rede, mas fiquei decepcionada! NUNCA MAIS VOLTO LÁ!"
set. de 2021,3,Bem abaixo do nível Comfort,"Decepcionante (quando se pensa em Comfort) fiquei no 10 andar, quarto precisando de uma reforma , cortina velha e aspecto de suja, academia com 2 esteiras (ambas em manutencao), e 2 aparelhos a mais (todos muito velhos).  Pior Comfort quem já fiquei (não Se compara ao de Brasília, Goiânia, Uberlândia...)"
set. de 2021,1,Hotel necessita de Melhorias,"Vamos lá. Hotel tá longe de ser 3 estrelas. Acordei várias vezes por causa do barulho dos carros, mesmo com as janelas fechadas é possível ouvir. O atendimento e café da manhã São bons. Não recomendo o hotel se vc quiser um lugar sem barulho de carros."
ago. de 2021,5,Viagem para concurso,"Excelente hotel. Tanto na estrutura, como na simpatia dos funcionários que estavam sempre dispostos a auxiliar os hóspedes no que fosse necessário. Tive um problema com o cartão na hora de acessar o quarto e fui prontamente atendido por uma funcionária da limpeza e um funcionário da recepção. Café da manhã com muitas opções boas, com ovos mexidos, cuzcuz, pão de queijo, várias opções de pães, etc. Achei bom e justo pelo preço. Quarto muito limpo, com tudo bem novo e higienizado. Serviço de quarto rápido e eficaz, com tudo muito gostoso. Excelente localização com opções de lazer de bares, restaurantes e shoppings a menos de 5 min de caminhada.  Com certeza voltarei ao Comfort Taguatinga quando eu for ao DF."
mai. de 2021,4,Um bom lugar para se dormir!,"Diante da falta de envio da nota fiscal solicitada no check out e que é item OBRIGATÓRIO além de ser no meu caso, item muito IMPORTANTE, deixo de avaliar como uma satisfação plena, os serviços prestados pelo hotel pois a saída do cliente deve ser tratada com tanta importancia quanto é a entrada no mesmo! Obrigado. Sóstenes Nascimento"
mar. de 2021,3,Atendimento deixa a desejar,"Primeiro dia no hotel não tinha papel higiênico.  Último dia (08/03 - período da manhã) no hotel não serviram café da manhã falaram que ligaram para o meu quarto e não atendi mas na data anterior eu estava trabalhando e cheguei no hotel as 23:30 da noite então se eu não estiver lá no hotel no horário que me ligarem eu fico sem café da manhã pelo que entendi, falei com a recepcionista que ao comentar com ela sobre o café da manhã deixo a recepção e foi embora para não falar do ocorrido."
fev. de 2021,4,"Hotel confortável, mas longe de Brasília","Estivemos de passagem por Brasília no final de semana (20 a 22/2), e fiz a reserva neste hotel, a estada foi ótima, tem shopping perto. Mas é bem longe de Brasília, não conhecia a cidade, pra qualquer deslocamento ficava mais de R$ 30."
fev. de 2021,5,Excelente hotel.,"Excelente hotel,funcionários atenciosos,quarto confortável, limpeza impecável,café da manhã com pouca variedade mais muito bom ,localização boa perto de vários shopping e restaurantes ,entrada um pouco escondida.Me hospedarei novamente."
fev. de 2021,5,Muito Bom,"Corresponde sempre minhas expectativas, só o café da manhã acho que poderia melhorar, mas mesmo assim considero muito bom tbm o café, de resto tudo funciona bem: o atendimento é ótimo, garagem muito prática e segura, elevadores eficientes..."
jan. de 2021,3,"Sobo ruim, travesseiro ruim.","Travesseiro ruim, De plástico o material. Não temos mais acesso ao frigobar, e cartão nunca funciona para abrir o estacionamento. Estou esperando a NF e até o momento, não enviada.restante atende bem."
dez. de 2020,2,Precisa melhorar,"O quarto é espaçoso. Limpeza ok. Não havia papel higiênico no banheiro; foi reposto a pedido. Não havia cobertor; enviaram somente 1 unidade. Café da manhã super simples, pouca variedade, mas gostoso. A faxineira liga o som alto no corredor, enquanto faz a limpeza, logo cedo... ou seja, impossível descansar."
dez. de 2020,4,Cama confortável,"Café da manhã agradável (simples mas o ideal para o dia a dia) porém poderia iniciar um pouco mais cedo. A academia precisa de um pouco mais de manutenção e aparelhos. Os quartos são confortáveis e aconchegantes, alguns faltam um pouco mais de tomadas perto da cama. Limpeza ótima."
nov. de 2020,4,Hotel bom.,"Único problema foi que só esqueceram de deixar toalha de banho, cobertor, tolha de piso . Precisei pedi diversas vezes.  Só levaram quase meia noite .  Fora isso tudo certo...  Funcionários educados, zelosos, limpeza ok.."
out. de 2020,1,Não recomendo,"Não recomendo este hotel. Não é um hotel apropriado para famílias. Não houve limpeza do quarto no primeiro dia. Não houve reposição do frigobar depois da limpeza do quarto. O hotel não oferece segurança aos hóspedes. A existência de flats no hotel dificulta o controle de acesso. Havia fumantes no andar em que eu me hospedei, mesmo eu solicitando um quarto para não fumante. A pia do banheiro estava entupida e apesar de solicitado não houve conserto. O ar-condicionado não funcionou adequadamente. O único aspecto positivo foi a cordialidade dos funcionários."
ago. de 2020,5,Ótimo hotel,"Td mto satisfatório, somente mudar a forma de reposição dos itens do frigobar, mas entendo tbem em relação às atitudes por causa da pandemia, mas em resumo um ótimo hotel atendimento por parte dos funcionários excelente, Marcos da recepção e todos mto proativos parabéns."
jul. de 2020,4,Poderia ter sido melhor,"Ja foram feitas anteriormente em outra email, não foi um bom custo benefício para mim, espero que da próxima vez eu não meu arrependa novamente , espero que tomem providencias , um hotel desse quilate ,dessa bandeira não pode passar certas coisas"
jun. de 2020,1,cafe da manhã,Não nos foi servido cafe da manhã no horário que o hotel pediu para colocarmos saímos sem tomar cafe para não ter atrasos em nossos compromissos com a empresa  Não deem opção de qual horário querem que o cafe seja servido se não conseguem atender a demanda
mar. de 2020,3,Bom hotel,"O custo benefício do hotel vem perdendo para seus correntes, pois hoteis do mesmo nível e classificação vem oferecendo valores mais atrativos. Optei por hospedar nele mesmo assim por já conhecer as instalações"
mar. de 2020,5,Experiência ótima.,"Hotel diferenciado de todos que já fui, pessoas bem educadas, simpáticas e bem humoradas. Disponível a ajudar a qualquer momento e situação.  Muito bom mesmo, amei!  Irei indicar para todos meus conhecidos."
mar. de 2020,4,Satisfação com a hospedagem,"Fica próximo ao Shopping Taguatinga e de alguns restaurantes. É uma boa localização. O hotel fica a alguns minutos de Brasília. O atendimento foi muito bom, quarto confortável, o café da manhã pode ter mais alimentos para quem gosta de investir mais na proteína e menos no açúcar."
mar. de 2020,5,Excelente,"Viajar a trabalho e ter qualidade na hospedagem é importantíssimo.  Foi o que tive no Comfort com a alimentação, atendimento, limpeza, localização, conforto entre outros.  Indico a todos que trabalham viajando."
fev. de 2020,3,Bom.,"Bom hotel em Taguatinga-DF. A equipe é atenciosa, porém, o hotel está com algumas reformas, por isso, algumas partes do hotel não estão visualmente atrativos. Café da manhã bom. A área ao redor do hotel dá a impressa que não é o e muito convidativa para andar a pé, pois existem alguns bares populares e outros comércios em geral."
fev. de 2020,3,Alguns problemas poderiam ser melhorados,"Fiquei no hotel por uma semana, tive alguns problemas. Primeiro, o quarto em que peguei estava com o ar pingando todo dentro do quarto, tive que trocar de quarto, que também estava com ar fazendo barulho, e não tinha cortina blackout no quarto, deixando o quarto muito claro logo cedo. A academia não estava funcionando e foi um dos motivos que reservei o hotel. A internet também pela noite ficava muito lenta. O quarto tem um tamanho legal, com uma cama e ducha muito bons. O cafe também é ótimo. Poderiam melhorar esse problemas, pra mim ficou atras de outras hospedagens na rede."
fev. de 2020,5,EXCELENTE,"excelente hospedagem, na ocasião encontrava-se em reforma a academia. minhas filhas e esposa adoram a loja de roupas femininas no último andar. muito boa oportunidade de comprar sem ter que sair do hotel (ótimo e seguro)!"
jan. de 2020,5,HTL Comfort Taguatinha. O melhor custo benefício de Brasília! Equipe muito profissional e instalação do HTL excelente!!,HTL Comfort Taguatinha. O melhor custo benefício de Brasília! Equipe muito profissional e instalação do HTL excelente!! Café da manhã/ Localização/ segurança/ limpeza/ internet atende minhas necessidades!! Comfort certeza de repouso semelhante a sua casa.
jan. de 2020,3,Juan torres,Bom hotel...porem absurdo os valores cobrados em em alimentos e bebidas 5.00R$ uma cocacola lata que custa 1.50R$ no mercado  Café da manhã com pouca variedade;TV do quarto com mal contato nos cabos as fezes ficava com a tela toda preta
jan. de 2020,5,10,"10 muito bom estar com vcs , vim a trabalho o atendimento foi exelente , oq vcs poderiam melhorar era em questão a variedades de alimentos quando é pedido no quarto. O restante foi bom questão a limpeza também foi satisfatória."
jan. de 2020,5,Ótima opção de hospedagem em Brasilia,"Hotel muito bom,confortável,quarto espaçoso,aconchegante,excelente café da manha,ótima localização próximo do metrô e do Taguatinga Shopping,recepção boa,pessoas educadas e prestativas,estacionamento coberto.    Indico."
jan. de 2020,5,EXCEPCIONAL .,"Pra ser perfeito so faltou a piscina ser aquecida,sauna e um sonzinho ambiente.  super satisfeito, volto em breve com minha familia.  super indico pra amigos e familia.  me deixa informado das promocoes."
dez. de 2019,5,Ótimo!,Ótimo hotel recomendo a todos que o ambiente e excelente! Fui muito bem atendido! Limpeza excelente. Alimentação! Ótima cafe da manhã para mim foi perfeito. Fitness center ótimo e adorei a piscina. Recomendo 100%
dez. de 2019,3,Hotel bom!,"O hotel é bonito, o quarto é amplo e muito limpo. Os funcionários são muito bem educados. O café da manhã é bom, farto! A internet funciona perfeitamente, ótimo pra quem está em Taguatinga a trabalho. Em suma... Hotel funcional, voltaria novamente!"
dez. de 2019,3,Bom hotel em localização ruim,"O prédio é bonito, os quartos são bons, o atendimento é muito bom, o café da manhã é farto e de qualidade. Porém, está em uma região que considero decadente pois tem hotéis fechados e um prédio, em frente, invadido. O hotel tem também uma boa piscina mas uma academia sofrível (nem bicicleta tem e apenas uma esteira).  À noite fiquei com receio de sair pelas proximidades e jantei no room service (bom e é relativamente barato)  Prefiro não retornar, infelizmente, em razão da insegurança que senti"
nov. de 2019,3,Satisfatório,"Infelizmente o hotel está situado numa região muito crítica da cidade. Haviam lanchonetes e lojas de conveniência há poucos metros do hotel, mas era inviável acessar a pé, dado o risco de assaltos na redondeza: muitos moradores de rua, quarteirões sem iluminação, edifícios invadidos, etc. Sei que esta não é responsabilidade do hotel, mas do Poder público, mas como hóspede, me senti impedida de transitar livremente, tendo que fazer qualquer atividade usando carro/táxi. Obs.: acho que vcs podem investir mais nos itens de banho/higiene pessoal fornecidos ao hóspede."
nov. de 2019,5,Muito bom,Gosto de comodidade e foi o que encontrei neste recinto a tranquilidade que em outras viagem brasil a fora não encontrei pessoal super educado e claro que indicaria este hotel a outros amigos que possam estar a trabalho ou simplesmente viagem de final de semana ou ferias quem sabe.
nov. de 2019,5,ME SINTO EM CASA,"pessoa prestativo e eficiente, todos já me chamam pelo nome, assim nos sentimos em casa, mas precisamos melhor a qualidade da roupa de cama, trocando para um edredon com coberta para melhor conforto e qualidade de sono"
nov. de 2019,5,Excelente hotel.,"Excelente atendimento, quartos confortáveis, ótimo café da manhã. Somente a piscina não foi possível usufruir, devido a baixa temperatura da água, no mais fiquei muito satisfeita com o hotel e o atendimento."
nov. de 2019,4,Muito bom,"Custo beneficio de acordo com o preço! localização para quem tem negocios no Sia, tagautinga Agaus claras bem localizado!, bom atendimento, bom atendimento! Caafe da manha com bastante variedades, considero como muito bom!"
nov. de 2019,3,Hospedagem,"Hotel razoável. Infelizmente para quem vai a trabalho e precisa de itens de amenities como touca para banho, ou algodão, o hotel nao disponibiliza. É estranho pois em uma rede grande e uma bandeira de peso não fornecer o que hotéis mais simples e baratos oferecem. O café da manhã tem pouquissimas opções. O café era de máquina. O quarto minusculo para duas pessoas em twin. Além disso, na porta do hotel ficaram pessoas estranhas e parecia perigoso."
nov. de 2019,1,Um dos piores da rede que já vi,"Atendimento horrível, atendimento demorado.  O atendente de check-in que estava sozinho e também tinha que atender ao room service, quando ele recebia a ligação ele passava um rádio, não anotava.    O ar-condicionado não gelava. Vale ressaltar que eu estava em um dos melhores quantos com cama king.    Pedi um hambúrguer com bacon e ovo e o mesmo não veio, ao questionar o atendente do room service ele disse que não foi “anotado”. Fiz um pedido de um copo de suco e me informaram que os copos grandes tinham acabado, então eles colocaram em dois copos pequenos. Rs    O quarto estava mal arrumado e mal conservado. Não tinha toalhas de rosto no meu quarto e a toalha de banho que tinha estava em péssimas condições, conforme você pode ver um buraco nas fotos."
nov. de 2019,5,experiencia otima,"o hotel é muito bom, os funcionários solícitos e simpáticos. limpo, confortável, café da manha excelente, serviço de quarto também, tudo de muito bom gosto e qualidade.  recomendo. E voltarei em outras oportunidades"
nov. de 2019,3,Bom para Negócios,"Para quem vai trabalhar em Taguatinga, é uma boa opção. O único contra é que o restaurante não funciona à noite e não tem nada muito cerca para jantar. As opções de Room Service são bastante limitadas."
out. de 2019,4,Bom Hotel!!!!,"Ótimo atendimento, bons quartos, internet funcionou bem. Café da manhã justo, ótima cama. O chuveiro merece uma melhoria. No resumo, uma boa opção em BSB. Acredito que o ponto mais alto da minha estadia se deu para a equipe de atendimento que são extremamente simpáticos. Tv a cabo bem completa também."
out. de 2019,4,Hotel novo,"Hotel novo, atendimento excelente, café muito bom. Peca no atendimento das refeições (tempo de preparo muito longo). Bem localizado, próximo ao local do meu evento. Funcionários receptivos. Limpeza nota 10."
out. de 2019,2,Academia,"Infelizmente, há mais de 2 meses deixaram uma esteira parada (existe apenas uma) e não há previsão de conserto. A academia já é precária.  Mesmo com reiteradas reclamações nada é feito, frustrando clientes todas as manhãs."
out. de 2019,4,Agradavel,"Hotel confortável, silencioso, colaboradores atenciosos, registro de entrada e saída muito rápido e eficiente, quarto espaçoso, com local para desfazer a mala e mantê-las arrumadas, mesa de estudo confortável.  Ar condicionado poderia ser instalado longe da janela para melhorar o silencio o quarto.  De forma geral muito bom"
out. de 2019,5,Mioto bom,"Pode hospedar que vale a pena, atendimento rápido, limpeza sem nenhum problema, muito bem localizado, shopping perto, se quiser fazer uma caminhada pode ir a pé; apartamento aconchegante, valeu a pena.."
out. de 2019,5,"Muito bom , recomendo .","Hotel muito bom , ótima localização , atendimento excelente , acomodações excelentes , recomendo pelo custo e benefício , localização e atendimento .  Esta localizado perto de shoppings e a uns 20 mnts do Centro de Brasília.  Proximo a vias de acesso as demais cidades."
out. de 2019,4,Jeito prático de se hospedar em Taguatinga,"Para quem viaja à trabalho na região de Taguatinga e quer ter conforto, boa localização e preço justo, aqui é o lugar certo. Café da manhã bom, com variedade de frutas, bolos e tortas salgadas, além do indispensável pão de queijo."
out. de 2019,5,Tudo Nota 10!,"Atendimento excelente, café da manhã fantástico, limpeza, piscina, quartos, todos perfeitos, visão de cima do hotel ótima, frigobar bem recheado e variado conforme a necessidade, melhor hotel custo-benefício que já hospedei, tudo da mais alta qualidade, ótima experiência!"
out. de 2019,5,Excelente atendimento da equipe!,"Quarto de excelente qualidade, limpeza e organização. Somente a academia que não tinha muita estrutura. Equipe de evento pro-ativa, funcionários da recepção atenciosos. funcionários do restaurante e limpeza muito gentis."
out. de 2019,5,Explendido,"Otimo atendimento ,quartos excelentes, qualidade no cafe da manha , pontualidade na entregas , otimo precos, hotel bem estruturado cm otima visao ao ar livre, comodidade em lazer. Adorei a hospitalidade.."
out. de 2019,5,Final de Semana Incrível,"Fiquei no Confort inn entre os dias 12-13 de outubro. O Staff do Hotel é muito prestativo e educado, e destaco o recepcionista Marco Aurélio que fez a reserva e deu upgrade em nosso quarto tornando especial a nossa hospedagem e incluindo um late check-in. O quarto é muito grande, confortável e silencioso. Roupas de cama e banho novas e limpissimas. Banho com ducha muita agua e água bem quente a disposição. Ar condicionado que gela bastante o quarto. E um café da manhã muito bom. Enfim excelente opção de hospegadem com um custo muito bom próximo ao metro e no centro de Taguatinga."
out. de 2019,5,Serviço excelente,"Lugar aconchegante, bem organizado e com atendimento prestativo e ágil. O café da manhã é farto e de qualidade. Com certeza me hospedarei novamente assim que necessário. Não tivemos problemas em relação à estadia."
out. de 2019,5,Conferência de Ministros Verbo da Vida,"Tudo muito excelente, pretendo reservar no próximo ano um quarto ainda melhor!  Acredito que o que pode melhorar, mesmo sendo excelente, é o horário de limpeza dos quartos. Quando muito lotado, a equipe de limpeza fica subdimensionada, e demora demais para passar em todos os quartos, acabando por não ter limpado o nosso às 16h quando chegamos, e não pudemos mais liberar para limpeza porque iríamos descansar."
out. de 2019,5,Ótima opção em Taguatinga!,"Melhor opção em Taguatinga. Tudo excelente, check-in e check-out rápido. Limpeza do quarto impecável, destaco estacionamento privativo, poucos hotéis na região dispõe deste benefício, café da manhã com várias opções, dentre todos atendentes sempre muitos simpáticos, destaco o recepcionista Jackson, muito atencioso, um exemplo de atendimento ao público!"
out. de 2019,5,MUITO BOM,a unica coisa que deveria ter para ser nota 10 era piscina aquecida. a internet e muito boa. so e dificil entra a primeira vez. o cafe da manha e top. Garagem de fácil acesso. perto de bares e restaurantes. Um pouco longe do aeroporto.
out. de 2019,5,excelente hotel,"muito confortável,  que mantenham esse padrão ou ainda superar as expectativas desses clientes já satisfeito,  pois o marketing de um serviço bem prestado está no corpo a corpo, por exemplo meus amigos que foram pela primeira vez ficaram maravilhados com os suportes de vocês."
set. de 2019,4,CUSTO X BENEFICIO,"O diferencial do Comfort Taguatinga e o custo beneficio, estacionamento grátis, quartos e banheiro com boa qualidade, hotel tranquilo, atendimento rápido no serviço de quarto, comida de boa qualidade e com preço justo,"
set. de 2019,5,Ótimo Hotel,"Limpo, organizado, cama confortável, café da manhã simples mas muito gostoso, equipe bem treinada e educada.  A piscina tem profundidade de 80cm acredito que esse é o único ponto negativo.  O Hotel é muito bom para quem procura descansar."
set. de 2019,3,Café da manhã caiu a qualidade. Ar condicionado barulhento,"Tenho duas reclamações: sobre o ar condicionado ficar no automático e não conseguir tirar. Liga e desliga a toda hora. Portanto, bem barulhento a ponto de nos acordar. O café da manha tinha uma calda de chocolate deliciosa, feita com chocolate mesmo. Dessa vez, foi feita com achocolatado e cheio de pelotas. Salada de frutas bem mal cortada. Nao tava gostoso. O quarto não tinha chaleira e nem tábua de passar, como das outras vezes."
set. de 2019,5,COMFORT HOTEL TAGUATINGA (EXCELÊNCIA E INOVAÇÃO),"Recomendo Comfort Hotel Suites Taguatinga por vários motivos: bem localizado, excelente opções de restaurantes na região, EQUIPE DE GESTORES/ RECEPCIONISTAS/ COZINHA são fantásticos. SINTO-ME EM CASA QUANDO ESTOU HOSPEDADO NO COMFORT HOTEL SUITES TAGUATINGA"
set. de 2019,5,satisfeito,gosto muito da limpeza  educação dos funcionários  preço bom  ótimo café da manhã e te. uma ótima localização só não se espedo se não tiver vaga  pois é muito procurado devido a satisfação de todos  sempre q viajo com a família prefiro essa rede Confort  super indicado  parabéns a rede  acho q até poderiam voltar a ter o cartão preferencial q tinha antigamente
set. de 2019,4,otima localizacao e qualidade .,"otima localizacao bem central e facil acesso as rodovias que ligam a Brasilia e outras cidades satelites, excelente qualidade de cafe da manha. suites limpas e extremamente confortaveis . banheios necessita de mais iluminacao . seguranca necessita vigilancia principalmente no lobby ."
set. de 2019,5,Qualidade,"Gostei muito de esta hospedado no hotel porem os preços do itens do frigo bar são muito alto,poderiam rever essa questão,em questão a limpeza o hambiente é nota 10 só precisa rever os colaboradores não todos mais há alguns deles com o rosto fechado parecendo esta de mal humor isso é desagradavel."
set. de 2019,4,satisfeito,"quarto excelente, bem limpo, boa acomodação, atendimento muito bom, só tenho uma reclamação a fazer, o serviço de café da manhã é muito básico e também não tinha opção para quem é intolerante a lactose, o serviço de coffee break muito basico e também não tinha opção para quem é intolerante a lactose"
set. de 2019,5,excelente,"É com muita satisfação que venho agradecer a vocês da Faenda Igarapés e parabenizá-los pelos ótimos servições à nós oferecido. ótimo atendimento, a qualidade, as deliciosas refeições, a simpatia de todos os funcionários, tudo bem organizado, limpo e aconchegante...tudo perfeito! Agradecemos muito pela hospitalidade e cordialidade, fomos muito bem acolhidos! Um grande abraço e continuem a prestar este grande serviço, do mesmo modo que cheguei até vocês por indicação de amigos que ficaram satisfeitos, tenham a certeza de que também indicarei vcs pelo mesmo motivo... a melhor propaganda é a satisfação do cliente."
set. de 2019,4,Bem localizado,"Esta localizado em região central. quarto confortável, internet razoável, café da manhã muito bom.  Tem estacionamento, bastante seguro, de fácil acesso. As dependências do hotel são bem cuidadas não deixando transparecer seu tempo de uso."
ago. de 2019,1,O HOTEL NÃO TEM CAPACIDADE DE ATENDER BEM QUANDO ESTA COMPLETAMENTE CHEIO,"Internet não funciona, as toalhas e saquinhos para lavanderia não eram repostos, fila de meia hora para poder tomar café da manhã por falta de espaço para acomodar os hospedes, água do chuveiro não esquentava. Reclamei por diversas vezes na recepção e sem solução apenas desculpas."
ago. de 2019,4,Hospedagem,"Experiencia muito boa com o hotel, recomendo a hospedagem. Atendimento super atencioso, quarto aconchegante, e um maravilhoso cafe da manha. A vista da piscina na cobertura é fantástica da cidade, principalmente à noite."
ago. de 2019,5,Recomendo,Bem localizado para as minhas atividades. Infelizmente não tem como evitar o trânsito em Taguatinga dependendo do horário de manhã ou de tarde. O acesso ao aeroporto de Brasília não é difícil. Recomendo para outras estadias.
ago. de 2019,3,não muito bem frequentado,"Publico frequentador não muito legal.  Muito barulho dos outros hospedes nos quartos, mesmo após as 22hs.  Jantar com poucas opções, comida fria e salão pequeno.  Os atendentes e toda a equipe são educados e sempre atenciosos  Razoável a estadia."
ago. de 2019,4,Boa opção para viagens de trabalho,"Muito Bom para viagem de trabalho. Limpo, confortável, proximo ao metrô, é longe do plano piloto mas atende bem as necessidades de quem precisa trabalhar em Taguatinga e Ceilândia. servem panquecas no café da manhã!!!!  Benheiro com secador de cabelos, roupa de cama limpa,"
jul. de 2019,3,Para uma viagem de trabalho foi OK,"Dentre os hotéis que já fiquei na região de Taguatinga é um dos melhores. Poderiam melhorar apenas a iluminação do banheiro que não possibilita se arrumar direito. No mais, a boa estadia ! Indico o hotel !"
jul. de 2019,5,hotel muito bom,"Hotel muito bom, recomendo! Funcionários simpáticos, quarto agradável, um ambiente aconchegante. Já fiquei duas vezes e numa próxima viagem, certamente ficarei lá. Localização excelente, um ótimo estacionamento tanto interno, quanto externo."
jul. de 2019,4,Melhor do que o Confort de Goiânia,Ja tinha usado o Confort Taguatinga  Continua muito bom  Desde o check in serviço e bom  Quartos são confortáveis com roupas de de cama e banho muito adequadas  Tv com varios canais a cabo  Café da manhã e bonzinho  Voltei e voltaria
jul. de 2019,2,Experiencia ruim,"Experiencia ruim desde a chegada, chave com problema, quarto sem shampoo, sabonete, tapete de banheiro...Café da manhã com pouca variedade. Na saída problema para emitir NF, recepcionistas batendo boca, não recomendo."
jul. de 2019,5,Ótimo custo benefício !,"Hotel honesto e de boa qualidade , ambiente limpo , cama confortável e a ducha muito boa !!  Localização média ... fiquei 2 noites e sempre que pedimos Uber ele não achava o local ... ficava dando voltas , uma sinalização melhor ajudaria .  Voltaria com certeza !"
jul. de 2019,3,Mediano,"Tive uma problema desagradável no chekout, onde valores não acordos me foram apresentados taxas absurdos. As contratações feitas via internet deveriam ter algum aviso sobre taxas, para que o cliente não seja pego desprevenido."
jul. de 2019,5,Viagem a trabalho,"Excelente atendimento de todas as equipes. Hospedei-me a trabalho. Quarto e banheiro em perfeitas condições, café da manhã com uma variedade de alimentos muito boa, excelente localização. Ao retornar em Brasília, pretendo hospedar-me novamente!"
jun. de 2019,4,Viajando a negócios...,"Ótima hospedagem para uma viagem rápida de negócios. Quartos limpos, bom atendimento, café da manhã satisfatório apesar de não haver grande alteração da variedade ao longo dos dias. Ótimo custo benefício em relação ao objetivo da viagem."
jun. de 2019,4,Trabalho,"Bom Hotel, com um bom custo benefício. boa localização para quem tem clientes em Taguatinga e Ceilândia. Bom ambiente pela minha observação grande parte da ocupação do hotel no período por pessoas a trabalho."
jun. de 2019,5,"Primeira Vez no Comfort Taguatinga, hotel com muitos pontos fortes, precisando melhorar o café da manhã, já pontuados an","Já coloquei na avaliação anterior os pontos a melhorar no café da manhã. Apenas uma observação, como eu estava só, uma cama de casal era uma opção melhor pra mim do que um quarto com duas camas de solteiro."
jun. de 2019,5,Otimo,"Muito bom. Gostei muito da localização, o atendimento é muito cortez os quartos bem limpos o banheiro de primeira linha no quarto há guarda roupas, mesa de trabalho cadeiras extras. Gostei muito do frigobar com uma variedade bem grande de petiscos."
