Data da opinião,Nota,Título,Conteúdo
jan. de 2022,5,"Uma viagem tranquila, confortável………………………………………………………..","Hotel aconchegante  Com funcionários solícitos  Café da manhã satisfatório  O jantar do restaurante também satisfatório  Foi pedido um hambúrguer e um ravioli  Localização excelente ao lado da rua Oscar freire e ao lado do restaurante president do chef Erick Jacquin, no qual almoçamos e com a comodidade voltamos ao hotel."
jan. de 2022,5,Nosso aniversário,Nossa estadia foi perfeita!  Ficamos do dia 31/12/21 ao dia 4/1/22 e dia 2 é aniversário do meu marido e dia 3 é o meu aniversário. Eles deixaram um cupcake da Carlos Bakery e um cartão escrito a mão.  Super fofo!  A localização é incrível e você pode caminhar pela região da Oscar Freire.  Outro ponto positivo é o café da manhã e o atendimento.  E a comida da cozinha do hotel é maravilhosa!!
dez. de 2021,3,Precisa de reforma,"Hotel com categoria de cinco estrelas, porém necessitando de uma reforma em vários pontos. Cortinas com manchas, banheiro pequeno, carpete antigo. Staff atencioso, e muito boa localização. Mas pelo valor cobrado, não recomendo. Café da manhã satisfatório"
dez. de 2021,5,Hotel confortável e bem localizado!,"O hotel Radisson está situado na avenida da Consolação há poucos metros da badalada avenida Oscar Freire! Próximo ao hotel estão diversos restaurantes da boa gastronomia de São Paulo, bem assim muitas lojas de grifes! O ambiente é seguro, limpo e confortável! A recepção do hotel é excelente, fomos recepcionado por Rodrigues que nos tratou com muita atenção no momento do check-in! Os quartos são amplos e bastante confortáveis, contando com muitas amenidades (mino-cozinha, frigobar, micro-ondas, ferro de passar, etc)! O café da manhã é muito bom com uma boa variedade de comidas (frutas, saladas, frios, pratos quentes, bolos, sucos, café, achocolatado, etc), além dos funcionários serem bem atenciosos, a exemplo do Ângelo! O room service do hotel é bem eficiente, prático e rápido! Existe estacionamento pago no hotel a conferir a diária! Há academia, sauna e piscina também no hotel! Excelente custo/benefício! Voltarei mais vezes! Parabéns a todos os funcionários do hotel!"
nov. de 2021,5,Hotel maravilhoso,"Hotel com excelente localização, próximo lojas boas e restaurantes excelentes. Quarto com cama boa, chuveiro banheiro excelente. Café da manhã maravilhoso. Gostaria de agradecer e elogiar em especial o funcionário Hugo que nos atendeu muito bem durante minha estadia. Os demais funcionários atendem muito bem também. Não tenho nada a reclamar. Com certeza voltarei."
out. de 2021,1,Esperava Muito Mais,"Hotel com excelente localização, esquina com a Oscar Freire. Entretanto, Hotel com cama nada confortáveis, você deita e tem um buraco nela, não possuem pillow, amenidades simples. Diária muito alta pela entrega de conforto e atendimento. Mas pela localização recomendo. Café bem variado. Atendimento aos hospedes somente ate as 22:00. Hospedes transitando sem mascaras e no atendimento na recepção. Toalhas nível Ibis Budget de péssima qualidade. Falta seguir padrão Radisson, setor que qualidade da Atlantica não devem está fiscalizando o padrão que deveria ser pela bandeira."
ago. de 2021,3,Decepcionou!!!!,"Decepcionou muito! Ducha ruim,tomadas estragadas e café ruim! Nem parecia a rede Radisson!  A única vantagem é que é do lado da Oscar freire e do restaurante President!    Hotel velho e que precisa de reforma! Café ruim,nem leite sem lactose tem! Água não oferecem nem na entrada do hotel! Atendimento razoável! Elevador ruim! Simples demais pelo valor! Nessa região tem um melhor e mais barato;)    Café nota 2! Uma atendendo colocando no pratinho,sendo que não fez sentido,pois as mesas eram uma do lado da outra,ou seja,nenhum afastamento importante! Não voltaria!!!!    Nao voltaria!"
jul. de 2021,4,Ótimo hotel,"Gostaria de elogiar publicamente o hotel. Fiquei, juntamente com minha esposa, uma semana ali hospedado. Excelente localização. Ademais, limpeza satisfatória, variado café da manhã, equipe atenciosa. Elogio especial ao Felippi, da recepção, e ao Ângelo, garçom. Ambos muito solícitos. Recomendo o hotel."
jun. de 2021,2,Preso no elevador,"Fiquei preso no elevador por aproximadamente 50min. No elevador não havia botão de emergência e nem interfone para comunicação. Após bater muito na porta alguém percebeu a situação. Fiquei preso até a chegada da assistência técnica da empresa do elevador, pois não havia funcionário no hotel habilitado para abrir a porta."
jun. de 2021,5,Experiência inesquecível!!!,"Estive hospedada com meu namorado esta semana para celebrarmos o dia dos namorados antecipado. Foi maravilhoso!!!! Desde o quarto cheio de mimos, cama super confortável, limpeza e café da manhã espetacular!!! 😍  O hotel fica ao lado da Oscar Freire, jantamos em um restaurante pertinho a pé.  Agradeço a toda equipe pelo carinho e atenção conosco! Voltaremos muitas vezes com certeza!"
mai. de 2021,5,Charmoso,"Hotel de muito bom gosto, decoração moderna! Ótimos quartos e excelente localização. Atendimento muito bom, pessoal bem atencioso. Café da manhã bem variado, com produtos frescos de qualidade. Super recomendo."
mai. de 2021,2,muitos defeitos para ser um hotel 4 estrelas,"já citei os erros anteriormente.  Informaram horário errado do café.  Funcionário ao ser xomunicado, simplemente apagou a mensagem q foi enviada para o meu WhatsApp.  Chão do quarto empoeirado.  Controle do ar com defeito.  Controle da tv com defeito."
mai. de 2021,4,Hotel bom,"Hotel limpo e bem localizado. O atendimento foi muito bom e os funcionários simpáticos. Ressalva quanto aos preços cobrados no restaurante, muito altos pelas opções simples no cardápio. Não recomendo o restaurante."
mai. de 2021,5,"Ótima estadia, confortável e conveniente. Ótima estrutura e conforto.","Ótima estadia, confortável e conveniente. Ótima estrutura e conforto. Café da manhã muito satisfatório e saboroso, em salão intimista. Equipe cortês e eficiente no trato. Absolutamente conveniente em localização, perto do centro de São Paulo."
mar. de 2021,4,Me importo com método avaliativo,Já descritas em página anterior.  Estadia muito boa. Refeições no hotel (café da manhã - muito bom e o horário para atendimento no café tbém muito bons).  Citei alguns reparos no quarto (ar condicionado e manutenção dos controles remotos).  Sobre a limpeza - tudo ok - utilizei pouco pois evito trocar roupas de cama e toalhas - faço a arrumação da cama mas o pessoal estava sempre muito prestativo.  Quando precisei serviço room service - muito rápido e uma telefonia que funcionou muito bem.
mar. de 2021,5,EXECELENTE,"Excelente localização, hotel todo reformado, quartos confortáveis. Bom café da manhã (mesmo na atual situação). Ótimo serviço, funcionários super prestativos e atenciosíssimos. Atendendo todas as precauções da pandemia. Muito alcool, limpeza, segurança."
jan. de 2021,1,Café Frio,"Vamos ser honestos, com a pandemia, os hotéis tem economizado no café da manhã, nos quartos ou individual no restaurante, o desperdício e abuso é bem menor. Mas servir café frio na xícara é abuso. Viajei muito nessa pandemia, e TODOS os hotéis q fiquei serviam café na garrafinha térmica.  Se café é algo importante pra você, fuja do Radisson"
jan. de 2021,5,Nota 10!,"Ótimo atendimento e qualidade na limpeza do quarto. Localização excelente, perto de tudo. Voltarei sempre. Café da manhã servido no quarto devido a covid mais com variedade. Adorei a hospedagem. Piscina excelente"
jan. de 2021,2,Quarto pequeno,Para nós o quarto era muito pequeno e não comportava 2 adultos com 2 crianças! Fiquei desapontada! Os hotéis da rede que já me hospedei eram bem mais confortáveis com quartos mais espaçosos!  Os atendentes são bons e atenciosos no geral.
jan. de 2021,5,Excelente!!!!!,"Hotel excelente, bom atendimento, quarto amplo e confortável, cama ótima, banheiro espaçoso, frigobar bem servido, café gostoso, agora na pandemia o café foi servido no quarto.  Preço razoável pela localização. Pertinho de muitas lojas, cafés, restaurantes e pizzarias para visitar, com ambientes bem agradáveis, tem muito verdes (arvores) na rua."
dez. de 2020,4,Muito bom!,"A localização do hotel é excelente: quase na esquina com a Rua Oscar Freire, muito próxima a alguns dos melhores restaurantes e lojas de São Paulo; não muito longe da Avenida Paulista e da Vila Madalena.  O quarto é grande e confortável e, mesmo não sendo luxuoso, atende bem.  Por conta da pandemia, não há arrumação diária nos apartamentos (o que para mim não fez diferença, já que só fiquei uma noite...) e o café-da-manhã é servido no quarto, o que faz com que perca um pouco a qualidade. No entanto, não chega a comprometer: nosso desjejum chegou na hora marcada e com todos os itens selecionados.  Sem dúvida, uma boa opção de hospedagem na Região dos Jardins. Recomendo!"
dez. de 2020,5,Continua Maravilhosa a Hospedagem,"Mesmo tento migrado de Quality para Radisson, ficou claro que grandes mudanças não fariam bem. Senti muito por não termos mais o Restaurante Marcel, mas enfim, não dá pra ser perfeito sempre. Próxima vez que eu visitar São Paulo, o Radisson é a minha primeira escolha."
dez. de 2020,3,Razoavel,"Mesmo com a Pandemia as ações poderia alinhar prevenção com a qualidade. O serviço de café da manhã bastante deficitário, o uso da infraestrutura do hotel bastante dificultada, além da limpeza dos quartos que na minha estadia não houve."
dez. de 2020,1,Péssimo atendimento,"No Check-in nos foi informado que o café seria no quarto e teríamos que escolher um horário para que fosse servido. O café não foi entregue em nenhum dos dois dias de estadia, mesmo ligando na recepção. O atendimento também não foi nada cordial, falaram que já estariam trazendo, mas nunca chegou.  Não fizeram a arrumação do quarto em nenhum dos dias em que fiquei hospedada.  Na hora do check out, após o pagamento, o atendente da recepção disse que ficaram alguns gastos que não foram calculados e mal soube explicar do que se tratava, apenas imprimir um extrato de difícil leitura. Além disso, não havia mensageiro para descer com a bagagem e eu, mesmo grávida, tive que descer com tudo sozinha e por no porta malas do Uber.    Enfim, foi uma péssima experiência! Não indico esse hotel a ninguém."
dez. de 2020,2,Café da manhã medíocre,Decepcionante o café da manhã. Usaram a desculpa da pandemia para servir um café da manhã padronizado e medíocre no quarto. Outros hotéis continuam oferecendo café da manhã de qualidade no self-service com luvas e máscaras.
dez. de 2020,5,Um belo final de semana,"maravilhoso, um lugar tranquilo sem barulho, clima gostoso, arborizado, atendimento nota mil, gostamos muito, houve muita atenção dos funcionários na chegada e saida, alimentação excelente (café da manhã), limpeza, e segurança."
nov. de 2020,2,Não é 5 estrelas. Um ibis melhorado.,"Escolhi o hotel por ser um 5 estrelas com boa localização, porém o quarto é simples. Cama barulhenta e o café não foi entregue nos horarios combinados e com omelete cru. Ar condicionado vazando e molhou o quarto. Corredor muito barulhento e a porta de serviço era aberta toda hora com trânsito de funcionários. Nao repuseram o papel higienico. Staff educado."
nov. de 2020,1,Atendimento patético,"Acabo de chegar ao hotel, desfaço as malas e solicito ao rapaz da recepção o número para efetuar uma chamada telefônica. Ele me diz para discar zero, e o procedimento não funciona. Ele me manda tentar mais duas vezes, cinco minutos já se passaram e nada de linha. Sugiro que ele me faça a ligação e transfira. Ele simplesmente não consegue por mais três tentativas. Quando me coloco como ""assombrado""com a incompetência, ouço do rapaz : mas aqui no meu sistema consta que o senhor fez a ligação. Como posso nomear essa sequencia senão de patética? Adivinha se volto aqui ou se recomendarei a alguém!"
set. de 2020,5,Excelente localização,"Me hospedei na suíte King luxo, com piso de madeira, excelente para os alérgicos; ampla com uma pequena cozinha com micro-ondas e frigobar abastecido. O hotel possui excelente localização no Jardins e próximo à estação do metrô."
set. de 2020,2,Experiência ruim,"Cheguei às 21:40 depois de um voo cansativo. Por conta da pandemia o restaurante fechado.A recepção não soube indicar um restaurante próximo. No outro dia eu tinha uma videoconferência e vi que tinha esquecido escova de cabelo, a recepção não me ajudou a tempo. O café da manhã,servido no quarto, foi espartano, com ovos sempre frios e quase nada de salada sem falar no pãozinho de 15 gramas que era servido, ou seja, um café da manhã ridículo. No chekout uma demora de quase meia hora por conta de ter pedido o CNPJ na nota fiscal. O quarto é bom a cama e tv grande, banheiro limpo e a limpeza muito boa, mas acordar em hotel com café ruim não é razoável e o fato da recepção não ajudar na emergência da escova de cabelo foi estressante. Como é possível um hotel não ter uma escova de cabelo ou um pente?"
set. de 2020,5,Maravilhoso!,"O atendimento dos funcionários e instalações são excelentes. A localização, melhor impossível! Apesar da pandemia , o hotel conseguiu atender completamente a nossas expectativas e necessidades. Espero voltar em breve!"
mar. de 2020,4,conforto e localização perfeita,"gostei muito do conforto do quarto , da cama . o chuveiro achei fraco , porem nada que atrapalhe a qualidade do ambiente. gostei do cafe da manha e o principal item para minha escolha foi a localização"
mar. de 2020,4,Ótima localização,"O hotel foi todo reformado , e está bem agradável , confortável . A localização é excelente, e ainda conta com alguns funcionários antigos , que fazem a diferença na hora de lhe receber, lhe deixam seguros e a vontade . Esse é um dos diferenciais do hotel ."
mar. de 2020,5,Radisson ficou muito melhor,"Com a rede Radisson o hotel melhorou muito, ficamos muito mais satisfeitos com tudo! Voltaremos com certeza pois so temos elogios pro quarto, equipe, comida, cafe da manha, ambiente da recepcao, atendimento dos recepcionistas."
mar. de 2020,3,Baixo custo benefício,"Precisa melhorar considerando a categoria do hotel e o preço cobrado. Um melhor aproveitamento do espaço disponível no apartamento aumentando o espaço do banheiro e o posicionamento da cama, melhoria e diversidade dos itens servidos no café. Os itens de higiene devem ser melhores tendo em vista a categoria do hotel."
mar. de 2020,5,EXCELENTE,Atendimento excelente muito profissionais e simpáticos  ótima localização quartos limpos e grandes pequeno almoço bom  já fiquei varias vezes e sempre foi bom mas melhorou bastante  parabéns a toda a equipa vamos voltar e recomendar
fev. de 2020,2,Objeto furtado do apartamento,"Como poderia classificar um hotel onde ocorrem furtos nos quartos? Me hospedei por três noites e na segunda noite, não retornei ao hotel por que estaria em outra cidade. Mantive o quarto pois queria tê-lo disponível quando retornasse. Deixei um frasco de perfume sobre a pia do banheiro e algumas anotações que havia feito em um bloco sobre a mesa de trabalho. Quando retornei, o quarto estava arrumado e tudo havia desaparecido. Relatei à recepção que se limitou a me dizer que os funcionários eram todos muito antigos. Naturalmente (pelo fato de as minhas anotações terem desaparecido), a governança entendeu que o hóspede havia feito check-out e ""esqueceu"" o perfume no quarto. Ainda que isso houvesse ocorrido a obrigação seria de guardar e não subtrair. Estranhamente, na segunda reclamação que fiz no momento no check-out o funcionário da recepção me disse que havia sido questionado pela governança se aquele quarto havia feito check-out, o que corrobora com a minha impressão, entretanto não houve nenhum empenho do hotel em esclarecer o assunto."
fev. de 2020,5,Localização e café da manhã excelentes!!!,"A localização do hotel é fantástica, próxima de excelentes restaurantes e ruas famosas (Oscar Freire, Hadok Lobo, Augusta, também próximo da Paulista) Café da manhá muito bom, farto. Vale muito a pena a hospedagem!!! Funcionários solícitos."
fev. de 2020,5,Sempre muito bom,"Quando venho a São Paulo, a negócios ou lazer sempre fico neste hotel. Atendimento impecável e caloroso. Boa comida e serviço. Café da manhã muito bom com a especial atenção do supervisor Leo, que é uma pessoa carismática e muito atenciosa. Aliás, todos são, começando pela recepção. A gente se sente em casa."
jan. de 2020,3,Já foi melhor,"Antes de ser Radisson a qualidade do hotel estava melhor. A limpeza dos quartos e a arrumação nessa última estadia deixou a desejar. O café da manhã foi reduzido a quantidade, variedade de itens oferecidos."
jan. de 2020,5,Melhor cafe da manhã,"Hotel otimo, super confortavel e com pessoal nota mil. Apesar de ser num ponto agitado, a noite fica super silencioso. Perto de tudo e localizacao perfeita. Adoro tomar cafe da manhã! O Leo é um querido e ja sabe ate o ponto do ovo! Melhor impossivel"
jan. de 2020,5,Hóspede se sentindo como se estivesse na sua casa....,O Samphoo e cremes eu acho que não combinam nada com nehum hóspede que se hospeda aí...temos que avaliar e melhorar muito esta parte de higiene e isto é minha opinião que sou homem... as mulheres incluindo a minha não usa nada de vocês ... cheiro péssimo e produtos ruins. Mas isto é uma crítica construtiva porque já frequento há 9 anos sempre aí em muitos eventos durante ano todo em eventos no hotel...
jan. de 2020,5,MUITO BOM.,"Localização, Atendimento, Limpeza, Presteza, Comodidade do quarto foram excepcionais, além da antecipação do hotel em disponibilização de alguns itens como: Secador de Cabelo extra mais potente, ferro e local para passar roupa. Os mimos oferecidos pelo hotel também foram excelentes."
jan. de 2020,3,tem que melhorar,"A categoria do hotel mudou de Quality para Radisson, porém em termos de serviço de quarto e restaurante houve uma queda em relação à últuma vez em que me hospedei. O café da manhã necessita ser melhorado. No primeiro dia frutas deterioradas e uma tapioca que não havia sido feita na hora e ficou dura. No último dia, falta de ítens no café da manhã devido à chegada tardia do cozinheiro. Também em um dos dias não houve reposição dos produtos de higiene (sabonete e xampu) Em um hotel que preza pela categoria dos serviços fornecidos isto não pode acontecer."
dez. de 2019,5,"Excelente. Ótima localização, equipe treinada, simpática e pronta pra resolver qualquer dificuldade. Adorei.","Ótima localização, atendimento perfeito e a simpatia de todos é excelente. Café da manhã muito bom e pra todos os gostos. Recepção 10. Limpeza 10. Voltarei com certeza. Parabéns a toda a equipe e um abraço a todos."
dez. de 2019,5,Conforto e atendimento,"Atendimento muito cordial e prestativo. Quarto excelente, café da manhã muito bom. Hotel próximo de muitas lojas e restaurantes. Numa próxima visita com certeza considerarei me hospedar no quality novamente."
dez. de 2019,5,muito bom,"Estadia muito boa. Atendimento excelente, com atenção e qualidade. A minha estadia foi muito boa no Hotel Quality, sem nenhuma reclamação, tanto no atendimento quanto na estrutura do hotel. Obrigada!!"
dez. de 2019,5,Ótimo custo benefício nos Jardins,"Hotel muito bom. Bem localizado e próximo a rua Oscar Freire, centro de compras em São Paulo. Atendimento excelente, prédio todo reformado, restaurante francês que boa qualidade. Café da manhã muito bom."
dez. de 2019,5,Gostei e recomendo,"Hotel com ótima localização, excelente atendimento com a equipe bem treinada e simpática, quartos bem cuidados, o café da manhã é muito bom mas poderia ser ótimo (para ficar no mesmo nível do hotel). Recomendo a hospedagem para quem quer ficar em um dos melhores pontos nas imediações da Oscar Freire."
dez. de 2019,4,Bom hotel,"Hotel em si é bom, mas ainda tem que melhorar bastante no quesito café da manhã, variedade é bem precária. A área de lazer fechada para um churrasco com pagode e não pudemos usa-la, e a recepcionista simplesmente nos diz que estava fechada."
dez. de 2019,5,Excelente Hotel,"Muito bem localizado,staff eficiente,começando pelo Barbosa ,porter e o excelente Milton.Café da manhã sob comando do Léo e sua equipe ,faz a diferença. Quartos arejados e extremamente limpos.Localizacão perfeita.  Super Recomendo!"
dez. de 2019,3,Negócios,"Já fiquei neste hotel anteriormente mas não é onde fico habitualmente quando em SP.  O hotel é muito bem localizado, perto de comércio de luxo e de vários bons restaurantes.  Apesar de eu ter reservado um quarto super luxo, com cama King dos sonhos, recebo um quarto lateral com vista para janelas de dois prédios.  O quarto em si é razoável. O local da cama é apertado.  O café da manhã já foi bem melhor. Era um dos bons itens do hotel.  Cheguei 9:45 e faltava suco de laranja , por exemplo.  Atendimento bom.  Checkin e checkout demorados. Problemas de sistema."
dez. de 2019,4,Quase perfeito,"Excelente custo beneficio, excelente localização. So tinha o quarto para PNE, muito grande e confortavel. Cafe da manha muito bom. Boa limpeza. Apenas a cama e roupa de cama que poderiam ter uma qualidade melhor."
dez. de 2019,3,Mediana,"Nao gostei de como conduziram meu problema, desde que meu pijama foi tirado do meu quarto eu precisei ficar ligando e passando pela recepção para que alguém tomasse alguma atitude, só dois dias depois tive a resposta de que não acharam e que não podiam fazer nada!!! Eu dormi com o pijama duas noites!! Na terceira noite não estava mais lá ! Eu o deixei dobrado, em cima da cama, como sempre faço. Muito desagradável esse ocorrido."
dez. de 2019,3,bom mas falta limpeza,"abaixo das camas tem muita sujeira falta limpar , seria bom ter melhores toalhas e roupas de cama em resumo seria muito bom ter melhor qualidade de limpeza alem de melhores roupa de cama fora isto o hotel esta indo bem"
dez. de 2019,4,Bom em local excelente,"Um hotel com reforma recente em seu lobby e quartos, que o tornou mais simpático e moderno. Bom serviço de recepção, quartos e café da manhã. Quartos com bom conforto, silêncio e limpeza. Wify nao funciona sempre. Excelente localização próximo de lojas, restaurantes e bares."
