Data da opinião,Nota,Título,Conteúdo
set. de 2022,5,Excelente Hotel!!!,"Excelente!!!! Equipe bem simpática. Tudo limpo e muito organizado. Hotel fica bem perto do centro,dá para fazer tudo andando. Voltaremos em breve e vamos recomendar aos amigos. Roupa de cama bem limpa e cheirosa. Parabéns pelo profissionalismo."
ago. de 2022,5,Comemora Aniversário de Casamento 26 anos,"Localização ao Lado da Rua coberta no Centro. Fabulosa a Suíte Premium o quarto 409, enorme com sala, mesa de café/jantar, um banheiro com 02 cubas, ducha no teto perfeita e a Hidro, com os amenities ( sais de banho e banho de espuma) Cama super grande e confortável,a nossa camareira Lisiele é impecavel! Funcionários da recepção super gentil. Tem calefação. Ar condicionado Jantamos no hotel; perfeito e saboroso, o mesmo valor dos restaurantes na cidade. Hotel sempre limpo, perfumado Muitas opções de canais de TV Armário excelente . Pontos negativos: a Suíte poderia ter um roupão de Banho Café da manhã: o Mesmo todos os dias. Ficamos 04 dias, deveria ter mais itens salgados! Todos os dias a mesma coisa nos rechaout (ovos mexidos, linguiça e salsichas ao molho),…"
ago. de 2022,1,"Atendimento mudou, de ótimo para bem ruim","Venho pela 9a vez a Gramado e dessas, 5 vezes ficamos no Hotel Cercano, sempre fomos muito bem atendidos, exceto essa última vez… atendimento meia boca, perderam a mão… sequer um bom dia de forma “legal”. Atendimento frio, nem parece o Cercano que conheci e que tanto desejei voltar."
ago. de 2022,3,Bom. .porém...,O ponto forte do hotel é sem dúvida a localização. Já fiquei uma outra vez nesse mesmo hotel em um quarto magnífico...porém não fui com minha filha...dessa vez quando fiz a reserva não pude ficar no mesmo quarto por conta da política do hotel que não pode criança em quarto com banheira...até aí ok...porém pedi que o quarto fosse do mesmo tipo do que fiquei antes...só q então sem a banheira...paguei a vista a reserva...e quando cheguei ...segundo atendente ...todos os casais com crianças são colocados no primeiro andar....enfim...pra mim...que estou grávida e ainda com mais uma criança...o quarto muito pequeno e banheiro minúsculo...faltava apoios p as malas já que no guarda roupa não cabia uma mala média deitada...A menos q quisesse tirar tudo da mala ..(fala sério né)! O café…
ago. de 2022,5,Excelente escolha!,"Hotel quatro estrelas, super bem localizado, perto da rua coberta e da avenida principal de Gramado, a Borges de Medeiros. O quartos no qual ficamos era espaçoso, super confortável, limpo e bonito. O café da manhã é excelente. Bem variado com diferentes tipos de pães, bolos, frutas, opções saudáveis, comidas de outras regiões do país e locais também. Os funcionários são super gentis, educados e solícitos. Quando voltarmos a Gramado, o Hotel Cercano será novamente a nossa opção de hospedagem. Destaque para o atendimento da Sra. Gabriela, do setor de reservas."
ago. de 2022,5,Ótima localização e atendimento!!!,"Ficamos por 5 dias e fomos muito bem atendidos, os funcionários são muito atenciosos e deram até uma taça de espumante de boas vindas no check-in. O quarto é de um tamanho normal, camas boas e banheiro pequeno mas não atrapalhou nossa estadia. O café da manhã tem muitas opções e é bem gostoso!!! No geral não tivemos problemas com nada e gostamos muito da localização, bem perto do centro de Gramado (um quarteirão e meio de distância)."
ago. de 2022,5,Hospedagem maravilhosa,"O hotel Cercano nos ofereceu uma estadia maravilhosa! Um café da manhã completo, quartos confortáveis, limpeza impecável, funcionários solícitos, ótima localização. Os banheiros são espaçosos e o Coffee bar oferece drinks, opções de lanche e entre outros. A conexão wifi é excelente. Com certeza voltaremos e recomendaremos aos amigos."
jul. de 2022,5,Localização diferenciada!,"Hotel extremamente bem localizado, no centro de Gramado, com boa infraestrutura, bem conservado, ambiente agradável, acomodações confortáveis e limpas, atendimento acima da média e bom café da manhã. Tudo que precisávamos! Ainda conta com uma brinquedoteca!"
jul. de 2022,4,Viagem em familia,"O hotel e muito bom, os quartos confortaveis - com aquecedor, otima localizacao - pertissimo da rua Coberta, o cafe da manha e bom, mas sem grandes diferenciais. Apesar da equipe ser muito atenciosa, por 2 dias o nosso quarto ficou sem arrumacao. Fora esse desconforto, gostamos muito do hotel."
jul. de 2022,3,Não vale o custo benefício,"Pontos positivos: localização excelente, ao lado da rua coberta Conforto: cama gigante Limpeza: sempre ótimo Atendimento: todos funcionários solícitos e cordiais Pontos negativos: a começar por uma reforma no hotel com barulho insuportável Mas o pior foram taxas surpresas no checkout q não estavam claramente mencionadas na reserva, aumentando em 500.00 o valor da diária Café da manhã com tudo meio duro: pães e bolos e nada com aquele gosto de fresco e caseiro"
jul. de 2022,5,"Cercano, um hotel aconchegante e receptivo","Super indico o Hotel Cercano. Excelente localização, atendimento, estrutura. Fica localizado ao final da Rua Coberta. Café da manhã bem farto e pratos executivos com preços bem acessíveis. Certamente, voltarei mais vezes."
jul. de 2022,2,Falta de Limpeza dos Quartos,"Ano passado estivemos aqui. Chegamos as 18 horas e o quarto ainda não tinha sido limpo. Temos 2 crianças e optamos em ficar nesse hotel pela localização, pois assim podemos retornar ao hotel sempre que necessário ao longo do dia. Deram mil desculpas, mas no dia seguinte a condição se repetiu. Viemos novamente esse ano. Hoje saímos antes das 10:00 e avisamos na portaria. Vimos que a arrumadeira estava a 2 quartos do nosso. O recepcionista perguntou se já estávamos saindo. Calei que sim e ele disse que iria pedir que arrumassem de imediato Voltamos agira as 15:30 e o quarto não foi limpo e a arrumadeira não está mais no nosso andar. Pedi para falar com o gerente e este me deu as mesmas desculpas que o ano anterior e que o recepcionista de hoje e também prometeu que arrumaria de…"
jul. de 2022,5,Boa localização e bom atendimento.,"Super bem localizado (exatamente atrás da Rua Coberta), sendo possível fazer quase tudo a pé. Atendimento muito bom (desde a reserva). Café da manhã muito bom. O restaurante é bem bom e com preços menores do que o praticado na cidade. Voltaria."
jul. de 2022,5,Hotel topennnn,"O hotel é maravilhoso! Excelente atendimento dos funcionários. Café da manhã supergostoso. Limpeza nota 10. Localização perfeita! Tive uma grata surpresa de ganhar um upgrade da locação do quarto: fiquei maravilhada , pois fiquei num quarto completo com banheira!!!"
jul. de 2022,3,BOA LOCALIZAÇÃO/MAS DEIXA A DESEJAR,"Cheguei para o check-in mais cedo, ai me informaram que a suíte ainda não estava disponível, só após as 14 hrs. Até ai tudo certo por que era o horário previsto. Sai deixei toda minha bagagem lá, quando retornei após o horário combinado fui informada que a bagagem já estava no meu quarto. Quando cheguei lá tive a infeliz surpresa de ser colocada em um quarto inferior ao da reserva feito. Fui até a recepção para resolver, mas ninguém que estava lá soube me dizer e fiquei aguardando uma moça vir pra resolver. A mesmo veio e me pediu desculpas e falou que ia mudar para o quarto correto. Quando fui para o outro quarto para minha surpresa também não tinha nada a ver com o quarto que estava descrito na minha reserva, questionei com o funcionário e ele disse que era do mesmo nível e…"
jul. de 2022,5,Maravilhosa estadia,"Hotel extremamente limpo e bem localizado próximo à Rua Coberta. Como estava chovendo foi super importante a localização. Quartos limpos, café da manhã bastante diversificado e recepção super prestativa e cortês. Vale a pena a hospedagem. Recomendo a todos."
jul. de 2022,5,Hotel muito bom com excelente localização em Gramado,"Hotel com excelente localização, no centro de Gramado, próximo à Rua Coberta, com funcionários atenciosos, um café da manhã bastante sortido e gostoso, e um serviço de limpeza dos quartos muito satisfatório. Em uma próxima viagem a Gramado com certeza será nossa primeira opção."
jul. de 2022,5,Viagem gramado julho inverno,"Excelente hotel , quartos ótimos , banheiro , cama, roupas de cama e banho e café da manhã excelente . Localização perfeita , alguns passos da rua coberta , não precisa de carro pra nada no centro pois julho não acha vaga pra estacionar e quando acha um absurdo . Quarto conjugado para famílias com 2 quartos e 2 banheiros , perfeito !"
jul. de 2022,5,Excelente experiência,"Hotel bem equipado, serviço de limpeza impecável e localização como um diferencial, pois está a menos de 5 min a pé da Rua Coberta. Além de excelente café da manhã, com grande variedade de doces. Muito bom para qualquer idade."
jul. de 2022,4,Muito atenciosos e preocupados em agradar o hóspede!!!,"O que me cativou neste hotel foi o atendimento primoroso e super atencioso na reserva feito pela Gabriela, muito preocupada em atender todas as minhas solicitações. Durante minha hospedagem, se destacaram outros atendentes, como a mocinha do café da manhã e os da recepção do período da manhã/ início de tarde… O quarto é novo, uma excelente TV, faltaram gavetas e mais prateleiras nos armários. Ótima cama, mas travesseiros ruins, pois doem a orelha para quem as tem sensíveis. A localização é excelente, bem próximo a rua coberta. Cobram estacionamento, achei caro…35,00 reias por dia. Já as diárias tem um bom preço, principalmente por ser julho, alta temporada e pelo hotel estar numa excelente localização. Faz- se tudo a pé. Bom café da manhã. Limpeza e arrumação dos quartos…"
jul. de 2022,5,Viagem de inverno,"Hotel excelente. Ótimas acomodações, Tudo muito limpo e organizado. Funcionários muito atenciosos e simpáticos. Café da manhã farto e delicioso, além de uma ótima localização, pertinho de tudo. A estadia valeu a pena."
jul. de 2022,5,Excelente!,"Hospedagem excelente, pertíssimo da rua coberta. Pontos positivos para a limpeza e café da manhã, que é bem variado! Hotel com design moderno, bem iluminado, staff cordial, vista linda da igreja de São Pedro."
jul. de 2022,5,Excelente hotel,"Gostei muito do hotel. Estive com meu marido e minha filha e fomos super bem tratados. Pessoal da recepção e restaurante super prestativos e simpáticos. Quarto confortável, limpo e silencioso. Próximo de tudo. Muito bem localizado no Centro. Certamente voltaremos e indicamos. Só deixo como sugestão a colocação de ducha nos chuveiros dos quartos de família, pois fica melhor para dar banho nas crianças. E ampliar o horário do café da manhã no inverno, uma vez que amanhece tarde e muito frio, queremos dormir mais e o café termina às 10h. Fora isso tudo perfeito. Todo o hotel sempre climatizado. Ninguém nos abordou nas dependências para vender propriedades, como acontece demais em Gramado, dentro dos hotéis mesmo. Deixam os hóspedes bem a vontade."
jun. de 2022,5,Perfeito,"Hotel muito bom, atendimento perfeito e cafe da manha otimo também vale muito a pena ficar neste hotel muito bem localizado, bem na frente da rua coberta, da para fazer tudo a pe.. adoramos o atendimento, o quarto, tudo"
jun. de 2022,5,Excelente hotel,"Fomos muito bem recepcionados. Os funcionários foram muito prestativos, desde a recepção, serviço de quarto, e restaurante. Assim que chegamos recebemos dois voucher para bebidas, como cortesia do hotel. Provamos dois pratos do menu do hotel, excelentes. Na ocasião, coversamos com o chef, muito educado e solicito, parabenizo. O hotel disponibiliza bicicletas para os hóspedes. Ao final da estada, recebemos um mimo, bombons da Prawer. Parabéns a toda equipe!! Com certeza recomendo."
jun. de 2022,5,Um lugar super agradável perto do melhor de Gramado.,"Um hotel com muito bons serviços, vizinho próximo às melhores atrações de Gramado, esmera-se na limpeza e tem instalações com muito boa manutenção. Pessoal educado e prestativo em todos os setores. Apenas destaco a necessidade de otimizar a iluminação próxima ao espelho do banheiro, é fraca para as mulheres se maquiagem e homens capricharam na barba. De resto, nota 10. A administração deveria pensar nessa melhoria."
jun. de 2022,5,Melhor hotel de Gramado,"Excelente localização. Todos os profissionais atenciosos (limpeza, recepção, serviço de restaurante...). No dia do chekout, tivemos que sair bem cedo antes do horário do café da manhã e providenciariam café para que não sairemos sem comer nada, o que nos surpreendeu...nenhum outro hotel havia feito isso conosco nesta situação...Limpeza e organização excepcionais...superindico, com certeza!"
jun. de 2022,5,ÓTIMA LOCALIZAÇÃO,"Erabpara ficarmos hospedados por 2 noites, o hotel é tão perfeito que ficamos 3. Localização, atendimento, limpeza, conforto e um ótimo café da manhã resumem em poucos palavras nossa avaliação . Voltamos com certeza. O único problema é a acústica, mas ainda assim super recomendo"
jun. de 2022,5,Excelente!!!!,"Hotel muito bom, ótimas acomodações, muito limpo, organizado e bem cuidado. O hotel foi muito gentil em nos arranjar café vida manhã antes do horário para fazermos um passeio que saía muito cedo. Destaque para o pessoal do restaurante, muito gentis e amigáveis, principalmente o Alexandre, nota 10 a todos, alegraram nossa estadia."
jun. de 2022,4,Perto de tudo com conforto e tranquilidade,"Realmente, os pontos altos do hotel são a localização e o café da manhã. Muito próximo à rua coberta ao mesmo tempo fica em uma rua super tranquila, bonita, arborizada e gostosa, longe de ruídos do centro. Ótima experiência sair a pé e desfrutar do friozinho da cidade na paz de uma caminhada, tanto de dia como de noite. A localização e o conforto eram uma prioridade para nós. Só pegamos o carro para atrações mais longe, como le jardin, Snowland e também em Canela. O hotel disponibiliza bicicleta para os hóspedes. Ficamos 4 noites no hotel e o quarto tem um tamanho bom com roupas de cama confortáveis e boa ducha. Instalações modernas e bonitas. O aquecedor do quarto não estava funcionando direito, mas ligamos o ar na temperatura mais alta e deu tudo certo. Recomendo que pegue…"
jun. de 2022,5,Melhor localização!,"Melhor localização impossível! O hotel fica a poucos metros da Rua Coberta. Apto muito confortável. A suíte tem uma banheira deliciosa, cama e enxoval de primeira e é bem espaçosa. O café da manhã atende muito bem a todas às necessidades. Muitas opções de bolos e doces."
jun. de 2022,4,Conhecendo Gramado,"Olá Hotel com uma excelente localização Café da manhã bom Funcionários atenciosos O quarto era bom, porém mesmo deixando as janelas abertas tinha um cheiro de mofo terrível! Depois que tinha feito a reserva e pago uma porcentagem fui informada que o estacionamento era cobrado! Cerca de 30,00 por dia, achei o cúmulo!!!!! Também é cobrada uma taxa de alguma coisa relacionada ao meio ambiente! Tem outros ótimos hotéis com excelente localização e que o estacionamento é grátis! Não dispõe de áreas de lazer, caso chova a única opção é ficar dentro do quarto Não indico! Na minha opinião não vale o custo benefício!"
mai. de 2022,5,Excelente localização,"Hotel excelente, café da manhã bem elaborado com muita coisa gostosa, a localização do hotel é fantástica pois está a meia quadra da rua coberta, atendentes muito simpáticos e principalmente a arrumadeira Marisa, hotel tem garagem com manobrista que é essencial pra quem está de carro, pois naquele local é impossível achar uma vaga para estacionar"
mai. de 2022,5,Localização privilegiada e atendimento impecável,"Olha, poucas vezes fomos tão bem atendidos em um hotel. Não houve um único dia em que não tenhamos sido muito bem acolhidos. Não houve um funcionário sequer que não estivesse com um sorriso no rosto, independentemente do horário ou da ocasião. A localização é perfeita, imediatamente em frente à rua Coberta, a poucos metros da Borges (principal rua da cidade). Você pode fazer tudo a pé e, ao mesmo tempo, está em uma rua mais tranquila. Tem estacionamento cobrado à parte. Gramado nos deixou com vontade de quero mais e, se voltarmos, o Cercano será nossa primeira opção. A visita foi, na verdade, em setembro de 2020."
mai. de 2022,5,Simplesmente um dos melhores hotéis que me hospedei!,"O hotel é fantástico! Novo, ótima localização. Como ele é situado no centro, você não precisa usar o carro pra nada. Ótimo para quem vai de avião. Não vejo necessidade de alugar carro. Todos os funcionários são muito atenciosos e o café da manhã é excelente! . Recomendo com certeza!"
mai. de 2022,5,Estadia maravilhosa,"Hotel no centro de gramado, quarto maravilhoso, roupa de cama e banho de qualidade, banheiro limpo e confortável ,atendentes atenciosos e simpáticos, café da manha maravilhoso ,pessoal da cozinha atenciosos ,além de tudo que tem , se quiser algo diferente fazem ,pedi um omelete e fizeram com todo carinho. Nao viajava a dois anos devido a pandemia, com certeza acertamos, limpeza em toda área do hotel ,simpatia e atençao por parte de todos, tudo que precisa para uma viagem bem sucedida."
abr. de 2022,5,Hotel excelente padrão !,"Estive em abril 2022, já sendo otimamente recebida. Cheguei antes das 14 hs e esperava não me liberarem o quarto já q o horário pra entrar seria as 14 . Mas já liberaram , nos serviram cafezinho como cortesia ou teria a opção de um espumante . Funcionários impecáveis ! Estrutura do hotel muito boa, quarto perfeito . Meu filho amou . Café da manhã com várias opções. Não tenho um ponto a reclamar . Voltaria mais vezes !"
abr. de 2022,5,Excelente Hospedagem,"Apesar de comprar sem nenhuma indicação, foi um tiro certeiro: excelente equipe de recepção, limpeza perfeita, café da manhã Nota 10, e claro, localização privilegiada. Na próxima ida a Gramado, ficarei lá sem dúvidas."
abr. de 2022,5,Vale a pena,"Melhor parte é a localização. Dá para fazer quase tudo a pé, fica do lado da rua coberta. Hotel novo, muito limpo. Café bom, variedade suficiente. Funcionários muito prestativos. TV do quarto um pouco antiga, sem netflix etc. Chuveiro do quarto poderia ser um pouco melhor também, com mais pressão, mas nada que comprometa o conforto da estadia!"
abr. de 2022,5,"Hotel Cercano , uma excelente opção em Gramado",O bom atendimento e o capricho nos detalhes juntamente com a boa localização fazem deste hotel uma excelente opção para quem quer hospedar-se em Gramado. A posição privilegiada do hotel proporciona ao Hóspede transitar pelo centro da cidade e evitar os congestionamentos nas ruas da cidade . Parabéns a toda a equipe do hotel Cercano.
abr. de 2022,3,Localização,"Localização excelente, fizemos tudo a pé. Café da manhã muito bom. Quarto limpo e confortável. Equipe atenciosa. Porém, ao final foi cobrado um valor de consumo de frigobar + estacionamento. Na hora não me dei conta e paguei. Eu estava com crianças e idosos. Não recebi a relação impressa dos itens cobrados. Após vários dias o hotel me passou a relação solicitada e foram cobrados 2 diárias de estacionamento, sendo que ficamos apenas uma no hotel. Eram dois quartos e um carro. Enfim, hotel muito bom mas com esta ressalva."
abr. de 2022,5,Dois dias em Gramado,"Hotel com ótimas instalações, modernas, acolhedoras.Funcionarios da recepção, bar, café da manhã , restaurante e camareiras muito atenciosos.Um elogio especial a Cassiana e Diego. Localização ""cercano"" de restaurantes e lojas."
mar. de 2022,5,Adorei!,"O hotel é moderno e ao mesmo tempo charmoso, a localização é perfeita no centro de Gramado, dá para conhecer vários lugares caminhando, o quarto é confortável e o café da manhã maravilhoso com muitas tortas recheadas, bolos, pães, omeletes e tapiocas feitas na hora... Adorei e recomendo com tranquilidade!"
mar. de 2022,5,Excelente escolha,"Excelente escolha de hotel, dica de Viagem na Viagem! Localização, acomodação, limpeza, cordialidade, café da manhã...tudo maravilhoso! Com a chuva usei até a academia! Recomendo e pretendo retornar em breve!"
mar. de 2022,5,TÔVIVA escolhe e indica pra voce D+IDADE . Vem!,O hotel nos ofereceu o loft familiar para o @Toviva_ numa divulgação compartilhada. A proposta é mto confortável em se tratando de ate 6 pessoas compartilharem juntas com individualidade caseira . Me senti morando em Gramado. Voltaremos
mar. de 2022,5,"Melhor localização, serviço nota 10!","Dificilmente você vai encontrar um hotel mais bem localizado que o Cercano. Ele fica a 100 metros da Rua Coberta, e muito perto das ruas principais de Gramado (Borges de Medeiros e Av. das Hortênsias). As acomodações são ótimas, o hotel é novo e perfeito em todos os detalhes, com um café da manhã delicioso e um restaurante com preços honestos. A equipe do hotel é espetacular, te tratam com carinho e educação do início ao fim da estadia. Não poderíamos estar mais satisfeitos com a estadia. Nota 10!"
mar. de 2022,5,Estadia no Hotel Cercano!,"Excelente localização, 50 metros da Rua Coberta, atendimento impecável dos funcionários, suíte familiar, um luxo e com tudo que precisamos. Café da manhã com produtos deliciosos. Ambiente charmoso, acolhedor."
mar. de 2022,5,Perfeito !,"Excelente hotel, limpeza, organização, e atendimento perfeitos. Fomos muito bem tratados, o pessoal que atende no bar e restaurante é extremamente prestativo, além da comida ser excelente também. Em breve retornaremos."
mar. de 2022,5,Hotel diferenciado em Gramado,"Hotel perfeito para quem busca uma experiência única em gramado. Localização privilegiada, ótima acomodação, café da manhã completo (e delicioso), perfeito para quem precisa estar em Gramado a trabalho ou a passeio com a familia, e o principal, no meu entendimento, uma equipe de atendimento exemplar!"
mar. de 2022,5,Melhor localização,Gostei muito do hotel próximo a rua coberta um bom atendimento principalmente o pessoal q fica no restaurante nota 1000 pra equipe e outra coisa q gostei muito foi q tudo era perto pra fazer a pé principalmente pq eu tava com minha filha de 4 anos e em breve eu voltarei pro hotel cercano.
mar. de 2022,5,Ótimo hotel na melhor localização,"Hotel novo, equipe atenciosa. Ficamos numa suite master que contava com 2 dormitórios completos mais sala ampla, mini cozinha e uma grande sacada. Tudo novo e muito bem decorado. Café da manha com todos os itens indispensáveis, mas nada gourmet. Gostei bastante e recomendo ."
mar. de 2022,5,Melhor localização impossível.,"O hotel é muito bom, com destaque para a localização, exatamente atrás da rua coberta, a metros da principal Borges de Medeiros, com a vantagem de não ter o barulho dos carros. Tudo parece novo, funcionários super atenciosos, espumante de boas vindas, suite excelente com cama confortável, banheiro ótimo, cortina blackout perfeita, café da manhã também excelente. Sou agradecida ao hotel Cercano porque fiz reserva no ano passado, a pandemia piorou muito e a Gol cancelou os vôos, mas eles mantiveram o valor que eu já havia pago para utilizar um ano depois. Obrigada, Hotel Cercano, isso faz a diferença."
mar. de 2022,5,Hotel perfeito!,"Passei minha lua de mel nesse hotel incrível e amei! A localização é MARAVILHOSA! 1 minutinho da Rua Coberta. Chegamos no quarto e estava super cheiroso, organizado e limpinho. Conhecemos 2 quartos, suíte superior e premium (fizemos upgrade) e amamos ambos, inclusive a decoração. Solicitei uma pacote romântico com espumante e pétalas e na troca de quarto eles deixaram tudo arrumadinho para realizar a surpresa. Foi ótimo! Voltaríamos mil vezes para esse hotel. Realmente impecável em tudo! Atendentes são super solícitos e queridos. Ganhamos um brinde de espumante de boas vindas, achamos super fofo também! Nota mil!"
mar. de 2022,4,Bom hotel,"Bom hotel, quarto grande e ótima localização, próximo as principais ruas centrais. Café da manhã razoável para bom, o que decepcionou foram as refeições no hotel, péssimas, não recomendo jantar no hotel."
mar. de 2022,5,Maravilhoso,"Desde o atendimento, café da manhã, conforto de quarto... nota 1000 Estivemos em família e conseguimos aproveitar muito. A localização do hotel é muito boa, praticamente você sai e está na rua coberta"
mar. de 2022,5,Férias,"Excelente acomodação, excelente café da manhã , equipe muito atenciosa , localização perfeita fundos da rua coberta , super recomendo 👏👏👏nota 10 👏👏👏com certeza próximas visitas a gramado irei me hospedar novamente no Cercano 👏"
mar. de 2022,5,Perfeito,"Viemos em família e foi muito boa nossa estadia ! Café da manhã muito bom, quartos bem limpinhos, funcionários muito prestativos e educados. O atendimento foi surreal de bom. Voltaremos aqui com certeza !!"
mar. de 2022,5,Excelente experiência,"Gostamos muito de nossa estadia no Hotel Cercano. Foi sensacional. Todos do hotel foram muito atenciosos, o café da manhã incrível. Quarto incrível, super organizado, lindo!! Numa próxima oportunidade penso em ficar no Cercano novamente. Recomendo muito."
