Data da opinião,Nota,Título,Conteúdo
nov. de 2022,5,Volto com certeza,"Hotel Excelente, localização boa. Os recepcionistas alegres e prestativos. A camareira todos os dias fazia uma decoração diferente com as toalhas (as crianças amam). A recepção do cafe da manhã e nota mil, a moça alegre e feliz, o cafe da manha é maravilhoso. O hotel possui biciletas."
nov. de 2022,5,Perfeito,Adoramos o atendimento desde a chegada até a nossa saída. O hotel disponibilizou bicicletas onde pudemos usufruir da beleza de Gramado sem custo com transportes. Agradecemos a gentileza e hospitalidade.
nov. de 2022,5,Muito bom,"Café da manhã maravilhoso, recepção no café da manhã excepcional. Aconchegante, só faltou iluminação de natal no hotel, por ser Natal luz deveriam iluminar mais a fachada! Porém um hotel muito aconchefante."
out. de 2022,5,"Recomendado, voltaria sem sombra de dúvidas","Receptividade e acolhimento nota mil, excelente café da manhã, limpeza e organização no quarto diária, localização muito boa a 2km de Gramado e a 5km de Canela. Aquecedor no quarto e banheiro, voltaria sem sombra de dúvidas."
out. de 2022,5,Hotel bem localizado e funcionários competentes e simpáticos.,"Um lugar aconchegante, bem localizado. Equipe atenciosa, simpática, cordial e competente. Café da manhã delicioso, variado. Quarto confortável, seguro, amplo. Fomos em casal, mas nos informamos que o hotel possui quartos para até 5 pessoas. Possui amplo estacionamento."
out. de 2022,5,Indico muito!,"A camareira é a melhor do mundo, o quarto é perfeito, funcionava tudo muito bem. O café da manhã era totalmente completo. Voltando em gramado, pretendo me instalar no mesmo hotel! Fica perto de tudo!!"
out. de 2022,5,Viagem a Gramado,"Tudo maravilhoso: organização, limpeza, estrutura, funcionários educados, prestativos e simpáticos. Hotel com aquecedor no quarto e no banheiro, café da manhã de rei. Sala de ginástica, salão de jogos e espaço Kids."
out. de 2022,5,Melhor opção de hospedagem,"Já nos hospedamos no hotel mais de uma vez e pretendemos nos hospedar lá nas próximas idas a Gramado/Canela. O atendimento é fantástico, superando muitos hotéis renomados. Café da manhã muito bom, quarto extremamente limpo e super confortável. O atendimento dos funcionários é fantástico, super solícitos, disponíveis e acolhedores. O Hotel fica muito bem localizado, ficando próximo ao centro de Gramado e no caminho para Canela. Sem duvida não há melhor relação custo x benefício na região, superando inclusive opções com diárias mais caras."
out. de 2022,4,BOA ESTADIA,"Positivo: Hotel bom, limpeza ótima, café bom, atendiemnto muito cordial.  Negativo: Precisa de carro para ir ao Centrp; Chuveiro não esquentou no 4º andar. Após orientação da portaria foi preciso deixar a torneira ligada durante o banho para que o chuveiro esquentasse."
out. de 2022,5,Ótimo custo-benéfico comparado com outros hotéis da região,"Funcionários solícitos e simpáticos, tivemos um ótimo atendimento. Quarto amplo e limpo. Café da manhã muito bom, com boa variedade. Wi-Fi funciona bem em todas as áreas do hotel. Hotel possui estacionamento e pequena área de lazer que pouco utilizamos."
out. de 2022,5,Hotel muito agradável é ótima localização!,"Tudo maravilhoso! Todos atenciosos e acomodação muito boa!    Recomendo super e voltaria diversas outras vezes!!!    Tudo limpo demais, cheiroso, delicioso, café da manhã impecável! Localização ótima também!"
out. de 2022,5,Viagem à Gramado!,"Hotel bem localizado, entre Canela e o centro de Gramado.  Funcionários muito gentis e prestativos.  Hotel muito limpo, bem conservado e com um excelente café da manhã, com muita variedade de bolos e tortas.  Fomos recebidos com chocolates de cortesia.  Toda a equipe merece parabéns pela sua dedicação."
out. de 2022,5,Comemoração de aniversário de casamento....25 anos,"Segunda vez que nos hospedamos nesse maravilhoso hotel, em 06/2021 e 10/2022. Foi um fim de semana maravilhoso, atendimento de 1° qualidade. Deixo meu agradecimento à todos os funcionários, sem nenhuma exceção, os guris da recepção nota 1000, super educados e atenciosos. À gerência, minha gratidão por nos proporcionar esses momentos inesquecíveis. Retornaremos numa próxima oportunidade se Deus quiser."
out. de 2022,5,Estadia perfeita,"Só elogios! Voltaremos sempre que possível! O quarto é excelente, tudo novinho, limpinho, a cama maravilhosa. Café da manhã delicioso! Atendimento dos funcionários nota 1000.  A localização, o ambiente, tudo muito bom"
out. de 2022,5,agradável,"Estadia excelente, apenas a localização que achamos um pouco longe em função de ter que utilizar o carro.  Café da manhã muito bom, atendimento cordial e as instalações sempre muito limpas.    Ambiente também sem barulho, pois a rua é bem tranquila."
out. de 2022,5,Estadia maravilhosa.,"Excelente opção. A melhor que já utilizei em Gramado. Quartos com muito conforto, colchão novo e moderno, café da manhã sensacional com produtos caseiros, uma maravilha. Com certeza vou retornar a me hospedar. Parabéns aos proprietários."
out. de 2022,5,Tudo maravilhoso,Otimo hotel tudo muito limpo e os funcionários muitos atenciosos. Cafe da manha esta bom. A suite estava impecável e a banheira de hidromassagem completa. Ja foi a segunda vez que me hospedo nesse hotel e nunva tive surpresa ruim...
out. de 2022,5,"Muito bom hotel, com certeza voltaremos","Hotel aconchegante ,atendimento cordial e muito bom , acomodações boas, limpas, café da manhã maravilhoso, pessoal da crecepcao cordiais, pessoal do café da manhã também, minhas filhas gostaram muito e voltaremos"
out. de 2022,5,Excelente estadia,"Hotel com conforme e localização privilegiada, funcionários atenciosos, café da manhã de excelente qualidade. A decoração também é perfeita, lembra uma casa de fazenda, com muito conforto e sofisticação."
set. de 2022,5,"Hotel excelente, tudo novo, limpo, equipe atenciosa, quarto bem requintado.","Hotel excelente, tudo novo, limpo, equipe atenciosa, quarto bem requintado. Fica na metade do caminho entre Gramado e Canela. Pegamos a bicicleta e conseguimos ir até o centro de Gramado sem problemas."
set. de 2022,5,Ótima avaliação.,"Experiência muito boa, hotel muito bom e funcionários bem receptivos e atenciosos. Nos ajudaram com dicas de restaurantes e bons lugares de visitação. Em especial ao Márcio da recepção, muito gente boa e nos deu ótimas dicas."
set. de 2022,5,EXCELENTE,"Um dos melhores hotéis que me hospedei, funcionários atenciosos e prestativos, local aconchegante, voltarei a gramado e minha primeira opção será este hotel incrível. Café da manhã excelente, muito bem localizado, limpo e receptivo, me senti em casa. Agradeço ao hotel por transformar minha hospedagem em outro nível."
set. de 2022,5,"Luxo, romantismo e capricho","Topíssimo nosso final de semana. Tudo muito bem cuidado e atenção ao extremo. O quarto, banheira, café da manhã na cama. Tudo ótimo. Retornaremos com certeza. Parabéns. Ambiente limpo e organizado. Tudo top."
set. de 2022,5,Minha estadia no Hotel Kehl Haus,"Hotel bem localizado. Quarto limpo. Funcionários da recepção, do café da manhã e da limpeza muito gentis e prestativos. Café da manhã excelente com variedades de bolos e pães. Enfim, gostei muito. Super indico."
set. de 2022,5,"Não pense, vá sem medo","Vamos lá, eu acredito que aqui tem pouco caracteres para descrever o quão foram tão Perfeitos. O atendimento a chegada, os recepcionistas super atenciosos, todo dia eu chegava a noite e tinha que ficar batendo um papo com eles, fazem um grande diferencial, as camareiras deixavam todos os dias nosso quarto impecável, e as meninas do café? Muita variedade, tudo bem feitinho com muito carinho e muita qualidade, Nota mil, TUDO PERFEITO, já quero voltar"
set. de 2022,4,"Hotel confortável, com ótimo custo benefício.","Possui instalações modernizadas, com um quarto aconchegante, com cama e banheiros muito bons. O atendimento foi excelente. O café da manhã atendeu as expectativas. Destaco também o ótimo custo benefício."
set. de 2022,5,Perfeita,"Nossa experiência foi maravilhosa, fomos em 2 casais mais um bebê de 1 ano e 9 meses. O hotel é ótimo, e foram super atenciosos até mesmo preparando o quarto para o bebê com berço e banheira. Café da manhã fresquinho e gostoso."
ago. de 2022,5,Estadia Perfeita,"Hotel maravilhoso, boa localização fica próximo tanto de canela quanto do centro de gramado, o quarto muito aconchegante, sem contar na beleza do lugar. Todos os funcionários atenciosos, principalmente a moça que fica no café da manhã. Hotel fica próximo aos museus do grupo dreams, fábrica da prazer e supermercados."
ago. de 2022,5,Tudo muito bom.,"Muito bom, a localização é muito boa próximo a vários comércios, atendimento, acomodações, limpeza, café, estava tudo excelente. Com certeza indicarei para amigos e quando voltar me hospedarei novamente. Parabéns."
ago. de 2022,5,Correspondeu as minhas expectativas. Super recomendo.,O hotel é bastante acolhedor. Quartos com aquecimento. Muito limpo. O serviço  de cafe da manhã muito bom e gostoso. Muito bem servido. A equipe do hotel é muito atenciosa e muito gentis. Com certeza quando voltar a Gramado eu retornarei ao hotel. Parabéns a todos.
ago. de 2022,5,Avaliação - Hotel muito bom,"Nossa experiência foi muito boa do começo ao fim. Fomos bem atendidos, os funcionários são solícitos e educados, o café da manhã é sensacional e o quarto também. Achamos o hotel bem completo e com uma boa localização."
ago. de 2022,5,Excelente!,"Hotel excelente, pequeno, deixando a hospedagem muito mais aconchegante e exclusiva. Atendimento excelente e café da manhã completo e maravilhoso.  Quarto com cama king size e janela com vidro duplo antirruído. Quarto muito bom e muito silencioso."
ago. de 2022,5,Tranquilidade e conforto em Gramado,"Tudo de bom. Atendimento, conforto, excelente café, localização. Disponibilidade de bikes para passeios. Quarto com camas confortáveis e ducha boa. Localizado em local tranquilo , já na saída para Canela."
ago. de 2022,5,Excelente,"Tudo perfeito! Hotel super aconchegante e tratamento maravilhoso de todos os funcionários.  Café da manhã maravilhoso e cheio de variedades! Higiene em todos os cômodos, cada funcionário faz a diferença para tudo ficar perfeito."
ago. de 2022,5,Encantador,Hotel muito aconchegante e acolhedor. ótima higiene dos quartos e banheiros. Cobertores bem quentinhos para o frio do inverno. O aquecedor mantinha o quarto pelo aquecido. O café da manhã sensacional: muita qualidade e sabor! Todos os funcionários muito atenciosos. O jardim muito gracioso.
ago. de 2022,5,Super indico!,"Pela primeira vez viajamos com toda a família, estávamos em sete adultos e uma criança de um ano e meio. O hotel é maravilhoso, tem uma bela decoração eh lindo e aconchegante. Os funcionários são super atenciosos, iniciando na recepção. O café eh cinco estrelas, tudo muito saboroso e bem planejado."
ago. de 2022,4,HOTEL IMPECÁVEL!!!!!,"É a segunda vez que me hospedo neste hotel e voltarei a me hospedar novamente  Ambiente aconchegante e tranquilo,quarto grande,cama muito boa, ótimo café da manhã com bolos e pães maravilhosos feito pela Renata ( pão de grãos perfeito) e não posso deixar de falar da Lu ( Luciana), uma querida, sempre com sorriso no rosto e muito carinho conosco no café da manhã Equipe maravilhosa sempre a disposição para nos ajudar, em especial o Márcio, sempre muito simpático, atencioso e nos auxiliando nas dicas de passeio Quero agradecer a toda equipe por todo carinho conosco e assim que possível retornaremos"
ago. de 2022,4,viagem em família,"hotel muito bom, acolhedor, estrutura muito boa, recepção ótima, café da manhã maravilhoso, pessoal do hotel muito educado e atenciosos. gostei da sala de jogos e da academia, excelente localização do hoje."
ago. de 2022,4,todas as pessoas sao muito atenciosas,"o hotel é bem localizado, todos os funcionarios sao muito atenciosos, as acomodações são boas e ressalto a grande variedade e o ótimo cafe da manha, estacionamento razoavel. No geral, ficamos muito satisfeito na semana que ficamos."
ago. de 2022,5,"Muito bom, custo benefício maravilhoso","Hotel muito aconchegante, muito limpo. Café da manhã muito completo e gostoso. Atendimento ótimo. Ressaltamos a gentileza do Márcio que nós atendeu com muita educação e sempre nos dando dicas e sugestões. Voltarei quando puder!"
jul. de 2022,5,Gramado e os meteoritos,Muito agradável a instalação do hotel e a equipe de recepção muito gentil. Tudo deu certo desde a reserva. Como fui a trabalho encontrar um quarto confortável foi fundamental. Café da manhã escalonado o que evita filas e muita aglomeração
jul. de 2022,5,O paraíso é aqui!,"A hospedagem no Kehl Haus é sempre uma experiência inesquecível, seja pela beleza e aconchego do hotel, seja pelas delícias do café da manhã, ou seja pela cordialidade e gentileza dos funcionários. Foi a 3a vez que me hospedei e todas as vezes que for a Gramado é lá que irei ficar. Amo de paixão!!!!"
jul. de 2022,5,Perfeita!,"Tudo perfeito! Maravilhoso e irretocável!  Desde o atendimento da recepção, acomodações, limpeza e café da manhã.  O lugar é lindo, confortável e muito acolhedor!  Fomos extremamente bem recebidos e nossa estadia valeu cada centavo!"
jul. de 2022,4,agradável,"O hotel tem boa estrutura com Boas acomodações, Ótimo café da manhã. Funcionários dedicados, a exceção fica por conta da camareira que, por dois dias não disponibilizou toalhas limpas e retirou as usadas, ou seja, ficamos sem toalhas em duas ocasiões, sendo necessário solicitá-las. Em uma das oportunidades, a justificativa foi de que a lavanderia não entregou toalhas limpas e, portanto não teriam como atender às necessidades."
jul. de 2022,5,maravilhoso.,"Hotel muito aconchegante e bonito! Belo jardim e área externa muito atrativa.  Equipe simpática, café da manhã maravilhoso, com itens diferenciados. Recomendo e me hospedarei numa próxima oportunidade."
jul. de 2022,5,Avaliação do hotel,"Hotel muito bonito, aconchegante. Paisagem muito bonita. Excelente atendimento. Quarto para família muito bom. Camas muito confortáveis. Café da manhã excelente, com muita variedade. Valeu a pena. ."
jul. de 2022,5,Excelente,"A Localização é boa. Os funcionários são muito educados e simpáticos, me deram dicas ótimas de passeios e gastronomia. Ótimo café da manhã, trataram bem o pet e a acomodação tem um ótimo espaço, tudo funcionando e limpo."
jul. de 2022,5,"Sensação de segurança, conforto e tranquilidade.","Hotel sem muito luxo, porém aconchegante e bem localizado. O café da manhã é excelente. Seus colaboradores fazem a diferença, sendo muito simpáticos e esforçados em bem atender. Me senti como se estivesse passando o final de semana na casa de amigos de outra cidade."
jul. de 2022,5,excelente,"excelente local, perto de restaurantes e conveniências em geral...dava para sair a pé e encontrar tudo.  atendimento espetacular. Cafe da manha muito bom. A torta Macron ùnica, nunca havia comido uma tão boa!!!!"
jul. de 2022,5,Excelente custo-beneficio na região,"Extremamente bem localizado, com fácil acesso à Canela, quartos confortáveis, adequadamente mobiliados e com janela antirruído, o hotel conta ainda com ótimo café da manhã e equipe super solícita e simpática."
jul. de 2022,5,Perfeita,"Otima localização, muito aconchegante, organizado, com aquecedor em todas as partes internas, funcionários atenciosos e educados. Cafe colonial variado. Disponibiliza microondas, pia e mesa de passar roupa coletiva e utensílios de cozinha. Tem panfletos de divulgacao sobre atrações da região e para alimentarão. Sugestão: melhorar a academia ( aparelho e pesos)"
jul. de 2022,4,Ótima,"Foi uma experiência ótima ,só poderia ter como opção no cardápio um café da tarde no quarto ,pq nem sempre estamos dispostos a sair para tomar um café !  Mais tirando isso o hotel é ótimo os funcionários muito atenciosos tbm ,estão de parabéns !"
jul. de 2022,5,Experiência excelente!,"Hotel aconchegante, muito confortável e com um excelente atendimento. Quarto completo, quentinho, chuveiro maravilhoso. Café da manhã sensacional, muitas opções de doces, salgados, chocolate quente e um café delicioso. Recomendo o hotel e com certeza voltarei a me hospedar."
jul. de 2022,5,"Hotel Toppp, aconchegante e familiar","Hotel, toppp, aconchegante, localizado em uma rua tranquila, desde a recepção nos sentimos em casa, café da manhã de cinema, acomodações impecáveis, calefação sempre funcionando, bikes liberadas para passeio, sala de jogos, academia. Excelente !!!"
jul. de 2022,5,Hotel excelente,"Hotel excelente, localiação ótima. Quarto super aconchegante, limpíssimo, cheiroso, com sistema de aquecimento. Atendimento da recepção de extrema educação. Café da manhã maravilhoso, com buffet completo."
jun. de 2022,5,"Hotel maravilhoso, aconchegante confortável, atendimento nota 10, limpeza no quarto perfeita, ótimo cafe da manhã ,","Nossa suite foi das melhores que ja tivemos em muitos outros passeios, a localização muito tranquila perto do centro e de todos os principais atrativos de Gramado e Canela, com certeza vamos voltar num próximo passeio a Gramado.  Parabéns e obrigado a vocês da recepção pelo sempre ótimo atendimento."
jun. de 2022,5,"Maravilhoso, perfeito","Maravilhoso em tudo, atendimento, conforto, limpeza, lugar lindo aconchegante, todos os funcionários nos tratam com gentileza , educação, sempre dispostos a ajudar em tudo, limpeza impecável, café da manhã então tudo maravilhoso, com certeza quando voltar a gramados vou me hospedar lá novamente super recomendo"
jun. de 2022,5,Melhor hotel de todos os tempos!,"Esse hotel não tem comparação! Não sei quantas vezes já ficamos nele e é sempre um grande prazer e olha que já conhecemos muitos outros em Gramado! Café da manhã maravilhoso, quartos limpos, roupa de cama maravilhosa, pessoal incrível, um parabéns ao atendimento dos ""dois"" Felipes, ao Sidnei, ao Márcio, à Rose e a todo o restante do pessoal que não lembro o nome. Contando os dias para voltar novamente!"
jun. de 2022,5,ótima visita!,"Lugar maravilhoso, próximo de muitas atrações de gramado, a vista das janelas é linda, o café da manhã é maravilhoso bem completo, o aquecimento dos quartos é muito bom, dormi de forma confortável todas as noites, os quartos são grandes, as camas são grandes e confortáveis, já na entrada do hotel tem chá para os hospedes e também cachaça que é muito boa por sinal! Tudo muito bom !!!"
jun. de 2022,4,Feriado em família,"Hotel maravilhoso, tudo muito limpo e bonito. Café da manhã excelente e com variedades.  O piso é frio, por ser uma região de baixas temperaturas não é tão agradável. Também achei o secador de cabelos muito fraco."
jun. de 2022,5,"Atendimento, quarto, café da manhã.. tudo nota 10","Absolutamente tudo perfeito! Café da manhã da manhã fantástico, atendimento e cortesia excepcionais.. Suite aconchegante, e serviço de quarto impecável! Desfrutamos de.otimos.momentos hospedados no hotel"
jun. de 2022,5,Voltaria sem dúvida!,"E lindo, aconchegante, café da manhã maravilhoso, a cama perfeita, todos muito educados, fomos muito bem recebidos, sempre quando voltávamos o quarto estava limpo, cheiroso e bem quentinho, sem dúvida indico muito! 😍"
jun. de 2022,5,Maravilhosa estadia,"Se você procura sossego, qualidade no atendimento, ambiente agradável, cama e chuveiro excelentes, boa localização e café da manhã estilo colonial, se hospede no Kelh Haus. Calefação funciona perfeitamente. Enfim, somente elogios. ."
jun. de 2022,5,Perfeito,"Simplesmente impecável, excelente e perfeito!  Da chegada a saída perfeito!  Saímos completamente satisfeitos com o hotel, funcionários, instalações, café, higiene, organização, etc.  Parabéns à administração!"
jun. de 2022,5,MARAVILHOSA,"Gostei muito do hotel. O quarto é muito limpo, ampla e confortável, os funcionários são excelentes (simpáticos e prestativos), o café da manhã foi maravilhoso todos os dias da minha estadia, a localização do hotel é boa (rapidinho chega no centro da cidade)."
jun. de 2022,5,Super indico,"Atendimento nota 1000.  super aconchegante, camas confortáveis.  Café da manhã delicioso.  Todos os ambientes do hotel são maravilhosos.  As crianças gostaram da sala de jogos.  Ótimo e amplo estacionamento do próprio hotel"
jun. de 2022,4,Passeio em família,"Hotel super aconchegante, funcionários super atenciosos. As únicas ponderações são a respeito da água do banhp que estava fraca e a de que cedo as camareiras começam a arrastar as camas para arrumar os quartos, o que fez com que acordássemos antes do que gostaríamos. Sugiro que a arrumação seja feita um pouco mais tarde ou que não arrastem as camas. Café da manhã fantástico!"
jun. de 2022,5,Tranquilo e aconchegante!,"Uma delicia de hotel! Próximo aos principais atrativos de Gramado mas também localizado em uma rua muito tranquila e de fácil acesso.    Ideal para descansar e aproveitar a cidade! Eu e meu marido amamos!    Quarto super bem cuidado e limpo, além de um maravilhoso café da manhã!"
jun. de 2022,5,Uma viagem maravilhosa,"Foi muito bom voltar a Gramado e ao mesmo hotel com várias pessoas da minha família. Os funcionários do hotel são agradáveis e receptivos, o lugar é acolhedor. Todos estão sempre prontos para nos acolher e atender a todo momento."
jun. de 2022,5,Excelente - Bonito e aconchegante,"Hotel muito bonito. Todos os funcionários são extremamente simpáticos e atenciosos. O café da manhã é maravilhoso com bolos, tortas e salgados, todos deliciosos. Apesar de ser um pouco distante do Centro da cidade, todas as características acima fazem a estadia valer muito a pena."
jun. de 2022,5,Uma boa hospedagem.,"Estivemos a passeio em Gramado em Junho de 2022. O Hotel Kehl Haus tem uma boa estrutura, garagem, excelente café da manhã, quarto confortável, funcionários bem educados, solícitos.  Obs: O hotel não fica no centro de Gramado, mas tem uma boa localização, como estávamos de carro, foi muito tranquilo."
jun. de 2022,5,Viagem Especial Hotel e Pessoas Especiais.,"Ficamos eu e meu namorado 5 dias e foi espetacular tudo no hotel e na cidade como sempre, todas as vezes que vou pra lá Gramado e Canela!!! Atendimento e Respeito Mil de todos os funcionários, Limpeza impecavel, quarto perfeito tudo funcionando e acomchegante."
jun. de 2022,5,"Hotel Maravilhos, voltarei em breve","Otimo hotel, atendimento maravilhoso, super limpo, cafe da manhã maravilhoso.  Otima estadia, voltaremos em breve com um grupo de amigos.  Hotem tem aquecimento, funcionarios são super educados e atenciosos."
jun. de 2022,4,Conforto.,"Tudo muito bom, bem confortável, as pessoas atendentes do hotel muito queridas e simpáticas, um ponto que acredito que tenha que melhorar é o café. Não achamos tão gostoso, novinho.  E vejo que esse ponto do café seja muito importante, pois nós hospedes quando vamos procurar uma estadia sempre analisamos comentários fotos do café da manhã, fica a dica.  Um ótimo mês a todos"
mai. de 2022,5,Quero voltar logo,"Hotel muito bom, aconchegante, café gostoso.  Funcionários todos educados, nota 10, recomendo e voltarei. Hotel sempre limpo e cheiroso, com um clima muito bom. Funcionários atenciosos, conversam e dão dicas."
mai. de 2022,5,Estadia perfeita,"funcionários receptivos, super a gradáveis e simpáticos.  chuveiro quentinho, o quarto sempre muito bem arrumado.  tudo muito bom, desde o quarto até o café da manhã, foi uma estadia excelente!  recomendo."
mai. de 2022,5,Perfeita!,"Ótima hospitalidade, os funcionários são muito atenciosos e educados. O café da manhã muito bem serviço com várias opções de bolos, frutas e pães. Quarto confortável, a limpeza é realizada todos os dias com troca de roupas de cama e toalhas. Excelente localização."
mai. de 2022,5,Excelente estadia.,"Atendimento excelente, funcionários muito educados e prestativos.  Café da manhâ excelente, com muita variedade sucos, doces e salgados.  Quarto e cama confortáveis, com limpeza e arrumação diária.  Boa localização."
mai. de 2022,5,Voltarei com toda certeza.,"O Hotel é muito aconchegante, confortável e a localização é de fácil acesso. Os funcionários são muito educados, cordiais e prestativos. O café da manhã é variadíssimo e muito saboroso. A experiência foi muito positiva."
mai. de 2022,5,"Hotel super acolhedor, muito caprichosos.","Café da manhã magnífico, acho que um dos melhores da nossa viagem, hotel bem limpo, tem bastante espaço para caminhar com pet, aliás receberam Belinha com muito carinho! É notável o capricho pela limpeza de todos os cômodos. Com certeza retornaremos."
mai. de 2022,5,Ótimo custo benefício,"Ótimo custo benefício, bem localizado e com café da manhã fantástico. Acomodações confortáveis, chuveiro excelente, calefação em quase todas as dependências do hotel o que deixa a experiência bem confortável para dias de frio e equipe muito atenciosa."
mai. de 2022,4,Mais uma vez muito bom.,"É a segunda vez q me hospedo no hotel...atendimento, acomodações e café da manhã perfeito, quarto com calefação perfeita...peca no estacionamento. Recomendo, perto do centro de Gramado, fácil localização."
mai. de 2022,4,Recomendo a hospedagem,"Gostamos muito da estrutura e estadia no hotel!  Ótimo café da manhã, limpeza também achei boa, local para estacionar o carro e boa localização.  Indicaremos o hotel pois já fiquei hospedado em três locais de Gramado e não gostei dos outros dois, apenas desse."
mai. de 2022,5,Maravilhosa,"Hotel excelente, acomodações aconchegantes e espaçosa, café da manhã delicioso e diverso. Funcionários extremamente atenciosos e cordiais. Com certeza iremos retornar em breve, ficamos apaixonados pelo lugar."
